"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"9761","2","single_source","modlu","modlu_kalan","51,103,208","Ischia","9761","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9761","2","single_source","orijinal","orijinal_dogu","85,28,40","b_kuizhou_wushan","","9761","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9762","2","single_source","modlu","modlu_kalan","16,48,16","Nocera","9762","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9762","2","single_source","orijinal","orijinal_dogu","93,60,201","Lingnan_Xunzhou_Guigang","","9762","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9763","2","single_source","modlu","modlu_kalan","135,109,209","Sorrento","9763","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9763","2","single_source","orijinal","orijinal_dogu","155,196,212","b_kuizhou_fengjie","","9763","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9764","2","single_source","modlu","modlu_kalan","177,111,83","Eboli","9764","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9764","2","single_source","orijinal","orijinal_dogu","99,163,104","b_kuizhou_yun_an","","9764","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9765","2","single_source","modlu","modlu_kalan","9,115,210","Paestum","9765","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9765","2","single_source","orijinal","orijinal_dogu","136,130,241","b_yangzhou_xixiang","","9765","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9766","2","single_source","modlu","modlu_kalan","51,117,83","Campobasso","9766","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9766","2","single_source","orijinal","orijinal_dogu","165,189,29","b_yangzhou_xingdao","","9766","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9767","2","single_source","modlu","modlu_kalan","93,120,211","Molise","9767","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9767","2","single_source","orijinal","orijinal_dogu","81,154,0","b_xingyuan_nanzheng","","9767","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9768","2","single_source","modlu","modlu_kalan","135,123,84","Avellino","9768","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9768","2","single_source","orijinal","orijinal_dogu","92,178,69","b_xingyuan_xi","","9768","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9769","2","single_source","modlu","modlu_kalan","177,127,212","Buonalbergo","9769","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9769","2","single_source","orijinal","orijinal_dogu","153,241,8","b_xingyuan_sanquan","","9769","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9770","2","single_source","modlu","modlu_kalan","9,129,85","Gesualdo","9770","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9770","2","single_source","orijinal","orijinal_dogu","140,224,74","b_bazhou_huacheng","","9770","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9771","2","single_source","modlu","modlu_kalan","51,132,213","Montemarano","9771","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9771","2","single_source","orijinal","orijinal_dogu","166,96,178","b_jizhou_nanjiang","","9771","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9772","2","single_source","modlu","modlu_kalan","93,135,87","Hamamashen","9772","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9772","2","single_source","orijinal","orijinal_dogu","31,178,16","b_jizhou_jiachuan","","9772","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9773","2","single_source","modlu","modlu_kalan","135,138,214","ArgyropolisPontus","9773","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9773","2","single_source","orijinal","orijinal_dogu","86,234,193","b_lizhou_yingshan","","9773","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9774","2","single_source","modlu","modlu_kalan","177,141,87","Tavira","9774","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9774","2","single_source","orijinal","orijinal_dogu","88,181,247","b_lizhou_jinggu","","9774","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9775","2","single_source","modlu","modlu_kalan","9,144,215","Salvaterra","9775","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9775","2","single_source","orijinal","orijinal_dogu","210,4,227","b_wenzhou_qushui","","9775","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9776","2","single_source","modlu","modlu_kalan","51,147,89","Alenquer","9776","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9776","2","single_source","orijinal","orijinal_dogu","146,91,241","b_longzhou_qingchuan","","9776","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9777","2","single_source","modlu","modlu_kalan","93,150,216","Sintra","9777","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9777","2","single_source","orijinal","orijinal_dogu","26,230,100","b_jianzhou_jianmen","","9777","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9778","2","single_source","modlu","modlu_kalan","135,153,89","Tomar","9778","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9778","2","single_source","orijinal","orijinal_dogu","234,206,137","b_jianzhou_yinping","","9778","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9779","2","single_source","modlu","modlu_kalan","177,156,217","Cantanhede","9779","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9779","2","single_source","orijinal","orijinal_dogu","117,103,194","b_jianzhou_linjin","","9779","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9780","2","single_source","modlu","modlu_kalan","9,159,90","Guarda","9780","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9780","2","single_source","orijinal","orijinal_dogu","89,27,72","b_luoyang","","9780","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9781","2","single_source","modlu","modlu_kalan","51,162,218","Guernica","9781","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9781","2","single_source","orijinal","orijinal_dogu","93,105,81","Lingnan_Nanning_Fu_Nanning","","9781","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9782","2","single_source","modlu","modlu_kalan","93,165,91","Santikurutze","9782","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9782","2","single_source","orijinal","orijinal_dogu","32,1,156","b_he_nan_goushi","","9782","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9783","2","single_source","modlu","modlu_kalan","135,168,219","Eibar","9783","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9783","2","single_source","orijinal","orijinal_dogu","9,111,145","Lingnan_Nanning_Fu_Shangsi","","9783","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9784","2","single_source","modlu","modlu_kalan","177,171,93","Leyre","9784","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9784","2","single_source","orijinal","orijinal_dogu","51,114,18","Lingnan_Nanning_Fu_Wuxuzhen","","9784","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9785","2","single_source","modlu","modlu_kalan","9,174,220","Haro","9785","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9785","2","single_source","orijinal","orijinal_dogu","51,57,73","Lingnan_Nanning_Fu_Yongchun","","9785","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"9786","2","single_source","modlu","modlu_kalan","51,177,93","Elne","9786","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9786","2","single_source","orijinal","orijinal_dogu","248,72,199","b_he_nan_gaocheng","","9786","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9787","2","single_source","modlu","modlu_kalan","93,180,221","Torroella","9787","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9787","2","single_source","orijinal","orijinal_dogu","237,112,249","b_he_nan_yiyang","","9787","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9788","2","single_source","modlu","modlu_kalan","135,183,94","Llivia","9788","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9788","2","single_source","orijinal","orijinal_dogu","75,233,218","b_he_nan_yongning","","9788","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9789","2","single_source","modlu","modlu_kalan","177,186,222","Pallars","9789","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9789","2","single_source","orijinal","orijinal_dogu","91,161,251","b_he_nan_mianchi","","9789","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9790","2","single_source","modlu","modlu_kalan","9,189,95","Benabarre","9790","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9790","2","single_source","orijinal","orijinal_dogu","34,46,158","b_ruzhou_liang","","9790","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9791","2","single_source","modlu","modlu_kalan","51,192,223","Boltana","9791","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9791","2","single_source","orijinal","orijinal_dogu","85,29,167","b_ruzhou_jiacheng","","9791","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"9792","2","single_source","modlu","modlu_kalan","93,195,97","Saissac","9792","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
