"final_new_id","placeholder_rgb","x","y","overwritten_rgb","overwritten_final_new_id","overwritten_name","overwritten_row_type","overwritten_source_origin"
"14461","1,4,82","9196","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14462","1,4,83","9195","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14463","1,4,84","9194","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14464","1,4,85","9193","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14465","1,4,86","9192","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14466","1,4,87","9191","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14467","1,4,88","9190","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14468","1,4,89","9189","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14469","1,4,90","9188","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14470","1,4,91","9187","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14471","1,4,92","9186","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14472","1,4,93","9185","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14473","1,4,94","9184","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14474","1,4,95","9183","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14475","1,4,96","9182","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14476","1,4,97","9181","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14477","1,4,98","9180","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14478","1,4,99","9179","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14479","1,4,100","9178","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14480","1,4,101","9215","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14481","1,4,102","9214","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14482","1,4,103","9213","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14483","1,4,104","9212","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14484","1,4,105","9211","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14485","1,4,106","9210","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14486","1,4,107","9209","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14487","1,4,108","9208","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14488","1,4,109","9207","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14489","1,4,110","9206","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14490","1,4,111","9205","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14491","1,4,112","9204","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14492","1,4,113","9203","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14493","1,4,114","9202","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14494","1,4,115","9201","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14495","1,4,116","9200","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14496","1,4,117","9199","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14497","1,4,118","9198","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14498","1,4,119","9197","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14499","1,4,120","9196","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14500","1,4,121","9195","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14501","1,4,122","9194","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14502","1,4,123","9193","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14503","1,4,124","9192","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14504","1,4,125","9191","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14505","1,4,126","9190","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14506","1,4,127","9189","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14507","1,4,128","9188","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14508","1,4,129","9187","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14509","1,4,130","9186","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14510","1,4,131","9185","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14511","1,4,132","9184","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14512","1,4,133","9183","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14513","1,4,134","9182","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14514","1,4,135","9181","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14515","1,4,136","9180","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14516","1,4,137","9179","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14517","1,4,138","9178","4574","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14518","1,4,139","9215","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14519","1,4,140","9214","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14520","1,4,141","9213","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14521","1,4,142","9212","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14522","1,4,143","9211","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14523","1,4,144","9210","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14524","1,4,145","9209","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14525","1,4,146","9208","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14526","1,4,147","9207","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14527","1,4,148","9206","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14528","1,4,149","9205","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14529","1,4,150","9204","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14530","1,4,151","9203","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14531","1,4,152","9202","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14532","1,4,153","9201","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14533","1,4,154","9200","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14534","1,4,155","9199","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14535","1,4,156","9198","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14536","1,4,157","9197","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14537","1,4,158","9196","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14538","1,4,159","9195","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14539","1,4,160","9194","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14540","1,4,161","9193","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14541","1,4,162","9192","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14542","1,4,163","9191","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14543","1,4,164","9190","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14544","1,4,165","9189","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14545","1,4,166","9188","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14546","1,4,167","9187","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14547","1,4,168","9186","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14548","1,4,169","9185","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14549","1,4,170","9184","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14550","1,4,171","9183","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14551","1,4,172","9182","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14552","1,4,173","9181","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14553","1,4,174","9180","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14554","1,4,175","9179","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14555","1,4,176","9178","4573","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14556","1,4,177","9215","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14557","1,4,178","9214","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14558","1,4,179","9213","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14559","1,4,180","9212","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14560","1,4,181","9211","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14561","1,4,182","9210","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14562","1,4,183","9209","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14563","1,4,184","9208","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14564","1,4,185","9207","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14565","1,4,186","9206","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14566","1,4,187","9205","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14567","1,4,188","9204","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14568","1,4,189","9203","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14569","1,4,190","9202","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14570","1,4,191","9201","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14571","1,4,192","9200","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14572","1,4,193","9199","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14573","1,4,194","9198","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14574","1,4,195","9197","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14575","1,4,196","9196","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14576","1,4,197","9195","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14577","1,4,198","9194","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14578","1,4,199","9193","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14579","1,4,200","9192","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14580","1,4,201","9191","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14581","1,4,202","9190","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14582","1,4,203","9189","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14583","1,4,204","9188","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14584","1,4,205","9187","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14585","1,4,206","9186","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14586","1,4,207","9185","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14587","1,4,208","9184","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14588","1,4,209","9183","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14589","1,4,210","9182","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14590","1,4,211","9181","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14591","1,4,212","9180","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14592","1,4,213","9179","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14593","1,4,214","9178","4572","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14594","1,4,215","9215","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14595","1,4,216","9214","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14596","1,4,217","9213","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14597","1,4,218","9212","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14598","1,4,219","9211","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14599","1,4,220","9210","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14600","1,4,221","9209","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14601","1,4,222","9208","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14602","1,4,223","9207","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14603","1,4,224","9206","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14604","1,4,225","9205","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14605","1,4,226","9204","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14606","1,4,227","9203","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14607","1,4,228","9202","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14608","1,4,229","9201","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14609","1,4,230","9200","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14610","1,4,231","9199","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14611","1,4,232","9198","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14612","1,4,233","9197","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14613","1,4,234","9196","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14614","1,4,235","9195","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14615","1,4,236","9194","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14616","1,4,237","9193","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14617","1,4,238","9192","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14618","1,4,239","9191","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14619","1,4,240","9190","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14620","1,4,241","9189","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14621","1,4,242","9188","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14622","1,4,243","9187","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14623","1,4,244","9186","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14624","1,4,245","9185","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14625","1,4,246","9184","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14626","1,4,247","9183","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14627","1,4,248","9182","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14628","1,4,249","9181","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14629","1,4,250","9180","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14630","1,4,251","9179","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14631","1,4,252","9178","4571","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14632","1,4,253","9215","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14633","1,4,254","9214","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14634","1,4,255","9213","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14635","1,5,1","9212","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14636","1,5,2","9211","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14637","1,5,3","9210","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14638","1,5,4","9209","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14639","1,5,5","9208","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14640","1,5,6","9207","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14641","1,5,7","9206","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14642","1,5,8","9205","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14643","1,5,9","9204","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14644","1,5,10","9203","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14645","1,5,11","9202","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14646","1,5,12","9201","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14647","1,5,13","9200","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14648","1,5,14","9199","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14649","1,5,15","9198","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14650","1,5,16","9197","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14651","1,5,17","9196","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14652","1,5,18","9195","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14653","1,5,19","9194","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14654","1,5,20","9193","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14655","1,5,21","9192","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14656","1,5,22","9191","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14657","1,5,23","9190","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14658","1,5,24","9189","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14659","1,5,25","9188","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14660","1,5,26","9187","4570","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
