"candidate_type","source_origin","preferred_source_subset","current_id","effective_rgb","effective_name","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_new_id","final_id_status","notes"
"single_source","modlu","modlu_kalan","164","168,66,82","LIDA","164","168,66,82","LIDA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","165","0,69,210","KREVA","165","0,69,210","KREVA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","166","42,72,83","BRASLAU","166","42,72,83","BRASLAU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","167","84,75,211","YAMA","167","84,75,211","YAMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","168","126,78,84","KOPORYE","168","126,78,84","KOPORYE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","169","168,81,212","NYEN","169","168,81,212","NYEN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","170","0,84,85","NOTEBORG","170","0,84,85","NOTEBORG","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","171","42,87,213","RAUTU","171","42,87,213","RAUTU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","172","84,90,86","KAKISALMI","172","84,90,86","KAKISALMI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","173","126,93,214","KOIVISTO","173","126,93,214","KOIVISTO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","174","168,96,87","SORTAVALA","174","168,96,87","SORTAVALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","175","0,99,215","PORVOO","175","0,99,215","PORVOO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","176","42,102,88","ESPOO","176","42,102,88","ESPOO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","177","84,105,216","RASEBORG","177","84,105,216","RASEBORG","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","178","126,108,89","RIKALA","178","126,108,89","RIKALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","179","168,111,217","TURKU","179","168,111,217","TURKU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","180","0,114,90","RAUMA","180","0,114,90","RAUMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","181","42,117,218","PARIKKALA","181","42,117,218","PARIKKALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","182","84,120,91","VIIPURI","182","84,120,91","VIIPURI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","183","126,123,219","LIINMAA","183","126,123,219","LIINMAA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","184","168,126,92","TELJA","184","168,126,92","TELJA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","185","0,129,220","ULVILA","185","0,129,220","ULVILA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","186","42,132,93","PIRKKALA","186","42,132,93","PIRKKALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","187","84,135,221","SAVITAIPALE","187","84,135,221","SAVITAIPALE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","188","126,138,94","MIKKELI","188","126,138,94","MIKKELI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","189","168,141,222","SULKAVA","189","168,141,222","SULKAVA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","190","0,144,95","OLAVINLINNA","190","0,144,95","OLAVINLINNA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","191","42,147,223","KIDILA","191","42,147,223","KIDILA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","192","84,150,96","SALINIS","192","84,150,96","SALINIS","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","193","126,153,224","AUNUS","193","126,153,224","AUNUS","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","194","168,156,97","SEESJARVI","194","168,156,97","SEESJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","195","0,159,225","ONEGABORG","195","0,159,225","ONEGABORG","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","196","42,162,98","SOUTJARVI","196","42,162,98","SOUTJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","197","84,165,226","VEHKALAHTI","197","84,165,226","VEHKALAHTI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","198","126,168,99","KONTUPOHJA","198","126,168,99","KONTUPOHJA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","199","168,171,227","LIZMAJARVI","199","168,171,227","LIZMAJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","200","0,174,0","TOVAJARVI","200","0,174,0","TOVAJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","201","42,177,128","SUOJARVI","201","42,177,128","SUOJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","202","84,180,1","VATSELANJARVI","202","84,180,1","VATSELANJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","203","126,183,129","SUOPARSAARI","203","126,183,129","SUOPARSAARI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","204","168,186,2","TOHMAJARVI","204","168,186,2","TOHMAJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","205","0,189,130","HAMEENLINNA","205","0,189,130","HAMEENLINNA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","206","42,192,3","SOMERO","206","42,192,3","SOMERO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","207","84,195,131","SYSMA","207","84,195,131","SYSMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","208","126,198,4","LAHTI","208","126,198,4","LAHTI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","209","168,201,132","PAIJALA","209","168,201,132","PAIJALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","210","0,204,5","VUOHIJARVI","210","0,204,5","VUOHIJARVI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","211","42,207,133","MESSUKYLA","211","42,207,133","MESSUKYLA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","212","84,210,6","RUOVESI","212","84,210,6","RUOVESI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","213","126,0,134","MUSTASAARI","213","126,0,134","MUSTASAARI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","214","168,3,7","MERIKARVIA","214","168,3,7","MERIKARVIA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","215","0,6,135","LEVANLUHTA","215","0,6,135","LEVANLUHTA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","216","42,9,8","SUND","216","42,9,8","SUND","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","217","84,12,136","JOMALA","217","84,12,136","JOMALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","218","126,15,9","SOMA","218","126,15,9","SOMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","219","168,18,137","KEM","219","168,18,137","KEM","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","220","0,21,10","STRAND","220","0,21,10","STRAND","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","221","42,24,138","HOLSTEBRO","221","42,24,138","HOLSTEBRO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","222","84,27,11","ORMSTRUP","222","84,27,11","ORMSTRUP","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","223","126,30,139","YCOST","223","126,30,139","YCOST","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","224","168,33,12","RANDROS","224","168,33,12","RANDROS","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","225","0,36,140","TARM","225","0,36,140","TARM","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","226","42,39,13","DJURSLAND","226","42,39,13","DJURSLAND","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","227","84,42,141","TAULOV","227","84,42,141","TAULOV","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","228","126,45,14","MIDDELFART","228","126,45,14","MIDDELFART","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","229","168,48,142","BAGAHUS","229","168,48,142","BAGAHUS","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","230","0,51,15","RANIRIKI","230","0,51,15","RANIRIKI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","231","42,54,143","AUSTFOLD","231","42,54,143","AUSTFOLD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","232","84,57,16","ROMERIKI","232","84,57,16","ROMERIKI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","233","126,60,144","RINGARIKI","233","126,60,144","RINGARIKI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","234","168,63,17","OSLOSYSLAR","234","168,63,17","OSLOSYSLAR","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","235","0,66,145","VALDRES","235","0,66,145","VALDRES","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","236","42,69,18","HEDMARK","236","42,69,18","HEDMARK","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","237","84,72,146","NORTHRI GUDBRANDSDALI","237","84,72,146","NORTHRI GUDBRANDSDALI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","238","126,75,19","SUTHRI GUDBRANDSDALI","238","126,75,19","SUTHRI GUDBRANDSDALI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","239","168,78,147","NORTHRI EYSTRIDALI","239","168,78,147","NORTHRI EYSTRIDALI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","240","0,81,20","SUTHRI EYSTRIDALI","240","0,81,20","SUTHRI EYSTRIDALI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","241","42,84,148","GAULDALA","241","42,84,148","GAULDALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","242","84,87,21","STJORDALA","242","84,87,21","STJORDALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","243","126,138,49","VERDALA","243","126,138,49","VERDALA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","244","168,93,22","INNAN NAMDALFYLKI","244","168,93,22","INNAN NAMDALFYLKI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","245","0,96,150","UTAN NAMDALFYLKI","245","0,96,150","UTAN NAMDALFYLKI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","246","42,99,23","DRAFN","246","42,99,23","DRAFN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","247","84,102,151","NUMEDAL","247","84,102,151","NUMEDAL","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","248","126,105,24","TELEMARK","248","126,105,24","TELEMARK","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","249","168,108,152","ARENDALL","249","168,108,152","ARENDALL","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","250","0,111,25","RAABOIGDE","250","0,111,25","RAABOIGDE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
