source_province_id,source_province_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_province_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,promotion_hint,target_kind,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
12932,,h_china,k_qin_china,d_binning_china,c_ningzhou_qin_china,b_pengyuan_china,12197,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.773138,0.808244,0.572335,,,,,auto: top_two_overlap_share,1:12197:0.8082:0.5723 | 2:13085:0.0824:0.0605 | 3:12196:0.0556:0.0424 | 4:12199:0.0538:0.0441
13476,,<blank>,<blank>,<blank>,<blank>,<blank>,12762,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.772095,0.956099,0.568182,,,,,auto: best_target_shared_by_multiple_sources,1:12762:0.9561:0.5682 | 2:12734:0.0303:0.0205 | 3:11400:0.0113:0.0983 | 4:11411:0.0017:0.0114 | 5:12761:0.0006:0.0003
12159,,h_china,k_jin_china,d_yunzhong_china,c_yuzhou_dai_china,b_lingqiu_china,13164,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.771806,0.918033,0.353312,,,,,auto: top_two_overlap_share,1:13164:0.9180:0.3533 | 2:12147:0.0820:0.0456
10398,,h_india,k_tamilakam,d_hantuman,c_jarawa,b_jarawa,11248,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.771278,1.000000,0.479297,,,,,auto: best_target_shared_by_multiple_sources,1:11248:1.0000:0.4793
9567,,<blank>,<blank>,<blank>,<blank>,<blank>,9567,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.771259,0.982321,0.389706,,,,,auto: best_target_shared_by_multiple_sources,1:9567:0.9823:0.3897 | 2:811:0.0177:0.0303
11589,,e_burma,k_tagaung,d_tagaung,c_maukkadaw,b_paungbyin,9622,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.770492,0.874906,0.521095,,,,,auto: best_target_shared_by_multiple_sources,1:9622:0.8749:0.5211 | 2:9567:0.0799:0.0120 | 3:9644:0.0384:0.0345 | 4:9645:0.0060:0.0058 | 5:9658:0.0008:0.0012
13027,,e_burma,k_shan,d_mongnai,c_mawkmai,b_mawkmai,10973,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.768659,0.965144,0.410952,,,,,auto: best_target_shared_by_multiple_sources,1:10973:0.9651:0.4110 | 2:11496:0.0156:0.0085 | 3:11493:0.0108:0.0054 | 4:11494:0.0060:0.0032 | 5:10970:0.0024:0.0013
13041,,e_burma,k_tagaung,d_hkamti,c_mongkawng,b_mongkawng,10985,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.767994,0.995349,0.564644,,,,,auto: top_two_overlap_share,1:10985:0.9953:0.5646 | 2:10983:0.0031:0.0009 | 3:10986:0.0016:0.0010
10967,,e_burma,k_pagan,d_maingmaw,c_kyaukse,b_kyaukse,9559,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.767910,0.846354,0.466284,,,,,auto: best_target_shared_by_multiple_sources,1:9559:0.8464:0.4663 | 2:9570:0.1068:0.0305 | 3:9560:0.0443:0.0199 | 4:10965:0.0026:0.0005
10383,,e_srivijaya,k_palembang,d_basemah,c_empat_lawang,b_empat_lawang,11293,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.765186,0.982022,0.399817,,,,,auto: best_target_shared_by_multiple_sources,1:11293:0.9820:0.3998 | 2:11291:0.0112:0.0034 | 3:11294:0.0045:0.0014 | 4:11292:0.0022:0.0006
12594,,e_great_liao,k_goguryeo,d_xianping_china,c_fuyu_china,b_xinzhouwuchang_china,11729,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.762634,0.883609,0.523033,,,,,auto: best_target_shared_by_multiple_sources,1:11729:0.8836:0.5230 | 2:11757:0.0434:0.0265 | 3:11730:0.0427:0.0288 | 4:11739:0.0227:0.0202 | 5:11769:0.0076:0.0064
11577,,e_burma,k_pagan,d_pagan,c_mindon,b_kyauktaing,9565,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.762537,0.810707,0.649311,,,,,auto: best_target_shared_by_multiple_sources,1:9565:0.8107:0.6493 | 2:9562:0.1587:0.1067 | 3:9564:0.0229:0.0267 | 4:9590:0.0076:0.0030
11561,,e_angkor,k_haripunjaya,d_tak,c_chakangrao,b_phran_kratai,12504,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.761861,0.997290,0.327111,,,,,auto: best_target_shared_by_multiple_sources,1:12504:0.9973:0.3271 | 2:10955:0.0027:0.0008
8687,,<blank>,<blank>,<blank>,<blank>,<blank>,8687,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.761718,0.977035,0.305339,,,,,auto: best_target_shared_by_multiple_sources,1:8687:0.9770:0.3053 | 2:8686:0.0214:0.0304 | 3:8685:0.0016:0.0013
14537,,e_mongolia,k_gobi,d_em_wuguguo,c_em_akhulun,b_fic_mong_horobot,11565,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.761638,0.744741,0.697179,,,,,auto: top_two_overlap_share,1:11565:0.7447:0.6972 | 2:11566:0.1455:0.1215 | 3:11564:0.0756:0.0629 | 4:11583:0.0313:0.0251 | 5:11582:0.0028:0.0020
14568,,e_mongolia,k_mongolia,d_khiyat_china,c_EM_doodonon,b_FIC_Mong_Shitagol,11554,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.761633,0.712266,0.595337,,,,,auto: top_two_overlap_share,1:11554:0.7123:0.5953 | 2:11552:0.1288:0.1272 | 3:11553:0.0799:0.0775 | 4:11555:0.0485:0.0497 | 5:11556:0.0306:0.0372
9557,,e_burma,k_pagan,d_maingmaw,c_maingmaw,b_myingyan,9557,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.761247,0.860806,0.540230,,,,,auto: best_target_shared_by_multiple_sources,1:9557:0.8608:0.5402 | 2:9556:0.0842:0.0395 | 3:9552:0.0549:0.0295
13509,,<blank>,<blank>,<blank>,<blank>,<blank>,12730,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,sea,,0.761103,0.763449,0.729538,,,,,auto: top_two_overlap_share,1:12730:0.7634:0.7295 | 2:12728:0.2015:0.2708 | 3:12729:0.0128:0.0118 | 4:11425:0.0106:0.1461 | 5:11435:0.0054:0.0710
13023,,e_burma,k_shan,d_north_shan,c_manglon,b_panghsang,11472,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.760945,0.999082,0.485281,,,,,auto: best_target_shared_by_multiple_sources,1:11472:0.9991:0.4853 | 2:11479:0.0009:0.0005
12126,,h_china,k_jin_china,d_yanmen_china,c_daizhou_china,b_yanmen_china,13069,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.760005,1.000000,0.327907,,,,,auto: best_target_shared_by_multiple_sources,1:13069:1.0000:0.3279
12231,,h_china,k_shu_china,d_jiazhou_china,c_jiazhou_xichuan_china,b_qianwei_china,12289,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.759888,1.000000,0.290385,,,,,auto: best_target_shared_by_multiple_sources,1:12289:1.0000:0.2904
11971,,h_china,k_jin_china,d_xihe,c_shizhou_china,b_mengmenguan_china,12141,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.759664,0.772538,0.712276,,,,,auto: top_two_overlap_share,1:12141:0.7725:0.7123 | 2:13071:0.1470:0.0935 | 3:12244:0.0707:0.0745 | 4:12140:0.0097:0.0076
11326,,h_china,k_dali,d_shicheng,c_u_mung,b_long_tou,10882,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.757525,0.954148,0.441860,,,,,auto: best_target_shared_by_multiple_sources,1:10882:0.9541:0.4419 | 2:10880:0.0262:0.0108 | 3:12271:0.0197:0.0059
13085,,h_china,k_dali,d_jianchang,c_jianchang,b_baozhai,10881,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.757328,0.923077,0.545455,,,,,auto: top_two_overlap_share,1:10881:0.9231:0.5455 | 2:10877:0.0665:0.0394 | 3:9328:0.0065:0.0054 | 4:10885:0.0039:0.0022
14525,,e_mongolia,k_gobi,d_em_tataria,c_em_kherulendada,b_fic_mong_hinkanalin,11560,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.757306,0.671545,0.480978,,,,,auto: top_two_overlap_share,1:11560:0.6715:0.4810 | 2:11559:0.1615:0.1324 | 3:11544:0.1572:0.1039 | 4:11545:0.0098:0.0101
14477,,e_tunguse,k_shiwei,d_SW_ruzheguo,c_SW_jiqin_hari,b_FIC_Amur_Nenshidi,11649,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.757011,0.705056,0.533475,,,,,auto: top_two_overlap_share,1:11649:0.7051:0.5335 | 2:11650:0.2275:0.2034 | 3:11505:0.0674:0.0087
14566,,e_mongolia,k_mongolia,d_khiyat_china,c_EM_kizilkhentii,b_FIC_Mong_Ingedei,11552,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.756524,0.696154,0.614717,,,,,auto: top_two_overlap_share,1:11552:0.6962:0.6147 | 2:11503:0.1684:0.0786 | 3:11551:0.0611:0.0503 | 4:11553:0.0496:0.0430 | 5:11504:0.0205:0.2365
9658,,e_burma,k_tagaung,d_kale,c_thaungdut,b_thaungdut,9658,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.756459,0.616393,0.922699,,,,,auto: top_two_overlap_share,1:9658:0.6164:0.9227 | 2:9567:0.2057:0.0284 | 3:826:0.1639:0.1060 | 4:9622:0.0090:0.0049 | 5:9624:0.0049:0.0036
14494,,e_tunguse,k_shiwei,d_SW_sushenguo,c_SW_suihua,b_FIC_Amur_Yingsenlin,11669,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.756331,0.793256,0.676887,,,,,auto: top_two_overlap_share,1:11669:0.7933:0.6769 | 2:11681:0.1211:0.1232 | 3:11666:0.0531:0.0315 | 4:11668:0.0205:0.0157 | 5:11682:0.0122:0.0091
9330,,e_tibet,k_gyalrong,d_chakla,c_chakla,b_darzedo,9330,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.756298,0.690291,0.980690,,,,,auto: top_two_overlap_share,1:9330:0.6903:0.9807 | 2:12277:0.2874:0.3052 | 3:13231:0.0223:0.0111
13487,,<blank>,<blank>,<blank>,<blank>,<blank>,12677,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.756068,0.798792,0.493613,,,,,auto: best_target_shared_by_multiple_sources,1:12677:0.7988:0.4936 | 2:12668:0.1082:0.0819 | 3:12678:0.0725:0.0378 | 4:12673:0.0203:0.0153 | 5:12667:0.0003:0.0001
9622,,e_burma,k_tagaung,d_tagaung,c_maukkadaw,b_maukkadaw,9622,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.755978,0.981333,0.330341,,,,,auto: best_target_shared_by_multiple_sources,1:9622:0.9813:0.3303 | 2:9647:0.0187:0.0097
13175,,e_kambuja,k_loeu,d_dagar,c_dak_lak,b_krong_kma,11000,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.755905,1.000000,0.242068,,,,,auto: best_target_shared_by_multiple_sources,1:11000:1.0000:0.2421
10776,,e_kambuja,k_loeu,d_ban_lung,c_senmonorom,b_pechr_chenda,10806,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.755488,0.954918,0.298910,,,,,auto: best_target_shared_by_multiple_sources,1:10806:0.9549:0.2989 | 2:10805:0.0451:0.0272
9333,,e_tibet,k_gyalrong,d_chakla,c_chakla,b_rongzhag,9333,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.755195,0.682379,1.000000,,,,,auto: top_two_overlap_share,1:9333:0.6824:1.0000 | 2:12277:0.2233:0.2052 | 3:9334:0.0842:0.0549 | 4:9466:0.0079:0.0169 | 5:9330:0.0022:0.0028
11990,,h_china,k_jin_china,d_hedong_china,c_taiyuan_china,b_taiyuan_china,12143,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.754504,0.940217,0.341897,,,,,auto: best_target_shared_by_multiple_sources,1:12143:0.9402:0.3419 | 2:12149:0.0598:0.0233
13514,,<blank>,<blank>,<blank>,<blank>,<blank>,12769,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,sea,,0.753672,0.847068,0.471255,,,,,auto: top_two_overlap_share,1:12769:0.8471:0.4713 | 2:8687:0.1448:0.0457 | 3:8691:0.0082:0.0051
11386,,e_kambuja,k_isana,d_nakhon_phanom,c_khantabouli,b_phonsim,10941,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.753635,1.000000,0.135652,,,,,auto: best_target_shared_by_multiple_sources,1:10941:1.0000:0.1357
12762,,h_china,k_qin_china,d_xijing_china,c_jingzhao,b_lantian_china,12219,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.752585,0.786885,0.506596,,,,,auto: top_two_overlap_share,1:12219:0.7869:0.5066 | 2:10430:0.2049:0.0631 | 3:13181:0.0041:0.0017 | 4:13184:0.0041:0.0017
10428,,e_srivijaya,k_aru,d_aru,c_aru,b_kutambaru,11259,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.752279,0.878873,0.419919,,,,,auto: top_two_overlap_share,1:11259:0.8789:0.4199 | 2:11260:0.0817:0.0469 | 3:11258:0.0394:0.0199
12402,,h_china,k_shu_china,d_xichuan_china,c_jianzhou_shu2_china,b_baimiaoshan_china,12958,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.752075,0.909814,0.553226,,,,,auto: top_two_overlap_share,1:12958:0.9098:0.5532 | 2:8743:0.0504:0.0427 | 3:8746:0.0398:0.0159
10650,,e_angkor,k_lavapura,d_chan_kabui,c_phya_re,b_khlong_phlu,10934,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.751766,0.906780,0.325888,,,,,auto: best_target_shared_by_multiple_sources,1:10934:0.9068:0.3259 | 2:10951:0.0932:0.0167
9561,,e_burma,k_pagan,d_maingmaw,c_kyaukse,b_remyo,9561,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.751685,0.737500,0.665414,,,,,auto: top_two_overlap_share,1:9561:0.7375:0.6654 | 2:10965:0.1313:0.0337 | 3:10975:0.0708:0.0115 | 4:9559:0.0604:0.0416
10686,,h_china,k_dali,d_yi_du,c_kun_ming,b_songwai,10887,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.751592,0.977528,0.326046,,,,,auto: best_target_shared_by_multiple_sources,1:10887:0.9775:0.3260 | 2:10884:0.0169:0.0102 | 3:10866:0.0037:0.0015 | 4:10868:0.0019:0.0008
9625,,e_burma,k_tagaung,d_kale,c_kale,b_kan_ch,9625,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.751210,0.692026,0.702326,,,,,auto: top_two_overlap_share,1:9625:0.6920:0.7023 | 2:9566:0.2502:0.0431 | 3:9624:0.0577:0.0376
12219,,h_china,k_yue_china,d_zhedong_china,c_wuzhou_yue_china,b_yiwu_china,10367,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.750798,0.989583,0.374753,,,,,auto: top_two_overlap_share,1:10367:0.9896:0.3748 | 2:10373:0.0104:0.0042
12856,,h_china,k_qin_china,d_fengxiang_china,c_longzhou_china,b_longzhouqianyuan_china,12203,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.750215,0.941176,0.436782,,,,,auto: best_target_shared_by_multiple_sources,1:12203:0.9412:0.4368 | 2:12204:0.0557:0.0301 | 3:12207:0.0031:0.0011
12359,,e_great_liao,k_goguryeo,d_gewu_china,c_nyongbyon_china,b_qishui_china,11785,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.749951,0.825838,0.582133,,,,,auto: top_two_overlap_share,1:11785:0.8258:0.5821 | 2:11782:0.0654:0.0735 | 3:11783:0.0531:0.0613 | 4:11799:0.0466:0.0350 | 5:11798:0.0090:0.0071
12412,,h_china,k_shu_china,d_xichuan_china,c_chengdu,b_chengdu_china,12283,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.749530,1.000000,0.259542,,,,,auto: best_target_shared_by_multiple_sources,1:12283:1.0000:0.2595
13237,,e_angkor,k_haripunjaya,d_chiang_saen,c_chiang_saen,b_ngoenyang,12501,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.749211,0.917466,0.273455,,,,,auto: best_target_shared_by_multiple_sources,1:12501:0.9175:0.2735 | 2:12856:0.0614:0.0195 | 3:10898:0.0211:0.0065
11535,,e_ramanya,k_thaton,d_thaton,c_thaton,b_taikkala,9630,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.749207,0.970297,0.318699,,,,,auto: best_target_shared_by_multiple_sources,1:9630:0.9703:0.3187 | 2:12768:0.0297:0.0009
13350,,e_angkor,k_lavapura,d_lop_buri,c_lavapura,b_lavapura,10994,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.748407,0.989446,0.263713,,,,,auto: best_target_shared_by_multiple_sources,1:10994:0.9894:0.2637 | 2:10822:0.0106:0.0024
11106,,h_china,k_champa,d_panduranga,c_baigaur,b_cay_gao,10924,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.748265,0.995465,0.338473,,,,,auto: best_target_shared_by_multiple_sources,1:10924:0.9955:0.3385 | 2:10918:0.0045:0.0015
12859,,h_china,k_zhou_china,d_shaanguo_china,c_shaanzhou_china,b_yaogu_china,12326,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.747891,1.000000,0.188513,,,,,auto: best_target_shared_by_multiple_sources,1:12326:1.0000:0.1885
9638,,e_ramanya,k_pegu,d_ramannadesa,c_sittaung,b_nyaunglebin,9638,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.747720,0.890819,0.516547,,,,,auto: best_target_shared_by_multiple_sources,1:9638:0.8908:0.5165 | 2:12862:0.1092:0.0586
9595,,e_burma,k_pagan,d_toungoo,c_swa,b_swa,9593,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.747524,0.993333,0.343846,,,,,auto: best_target_shared_by_multiple_sources,1:9593:0.9933:0.3438 | 2:9571:0.0044:0.0030 | 3:9595:0.0022:0.0010
9592,,e_burma,k_pagan,d_sriksetra,c_kanaung,b_myanaung,9592,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.747024,1.000000,0.269495,,,,,auto: best_target_shared_by_multiple_sources,1:9592:1.0000:0.2695
11523,,e_ramanya,k_pegu,d_krapan,c_kusima,b_ngwesaung,9632,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.746017,0.997984,0.536876,,,,,auto: best_target_shared_by_multiple_sources,1:9632:0.9980:0.5369 | 2:8685:0.0020:0.0001
13285,,e_angkor,k_haripunjaya,d_chiang_saen,c_phayao,b_phayao,12855,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.745797,1.000000,0.258599,,,,,auto: best_target_shared_by_multiple_sources,1:12855:1.0000:0.2586
9628,,e_ramanya,k_thaton,d_thaton,c_mawlamyine,b_muttama,9628,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.745743,0.833333,0.661157,,,,,auto: best_target_shared_by_multiple_sources,1:9628:0.8333:0.6612 | 2:9627:0.0938:0.0392 | 3:12768:0.0573:0.0017 | 4:9629:0.0156:0.0040
9635,,e_ramanya,k_pegu,d_dagon,c_tharrawaddy,b_tharrawaddy,9635,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.745516,0.926357,0.385484,,,,,auto: best_target_shared_by_multiple_sources,1:9635:0.9264:0.3855 | 2:9589:0.0523:0.0347 | 3:8608:0.0213:0.0217
14610,,e_great_liao,k_khitan_china,d_xarmoron_china,c_LIAO_raozhou,b_Liao_Raozhou,11713,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.745086,0.843325,0.519961,,,,,auto: top_two_overlap_share,1:11713:0.8433:0.5200 | 2:12573:0.0887:0.0460 | 3:11706:0.0584:0.0397 | 4:11712:0.0096:0.0050
12061,,h_china,k_jin_china,d_xihe,c_lanzhou_hedong_china,b_hehe_china,12140,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.744939,0.690395,0.666303,,,,,auto: top_two_overlap_share,1:12140:0.6904:0.6663 | 2:13071:0.1492:0.1164 | 3:12141:0.0938:0.1061 | 4:12135:0.0339:0.0265 | 5:12139:0.0169:0.0186
13026,,e_burma,k_shan,d_mongnai,c_mongnai,b_keng_tawng,10970,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.744395,0.915014,0.415167,,,,,auto: best_target_shared_by_multiple_sources,1:10970:0.9150:0.4152 | 2:10896:0.0822:0.0394 | 3:10973:0.0028:0.0010
13469,,<blank>,<blank>,<blank>,<blank>,<blank>,8691,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.742165,0.843238,0.475884,,,,,auto: best_target_shared_by_multiple_sources,1:8691:0.8432:0.4759 | 2:11432:0.0567:0.4336 | 3:11431:0.0430:0.4586 | 4:11433:0.0358:0.2966 | 5:11430:0.0212:0.2334
10322,,e_srivijaya,k_aru,d_batak,c_toba,b_toba,11262,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.741256,0.783439,0.333333,,,,,auto: top_two_overlap_share,1:11262:0.7834:0.3333 | 2:11237:0.2038:0.0287 | 3:11249:0.0127:0.0210
9554,,e_burma,k_pagan,d_pagan,c_salin,b_salin,9563,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.741133,0.982906,0.333333,,,,,auto: best_target_shared_by_multiple_sources,1:9563:0.9829:0.3333 | 2:9553:0.0171:0.0035
14555,,e_mongolia,k_gobi,d_gobi_shatuoguo,c_gobi_abga,b_gobi_elsuul,12571,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.741133,0.620648,0.543897,,,,,auto: top_two_overlap_share,1:12571:0.6206:0.5439 | 2:12570:0.2523:0.1733 | 3:408:0.1271:0.0197
9593,,e_burma,k_pagan,d_toungoo,c_toungoo,b_toungoo,9593,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.740784,1.000000,0.274615,,,,,auto: best_target_shared_by_multiple_sources,1:9593:1.0000:0.2746
10761,,<blank>,<blank>,<blank>,<blank>,<blank>,11462,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.740425,0.914040,0.334031,,,,,auto: best_target_shared_by_multiple_sources,1:11462:0.9140:0.3340 | 2:11466:0.0372:0.0103 | 3:10938:0.0258:0.0055 | 4:11463:0.0229:0.0057
9590,,e_burma,k_pagan,d_sriksetra,c_myede,b_thayetmyo,9590,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.740200,0.993213,0.330324,,,,,auto: best_target_shared_by_multiple_sources,1:9590:0.9932:0.3303 | 2:8609:0.0045:0.0045 | 3:9565:0.0023:0.0015
13338,,e_angkor,k_lavapura,d_lop_buri,c_phayuha_khiri,b_chum_saeng,10822,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.739809,0.986339,0.217995,,,,,auto: best_target_shared_by_multiple_sources,1:10822:0.9863:0.2180 | 2:10968:0.0137:0.0042
