source_province_id,source_name,source_rgb,classification,status,apply_to_history,target_province_id,target_name,confidence
10449,Nanga Merit,"188,140,66",manual_review,manual_review,no,11109,BOR_Melano,0.518059
10450,Kapit,"188,66,77",merge,manual_review,no,11108,BOR_Long,0.571269
10451,Belaga,"63,197,71",merge,manual_review,no,11106,BOR_Bintulu,0.628265
10452,Miri,"150,135,112",merge,manual_review,no,12756,sea_south_china,0.641954
10453,Baram,"186,147,86",merge,manual_review,no,11105,BOR_Miri,0.607939
10454,Sibuti,"84,43,212",merge,manual_review,no,12756,sea_south_china,0.605261
10455,Burune,"94,43,212",merge,manual_review,no,12756,sea_south_china,0.427080
10456,Belait,"212,81,43",merge,manual_review,no,12756,sea_south_china,0.601515
10457,Temburong,"209,212,43",merge,manual_review,no,12757,sea_south_china,0.617126
10458,Malinau,"38,64,149",merge,manual_review,no,12926,borneo_jungle,0.544063
10459,13020,"141,148,214",merge,manual_review,no,13055,b_huizhou_huizhou_west,0.494338
10460,13021,"134,134,134",split,manual_review,no,10481,b_sizhou_siqiong,0.473523
10461,13022,"38,116,149",manual_review,manual_review,no,12082,b_qinzhou_yelang,0.450757
10462,Lumbis,"38,141,149",split,manual_review,no,11102,BOR_Brunei,0.790970
10463,Nunukan,"37,225,170",manual_review,manual_review,no,11101,BOR_Papar,0.459835
10464,Sembakung,"149,38,64",merge,manual_review,no,12926,borneo_jungle,0.574494
10465,13023,"55,38,149",manual_review,manual_review,no,12270,b_quzhou_quzhou,0.592558
10466,Tarakan,"43,212,57",merge,manual_review,no,12926,borneo_jungle,0.680958
10467,,"29,130,165",merge,manual_review,no,12952,b_zhangzhou_longxi_northwest,0.379701
10468,13024,"99,29,165",merge,manual_review,no,12294,b_rongzhou_yibin,0.447496
10469,13025,"46,165,29",merge,manual_review,no,12746,sea_gulf_of_tonkin,0.605582
10470,13026,"29,165,126",merge,manual_review,no,8805,b_zhangzhou_zhangpu,0.472823
10471,Sangkulirang,"131,96,179",manual_review,manual_review,no,11151,BOR_Sambiliong,0.389995
10472,Bengalon,"96,179,179",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.376441
10473,13027,"160,179,96",merge,manual_review,no,10564,Lingnan_Siming_Longzhou,0.402747
10474,13028,"162,96,179",merge,manual_review,no,10564,Lingnan_Siming_Longzhou,0.466606
10475,Tenggarong,"217,41,197",merge,manual_review,no,11148,BOR_Muara_Wehea,0.590154
10476,13029,"91,188,66",split,manual_review,no,10537,Lingnan_Taiping_Chongzuo,0.601539
10477,13030,"38,149,77",merge,manual_review,no,10852,Binh_Nguyen,0.449158
10478,Muara Kaman,"149,48,38",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.612703
10479,Loa Kulu,"217,203,41",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.460494
10480,Semboja,"76,217,41",merge,manual_review,no,11148,BOR_Muara_Wehea,0.677744
10481,Long Ikis,"41,52,217",merge,manual_review,no,11147,BOR_Melak,0.635262
10482,13031,"173,41,217",merge,manual_review,no,10521,Lingnan_Guishunzhou_Napo,0.628629
10483,13032,"68,41,217",split,manual_review,no,8803,b_quanzhou_anxi,0.438289
10484,13033,"214,141,186",merge,manual_review,no,10449,Qianxinan_Qianxinan,0.418268
10485,Medamin,"117,164,136",merge,manual_review,no,12927,borneo_jungle,0.492462
10486,Putussibau,"62,119,85",merge,manual_review,no,11108,BOR_Long,0.358103
10487,Embaloh,"62,97,119",merge,manual_review,no,11112,BOR_Kanowit,0.462348
10488,Bunut,"71,62,119",merge,manual_review,no,12927,borneo_jungle,0.440086
10489,Mentebah,"33,71,48",merge,manual_review,no,11113,BOR_Malu,0.443533
10490,Badau,"196,188,158",merge,manual_review,no,11111,BOR_Sigalang,0.489062
10491,Seberaung,"158,160,196",merge,manual_review,no,11113,BOR_Malu,0.451620
10492,Ketungau,"134,112,26",merge,manual_review,no,11117,BOR_Sedu,0.639874
10493,13034,"134,52,26",merge,manual_review,no,10449,Qianxinan_Qianxinan,0.675048
10494,Kayan Sintang,"157,110,96",manual_review,manual_review,no,11114,BOR_Tanah_Taman,0.520298
10495,Sintang,"152,96,157",merge,manual_review,no,11117,BOR_Sedu,0.537645
10496,Nanga Pinoh,"230,121,220",merge,manual_review,no,11116,BOR_Teinangga,0.668123
10497,Belimbing,"221,230,121",merge,manual_review,no,11116,BOR_Teinangga,0.515077
10498,Tamarato,"153,187,143",merge,manual_review,no,12735,sea_natuna,0.540291
10499,Lemukutan,"63,110,49",merge,manual_review,no,11119,BOR_Sambas,0.485275
10500,Bengkayang,"110,49,78",merge,manual_review,no,11119,BOR_Sambas,0.685388
10501,Pinyuh,"61,49,110",merge,manual_review,no,11119,BOR_Sambas,0.686138
10502,Ngabang,"73,74,217",merge,manual_review,no,11118,BOR_Santubong,0.573529
10503,Mandor,"129,73,217",merge,manual_review,no,11119,BOR_Sambas,0.630885
10504,Sukalanting,"166,161,201",merge,manual_review,no,11121,BOR_Landak,0.560507
10505,Kubu,"217,73,201",merge,manual_review,no,11121,BOR_Landak,0.559632
10506,Karimata,"217,74,73",merge,manual_review,no,11122,BOR_Mempawah,0.600626
10507,Sukadana,"217,210,73",merge,manual_review,no,11122,BOR_Mempawah,0.483579
10508,Sanggau Kapuas,"157,152,57",merge,manual_review,no,11120,BOR_Sanggau,0.581581
10509,Meliau,"205,202,154",merge,manual_review,no,11120,BOR_Sanggau,0.574661
10510,Sedakau,"158,154,205",merge,manual_review,no,11120,BOR_Sanggau,0.461745
10511,13035,"204,38,148",merge,manual_review,no,12258,b_nazhou_nazhou,0.602997
10512,Simpang Hulu,"204,44,38",merge,manual_review,no,11120,BOR_Sanggau,0.616625
10513,Pembedilan,"145,38,204",split,manual_review,no,11125,BOR_Sukadana,0.515455
10514,Tajupura,"43,152,212",split,manual_review,no,11123,BOR_Samedang,0.652286
10515,Goryeo_Bukgye_Yonggang,"57,109,137",merge,manual_review,no,12606,sea_bohai_strait,0.443566
10516,Borneo Mountains,"71,62,35",merge,manual_review,no,12757,sea_south_china,0.565670
10517,Mount Kinabalu,"39,35,71",merge,manual_review,no,12757,sea_south_china,0.599355
10518,Goryeo_Bukgye_Seogyeong,"30,1,150",merge,manual_review,no,12606,sea_bohai_strait,0.602685
10519,Sukamara,"1,150,131",merge,manual_review,no,12928,borneo_jungle,0.537124
10520,Goryeo_Bukgye_Tonghae,"150,111,1",merge,manual_review,no,12606,sea_bohai_strait,0.448795
10521,13039,"112,34,236",merge,manual_review,no,12398,CirLXJ_Anbei,0.355675
10522,Visnupura,"150,91,1",merge,manual_review,no,10837,Dia_Ly,0.509187
10523,Seruyan Hilir,"120,150,1",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.573903
10524,Kalimantan,"91,1,150",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.580932
10525,,"191,132,182",split,manual_review,no,13131,b_shaozhou_wengyuan_south,0.449197
10526,Katingan Kuala,"194,50,56",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.473837
10527,,"132,134,191",merge,manual_review,no,13099,b_fuzhou_xincheng,0.490713
10528,,"191,132,142",manual_review,manual_review,no,1068,b_raozhou_huangshan,0.484862
10529,Puluang Pisau,"191,187,132",manual_review,manual_review,no,11131,BOR_Sebangau,0.450995
10530,,"125,101,63",manual_review,manual_review,no,13258,,0.380795
10531,,"122,63,125",merge,manual_review,no,10436,b_jizhou_anfu,0.578085
10532,,"63,93,125",merge,manual_review,no,10373,b_chizhou_shidai,0.375831
10533,,"125,63,63",merge,manual_review,no,10443,b_shezhou_wuyuan,0.352683
10534,,"197,54,65",merge,manual_review,no,10856,Phu_Luong,0.504485
10535,,"56,54,197",merge,manual_review,no,12746,sea_gulf_of_tonkin,0.364391
10536,,"143,54,197",manual_review,manual_review,no,12940,Hainan,0.556824
10537,,"197,186,54",manual_review,manual_review,no,12312,b_liuzhou_luorong,0.508035
10538,,"54,103,197",manual_review,manual_review,no,13091,b_wenzhou_wenzhou_southwest,0.495172
10539,,"54,197,169",merge,manual_review,no,13092,b_shuangchengzhou_southeast,0.595331
10541,Kuala Kapuas,"197,54,182",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.432911
10542,Kerang,"41,216,217",merge,manual_review,no,11142,BOR_Badak,0.435204
10543,Sawuku,"86,194,109",split,manual_review,no,11138,BOR_Pasir,0.544537
10544,Bungkukan,"194,86,180",merge,manual_review,no,11142,BOR_Badak,0.514852
10545,Tanah Bumbu,"77,146,110",merge,manual_review,no,11140,BOR_Tunkaren,0.506878
10546,Tabalong,"146,77,79",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.659229
10547,Alabayo,"85,77,146",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.485814
10548,Banjar Masin,"77,135,146",merge,manual_review,no,11133,BOR_Kapuas,0.610362
10549,Tapin,"122,146,77",merge,manual_review,no,11140,BOR_Tunkaren,0.503459
10550,Tabanio,"146,119,77",manual_review,manual_review,no,11139,BOR_Kota_Raden,0.378622
10552,,"74,85,194",merge,manual_review,no,10467,Something_6,0.627658
10553,Coast of Sarawk,"45,71,174",merge,manual_review,no,12736,sea_north_natuna,0.723139
10555,Baamang,"177,44,151",merge,manual_review,no,631,IMPASSABLE Borneo deep jungle,0.500695
10559,Timor Sea,"33,168,140",merge,manual_review,no,12694,sea_banda,0.448227
10566,Timor Sea,"33,146,168",merge,manual_review,no,12692,sea_banda,0.576245
10567,Guangdong Coast,"33,106,168",manual_review,manual_review,no,12750,sea_south_china,0.280123
10570,Aru Sea,"151,109,230",manual_review,manual_review,no,12829,sea_ceram,0.409928
10572,Flores Sea,"153,111,197",manual_review,manual_review,no,12701,sea_gulf_of_boni,0.440979
10574,West Banda Sea,"122,61,185",merge,manual_review,no,12687,sea_banda,0.519464
10578,East Banda Sea,"139,64,217",merge,manual_review,no,12683,sea_ceram,0.471949
10580,East Banda Sea,"230,109,130",merge,manual_review,no,12684,sea_ceram,0.544323
10584,East Banda Sea,"183,137,215",manual_review,manual_review,no,12827,Halmahera Sea,0.487993
10585,West Banda Sea,"137,215,159",merge,manual_review,no,12687,sea_banda,0.602153
10588,East Banda Sea,"130,208,220",merge,manual_review,no,12684,sea_ceram,0.428220
10591,West Banda Sea,"215,137,152",merge,manual_review,no,12685,sea_gulf_of_tomini,0.410650
10593,Ceram Sea,"215,149,137",merge,manual_review,no,12680,sea_molucca,0.688690
10598,Molucca Sea,"129,100,198",merge,manual_review,no,12678,sea_celebes,0.541692
10607,Molucca Sea,"175,100,198",merge,manual_review,no,12675,sea_celebes,0.466966
10609,Khna,"219,87,105",merge,manual_review,no,10819,Banteay_Chhmar,0.682940
10610,Phnom Krom,"39,18,110",merge,manual_review,no,10932,Battambang,0.490484
10611,Chaw Srei Vibol,"111,193,171",merge,manual_review,no,10819,Banteay_Chhmar,0.465111
10612,Samlout,"51,96,118",merge,manual_review,no,10951,Trat,0.428573
10613,Baset,"91,51,118",merge,manual_review,no,10932,Battambang,0.642243
10614,Meanrith,"51,67,118",merge,manual_review,no,10932,Battambang,0.296392
10615,Kaoh Nheaek,"51,76,118",merge,manual_review,no,10805,Stung_Treng,0.520910
10616,Koh Krieng,"84,127,198",merge,manual_review,no,10805,Stung_Treng,0.376732
10617,Han Cei,"85,159,72",merge,manual_review,no,10814,Hanchei,0.686594
10618,Prasat Sambor Prei Kuk,"72,159,151",merge,manual_review,no,10803,Prah_Khan,0.530034
10619,Banteay Chrouy,"77,125,175",merge,manual_review,no,10804,Sambor_Prei_Kuk,0.645485
10620,Neang Khmao,"180,61,182",merge,manual_review,no,10811,Angkor_Borey,0.442634
10621,Kiri Vong,"97,182,61",merge,manual_review,no,10809,Vyadhapura,0.667176
10622,Sadek,"155,208,78",merge,manual_review,no,10922,Kien_Phong,0.591541
10623,Ba Ria,"84,134,201",merge,manual_review,no,10918,Xuan_Loc,0.654354
10624,Krung,"156,73,244",merge,manual_review,no,10924,Binh_Long,0.488324
10625,Memot,"228,140,115",merge,manual_review,no,10807,Kracheh_Nokor,0.647151
10626,Preah Vihear,"193,228,115",merge,manual_review,no,10802,Prea_Vihear,0.649737
10627,Bakan,"134,228,115",merge,manual_review,no,10927,Pursat,0.567264
10628,Longvek,"40,143,19",merge,manual_review,no,10815,Phnom_Penh,0.635886
10629,Chbar Mon,"143,60,116",merge,manual_review,no,10815,Phnom_Penh,0.700223
10630,Veal Veaeng,"188,110,66",merge,manual_review,no,12523,Viet_Mountains_4,0.597365
10631,Sneung Temple,"73,118,51",merge,manual_review,no,10932,Battambang,0.630655
10632,Nakhon Chai Si,"72,136,40",merge,manual_review,no,10821,Rat_Buri,0.481646
10633,U Thong,"116,196,76",merge,manual_review,no,10911,Nakhon_Pathom,0.583396
10634,Dan Chang,"196,170,76",merge,manual_review,no,12852,U Thong,0.691598
10635,Chainatburi,"196,76,85",merge,manual_review,no,10968,Chai_Nat,0.604664
10636,Phu Kha,"211,162,166",merge,manual_review,no,10994,Pathum_Thani,0.685827
10637,Khok Charoen,"212,132,31",merge,manual_review,no,10822,Lop_Buri,0.611467
10638,Kanchanaburi,"146,31,212",merge,manual_review,no,10821,Rat_Buri,0.739066
10639,Dan Chapo,"167,128,189",merge,manual_review,no,12511,Dong Si Mahosot,0.426819
10640,Chan Thuek,"171,99,213",merge,manual_review,no,12511,Dong Si Mahosot,0.612593
10641,Phuttaisong,"99,185,213",merge,manual_review,no,10943,Surin,0.453659
10642,Bal Ula,"136,39,125",merge,manual_review,no,12903,Viet_Mountains_8,0.576026
10643,Madahura,"127,239,142",merge,manual_review,no,11000,Ea_Sup,0.374624
10644,Ngan,"211,110,159",merge,manual_review,no,12506,Binh_Long_2,0.653041
10645,Hamu Linang,"68,134,196",merge,manual_review,no,12903,Viet_Mountains_8,0.580825
10646,Sansay,"196,135,152",split,manual_review,no,11460,Salavan,0.728497
10647,Huei Thamo,"196,175,135",manual_review,manual_review,no,12529,river_mekong,0.472984
10648,Suang,"208,147,173",merge,manual_review,no,10957,Maha_Sarakham,0.440586
10649,Nang Rong,"162,94,124",merge,manual_review,no,10937,Nakhon_Ratschasima,0.689608
10650,Khlong Phlu,"162,108,94",merge,manual_review,no,10934,Rayong,0.751766
10651,Phya Re,"37,94,94",merge,manual_review,no,10935,Chon_Buri,0.619664
10652,Nong Ya Plong,"94,41,37",merge,manual_review,no,11437,THAI_Phetchaburi,0.605619
10653,Kam Ranh,"234,56,133",merge,manual_review,no,12903,Viet_Mountains_8,0.626289
10654,Impassable,"92,171,146",merge,manual_review,no,11478,Muze,0.442580
10655,Banteay Meas,"182,93,61",merge,manual_review,no,12523,Viet_Mountains_4,0.391647
10656,Kampong Seila,"179,68,172",merge,manual_review,no,10823,Botum_Sakor,0.464943
10657,Bokpyin,"135,35,51",merge,manual_review,no,11432,THAI_Tenasserim,0.441855
10658,Phnom Chisor,"205,219,35",merge,manual_review,no,10815,Phnom_Penh,0.432233
10659,Srae Ambel,"179,68,107",merge,manual_review,no,10823,Botum_Sakor,0.539859
10660,Angkor Chey,"63,35,219",merge,manual_review,no,10811,Angkor_Borey,0.668218
10661,Tanintharyi,"10,174,223",merge,manual_review,no,11432,THAI_Tenasserim,0.556363
10662,Phnom Aoral,"163,46,60",merge,manual_review,no,12523,Viet_Mountains_4,0.639973
10663,Phumi Rovieng,"210,146,199",merge,manual_review,no,12523,Viet_Mountains_4,0.604122
10664,Kainggyaung,"46,115,82",merge,manual_review,no,11396,IMPASSABLE Kra Isthmus mountains 2,0.661377
10665,Anh Son,"45,89,165",merge,manual_review,no,12545,Tra Lan,0.437185
10666,Phongsali,"80,68,149",merge,manual_review,no,11484,Muang U,0.531056
10667,Vai Mo,"149,68,82",merge,manual_review,no,10907,Zuining_Ayue,0.574794
10668,Vunsanh,"226,94,118",merge,manual_review,no,10907,Zuining_Ayue,0.451720
10669,Da Li,"177,143,109",merge,manual_review,no,10870,Dali_Yunlong,0.370912
10670,Bi Ge,"221,45,155",merge,manual_review,no,11490,Yuepan_North,0.625914
10671,Bwot Lung,"200,130,174",merge,manual_review,no,10869,Dali_Dali,0.475831
10672,Miu Lang Kion,"200,130,146",merge,manual_review,no,10876,Moutong_Lanxi,0.571540
10673,Huichuan,"200,164,130",merge,manual_review,no,10868,Huichuan_Fawaina,0.727560
10674,Ngwu Dam,"149,79,50",split,manual_review,no,10874,Shanju_Chengji,0.727546
10675,Yunnan,"50,149,123",merge,manual_review,no,11490,Yuepan_North,0.426678
10676,Sufu,"149,88,50",merge,manual_review,no,10863,Weichu_Elu,0.717124
10677,Nanzhao Mountains,"50,51,149",merge,manual_review,no,11329,Mong Yang,0.538716
10678,Zhennan,"149,50,142",merge,manual_review,no,11476,Xuchu,0.660624
10679,Weiyuan,"126,50,149",merge,manual_review,no,10864,Weichu_Weiyuan,0.715583
10680,Ma Lung,"149,61,50",merge,manual_review,no,11483,Chiang Tong / Zhengdong,0.640157
10681,Yuanjiang,"149,114,50",merge,manual_review,no,10905,Weichu_Luopan,0.546725
10682,Nanzhao Mountains,"50,68,149",merge,manual_review,no,10976,Hsenwi,0.401096
10683,Dang Biong,"42,110,142",merge,manual_review,no,10900,Yongchang_Qingdian,0.552475
10684,Da Li,"139,124,215",merge,manual_review,no,10869,Dali_Dali,0.427936
10685,Lung Dung,"255,51,83",merge,manual_review,no,10865,Nongdong_Nongdong,0.712333
10686,Songwai,"255,151,51",merge,manual_review,no,10887,Shanju_Luobang,0.751592
10687,Nanzhao Mountains,"102,51,255",merge,manual_review,no,11472,Moeng Laem,0.389213
10688,Khuo,"255,51,102",merge,manual_review,no,10871,Huichuan_Puto,0.577153
10689,Lu Khuon,"173,51,255",merge,manual_review,no,11487,Luowu,0.667555
10690,Jinning,"255,51,217",merge,manual_review,no,11474,Wenfuzhou,0.636800
10691,Busuanga,"181,98,166",manual_review,manual_review,no,12373,b_ezhou_ezhou,0.446817
10692,Naga,"204,125,190",manual_review,manual_review,no,12345,b_fuzhou_longping,0.465851
10693,Karanglan,"204,125,155",manual_review,manual_review,no,12128,b_guizhou_xiuren,0.470568
10694,Tuy,"156,204,125",merge,manual_review,no,12126,b_guizhou_muhua,0.502039
10695,Dinapigui,"125,178,204",manual_review,manual_review,no,12992,b_shaozhou_shaoyang_southwest,0.407069
10696,Aklan 2,"60,120,149",manual_review,manual_review,no,8961,b_lianzhou_guiyang,0.429448
10697,Kalasungay,"83,137,162",manual_review,manual_review,no,12307,b_guzhou_lexing,0.465189
10698,Lebak,"66,159,205",manual_review,manual_review,no,9460,b_jizhou_taihe,0.470767
10699,Kulilay,"66,205,98",manual_review,manual_review,no,9546,b_qianzhou_gan,0.417749
10700,Sigaboy,"66,205,201",manual_review,manual_review,no,13043,b_hongzhou_xinwu_south,0.478213
10701,Seluas,"132,61,64",merge,manual_review,no,12736,sea_north_natuna,0.469326
10702,Jasa,"175,85,89",merge,manual_review,no,11111,BOR_Sigalang,0.397067
10703,Kuta Lingga,"222,46,54",merge,manual_review,no,11111,BOR_Sigalang,0.482572
10704,Penajam,"143,125,77",merge,manual_review,no,11147,BOR_Melak,0.586071
10705,Muara Lawa,"143,77,104",split,manual_review,no,13037,b_something_xiangyuan_south,0.631070
10706,Muara Bengkal,"143,92,77",split,manual_review,no,13148,b_xizhou_4,0.482991
10707,Sangata,"185,93,64",merge,manual_review,no,11100,IMPASSABLE Borneo Mountains 3,0.457281
10708,Dumai 2,"182,119,100",merge,manual_review,no,12724,sea_strait_of_malacca,0.566676
10709,Dumai 4,"138,182,100",merge,manual_review,no,11266,SUM_Kalowang,0.650446
10710,Dumai 3,"182,100,112",merge,manual_review,no,12724,sea_strait_of_malacca,0.389069
10711,Nias 2,"172,182,61",merge,manual_review,no,12739,sea_indian_ocean,0.607715
10712,Indragiri 2,"61,182,82",split,manual_review,no,11276,SUM_Boron,0.610279
10713,Siak 3,"111,182,61",merge,manual_review,no,12724,sea_strait_of_malacca,0.346352
10714,Siak 2,"182,147,61",merge,manual_review,no,12724,sea_strait_of_malacca,0.648873
10715,Cengal,"126,115,89",merge,manual_review,no,11322,SUM_Kota_Kapur,0.595051
10716,Purnajaya,"89,126,97",merge,manual_review,no,12722,sea_bangka_strait,0.549759
10717,Central Bengkulu 2,"205,51,98",merge,manual_review,no,11290,SUM_Teba,0.406007
10718,North Mentawai,"65,205,51",merge,manual_review,no,12739,sea_indian_ocean,0.613332
10719,Siberut 2,"51,205,132",merge,manual_review,no,12739,sea_indian_ocean,0.568817
10720,Kampar 2,"205,66,51",merge,manual_review,no,11268,SUM_Bengkalis,0.689132
10721,Sungai Cemara,"140,163,93",split,manual_review,no,11278,SUM_Lingga,0.590849
10722,Keluang,"68,215,186",merge,manual_review,no,11288,SUM_Tungkal,0.516342
10723,Musi Rawas 2,"68,215,77",merge,manual_review,no,11294,SUM_Jambi,0.701065
10724,Sarolangun,"91,156,95",split,manual_review,no,11241,IMPASSABLE Sumatra mountains 6,0.731937
10725,Senemat Ulu,"156,151,91",merge,manual_review,no,11283,SUM_Kuntu,0.491116
10726,Pelalawan 2,"187,99,93",merge,manual_review,no,11273,SUM_Siak,0.358377
10727,Siak 4,"184,187,93",merge,manual_review,no,11273,SUM_Siak,0.414428
10728,Kampar 3,"123,30,37",merge,manual_review,no,11268,SUM_Bengkalis,0.408376
10729,Mlu Prey,"162,112,86",merge,manual_review,no,10908,Koh_Ker,0.375368
10730,Tanamerah,"219,121,124",merge,manual_review,no,12736,sea_north_natuna,0.621085
10731,Khao Din Bueng Don,"162,86,119",merge,manual_review,no,10909,Muang_Fa_Daet,0.542266
10732,Irahani,"67,182,232",merge,manual_review,no,12903,Viet_Mountains_8,0.534984
10733,Mang Lian,"50,61,190",merge,manual_review,no,11471,Moeng Cae,0.403422
10734,Si Moung,"154,50,190",merge,manual_review,no,11471,Moeng Cae,0.617829
10735,Lang Kion,"255,51,159",merge,manual_review,no,10870,Dali_Yunlong,0.710432
10736,Sierra Madre South,"56,72,39",manual_review,manual_review,no,12072,b_jiangzhou_zijiang,0.422273
10737,Sambal Mountains,"38,54,20",merge,manual_review,no,12767,sea_south_china,0.626451
