source_province_id,source_rgb,target_province_id,target_rgb,classification,confidence,overlap_score,centroid_score,neighbor_score,source_root_title,source_kingdom,source_duchy,source_county,source_barony,apply_to_history,notes,status,source_name,target_name,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,name_score,top_candidates
9565,"9,153,210",9565,"9,153,210",merge,0.566940,0.609091,0.995566,0.333333,e_burma,k_pagan,d_pagan,c_mindon,b_mindon,no,auto: best_target_shared_by_multiple_sources,manual_review,Shwesettaw,Shwesettaw,0.307810,201,330,653,3,1.000000,1:9565:0.6091:0.3078 | 2:9590:0.2727:0.0677 | 3:9564:0.1182:0.0867
9566,"51,156,83",9566,"51,156,83",merge,0.835623,0.871073,0.995666,0.652174,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Arakan Mountains,Arakan Mountains,0.800568,5074,5825,6338,8,1.000000,1:9566:0.8711:0.8006 | 2:9592:0.0397:0.1441 | 3:826:0.0300:0.0928 | 4:9590:0.0297:0.1302 | 5:9564:0.0146:0.1889
9567,"93,159,211",9567,"93,159,211",merge,0.771259,0.982321,0.989150,0.363636,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Naga Hills,Naga Hills,0.389706,3445,3507,8840,2,1.000000,1:9567:0.9823:0.3897 | 2:811:0.0177:0.0303
9568,"135,162,84",9568,"135,162,84",merge,0.810123,0.924638,0.997452,0.600000,e_burma,k_tagaung,d_myinmu,c_myinmu,b_sagaing,no,auto: best_target_shared_by_multiple_sources,manual_review,Sagaing,Sagaing,0.520392,319,345,613,4,1.000000,1:9568:0.9246:0.5204 | 2:8610:0.0435:0.0341 | 3:8611:0.0174:0.0167 | 4:9639:0.0145:0.0054
9569,"177,165,212",9569,"177,165,212",merge,0.706967,0.779904,0.996595,0.500000,e_burma,k_tagaung,d_myinmu,c_hanlin,b_hanlin,no,auto: best_target_shared_by_multiple_sources,manual_review,Halin,Halin,0.449036,326,418,726,3,1.000000,1:9569:0.7799:0.4490 | 2:9646:0.2129:0.0710 | 3:8611:0.0072:0.0083
9570,"9,168,85",10965,"104,217,255",merge,0.442932,0.560570,0.992419,0.222222,e_burma,k_shan,d_yawnghwe,c_yawnghwe,b_yawnghwe,no,auto: best_target_shared_by_multiple_sources,manual_review,Yawnghwe,Taunggyi,0.126406,236,421,1867,3,0.000000,1:10965:0.5606:0.1264 | 2:11493:0.3943:0.0988 | 3:9570:0.0451:0.0141
9571,"51,171,213",9571,"51,171,213",merge,0.881986,0.956298,0.997418,0.857143,e_burma,k_pagan,d_binnaka,c_yamethin,b_yamethin,no,auto: best_target_shared_by_multiple_sources,manual_review,Yamethin,Yamethin,0.551111,372,389,675,3,1.000000,1:9571:0.9563:0.5511 | 2:9572:0.0334:0.0177 | 3:9593:0.0103:0.0031
9574,"177,180,87",9574,"177,180,87",merge,0.714890,0.902116,0.991806,0.375000,e_burma,k_pagan,d_toungoo,c_beikthano,b_beikthano,no,auto: best_target_shared_by_multiple_sources,manual_review,Peikthanomyo,Peikthanomyo,0.264341,341,378,1290,3,1.000000,1:9574:0.9021:0.2643 | 2:9572:0.0688:0.0354 | 3:9571:0.0291:0.0163
9578,"135,192,89",9578,"135,192,89",split,0.849176,0.792325,0.999429,0.800000,e_ramanya,k_arakan,d_arakan,c_vaisali,b_mrauk_u,no,auto: top_two_overlap_share,manual_review,Mrauk_U,Mrauk_U,0.953804,351,443,368,4,1.000000,1:9578:0.7923:0.9538 | 2:9579:0.1580:0.1679 | 3:9576:0.0339:0.0291 | 4:9577:0.0158:0.0131
9581,"51,201,218",9581,"51,201,218",merge,0.819466,0.955714,0.995182,0.600000,e_ramanya,k_arakan,d_ramu,c_ramu,b_ramu,no,auto: best_target_shared_by_multiple_sources,manual_review,Ramu,Ramu,0.480603,669,700,1392,2,1.000000,1:9581:0.9557:0.4806 | 2:9580:0.0443:0.0298
9583,"135,207,219",9583,"135,207,219",merge,0.702086,0.729913,0.996584,0.500000,e_ramanya,k_arakan,d_ramu,c_thabeik_taung,b_thabeik_taung,no,auto: best_target_shared_by_multiple_sources,manual_review,Thabeik_Taung,Thabeik_Taung,0.583140,754,1033,1293,4,1.000000,1:9583:0.7299:0.5831 | 2:9584:0.1588:0.0943 | 3:9581:0.0881:0.0654 | 4:9580:0.0232:0.0231
9584,"177,210,92",9584,"177,210,92",merge,0.691272,0.670079,0.995373,0.666667,e_ramanya,k_arakan,d_ramu,c_matamuhuri,b_matamuhuri,no,auto: best_target_shared_by_multiple_sources,manual_review,Matamuhuri,Matamuhuri,0.489080,851,1270,1740,4,1.000000,1:9584:0.6701:0.4891 | 2:9582:0.1339:0.1526 | 3:8722:0.1323:0.1569 | 4:9581:0.0638:0.0582
9585,"9,0,220",9592,"93,21,96",merge,0.469332,0.593750,0.993127,0.285714,e_ramanya,k_arakan,d_sandoway,c_sandoway,b_sandoway,no,auto: best_target_shared_by_multiple_sources,manual_review,Sandoway,Myanaung,0.106675,171,288,1603,2,0.000000,1:9592:0.5938:0.1067 | 2:9585:0.4062:0.1078
9587,"93,6,221",9587,"93,6,221",merge,0.686098,0.695373,0.996259,0.500000,e_ramanya,k_arakan,d_sandoway,c_ramree,b_an,no,auto: best_target_shared_by_multiple_sources,manual_review,An,An,0.591904,541,778,914,4,1.000000,1:9587:0.6954:0.5919 | 2:9590:0.2931:0.1716 | 3:9564:0.0077:0.0133 | 4:9586:0.0039:0.0051
9588,"135,9,94",9588,"135,9,94",merge,0.779089,0.916824,0.995549,0.571429,e_burma,k_pagan,d_sriksetra,c_sriksetra,b_sriksetra,no,auto: best_target_shared_by_multiple_sources,manual_review,Sriksetra,Sriksetra,0.378906,485,529,1280,3,1.000000,1:9588:0.9168:0.3789 | 2:9634:0.0737:0.0462 | 3:8609:0.0095:0.0112
9590,"9,15,95",9590,"9,15,95",merge,0.740200,0.993213,0.996005,0.222222,e_burma,k_pagan,d_sriksetra,c_myede,b_thayetmyo,no,auto: best_target_shared_by_multiple_sources,manual_review,Thayetmyo,Thayetmyo,0.330324,439,442,1329,3,1.000000,1:9590:0.9932:0.3303 | 2:8609:0.0045:0.0045 | 3:9565:0.0023:0.0015
9591,"51,18,223",9591,"51,18,223",merge,0.798804,1.000000,0.998076,0.571429,e_burma,k_pagan,d_sriksetra,c_henzada,b_henzada,no,auto: best_target_shared_by_multiple_sources,manual_review,Hinthada,Hinthada,0.231405,392,392,1694,1,1.000000,1:9591:1.0000:0.2314
9592,"93,21,96",9592,"93,21,96",merge,0.747024,1.000000,0.994565,0.285714,e_burma,k_pagan,d_sriksetra,c_kanaung,b_myanaung,no,auto: best_target_shared_by_multiple_sources,manual_review,Myanaung,Myanaung,0.269495,432,432,1603,1,1.000000,1:9592:1.0000:0.2695
9593,"135,24,224",9593,"135,24,224",merge,0.740784,1.000000,0.995921,0.250000,e_burma,k_pagan,d_toungoo,c_toungoo,b_toungoo,no,auto: best_target_shared_by_multiple_sources,manual_review,Toungoo,Toungoo,0.274615,357,357,1300,1,1.000000,1:9593:1.0000:0.2746
9594,"177,27,97",9594,"177,27,97",merge,0.510586,0.526316,0.994785,0.333333,e_burma,k_shan,d_mongpai,c_mong_pai,b_mong_pai,no,auto: best_target_shared_by_multiple_sources,manual_review,Mong_Pai,Mong_Pai,0.208551,200,380,959,3,1.000000,1:9594:0.5263:0.2086 | 2:11496:0.4053:0.1002 | 3:11493:0.0684:0.0155
9595,"9,30,225",9593,"135,24,224",merge,0.747524,0.993333,0.992801,0.500000,e_burma,k_pagan,d_toungoo,c_swa,b_swa,no,auto: best_target_shared_by_multiple_sources,manual_review,Swa,Toungoo,0.343846,447,450,1300,3,0.000000,1:9593:0.9933:0.3438 | 2:9571:0.0044:0.0030 | 3:9595:0.0022:0.0010
9596,"51,33,98",9596,"51,33,98",merge,0.718063,0.918519,0.996229,0.333333,e_ramanya,k_pegu,d_ramannadesa,c_pegu,b_pegu,no,auto: best_target_shared_by_multiple_sources,manual_review,Pegu,Pegu,0.283429,248,270,875,3,1.000000,1:9596:0.9185:0.2834 | 2:9636:0.0741:0.0109 | 3:9635:0.0074:0.0016
9598,"135,39,99",9598,"135,39,99",merge,0.719611,0.751825,0.996582,0.666667,e_ramanya,k_pegu,d_dagon,c_syriam,b_syriam,no,auto: best_target_shared_by_multiple_sources,manual_review,Dagon,Dagon,0.404715,206,274,509,4,1.000000,1:9598:0.7518:0.4047 | 2:9597:0.1715:0.1042 | 3:8686:0.0547:0.0014 | 4:9599:0.0219:0.0087
9599,"177,42,227",9599,"177,42,227",merge,0.799981,0.887892,0.996978,0.600000,e_ramanya,k_pegu,d_dagon,c_dala,b_krapan,no,auto: best_target_shared_by_multiple_sources,manual_review,Krapan,Krapan,0.575581,396,446,688,4,1.000000,1:9599:0.8879:0.5756 | 2:9598:0.0426:0.0373 | 3:8607:0.0404:0.1000 | 4:8686:0.0291:0.0012
9622,"93,111,11",9622,"93,111,11",merge,0.755978,0.981333,0.990933,0.333333,e_burma,k_tagaung,d_tagaung,c_maukkadaw,b_maukkadaw,no,auto: best_target_shared_by_multiple_sources,manual_review,Maukkadaw,Maukkadaw,0.330341,736,750,2228,2,1.000000,1:9622:0.9813:0.3303 | 2:9647:0.0187:0.0097
9624,"177,117,12",9624,"177,117,12",merge,0.795222,0.997085,0.997120,0.428571,e_burma,k_tagaung,d_kale,c_kale,b_kale,no,auto: best_target_shared_by_multiple_sources,manual_review,Kale,Kale,0.408358,684,686,1675,2,1.000000,1:9624:0.9971:0.4084 | 2:9622:0.0029:0.0009
9625,"9,120,140",9625,"9,120,140",split,0.751210,0.692026,0.998485,0.750000,e_burma,k_tagaung,d_kale,c_kale,b_kan_ch,no,auto: top_two_overlap_share,manual_review,Chin,Chin,0.702326,755,1091,1075,3,1.000000,1:9625:0.6920:0.7023 | 2:9566:0.2502:0.0431 | 3:9624:0.0577:0.0376
9626,"51,123,13",9626,"51,123,13",merge,0.675991,0.810764,0.992331,0.400000,e_ramanya,k_pegu,d_krapan,c_bogale,b_bogale,no,auto: best_target_shared_by_multiple_sources,manual_review,Bogale,Bogale,0.275842,467,576,1693,3,1.000000,1:9626:0.8108:0.2758 | 2:8686:0.0955:0.0050 | 3:9633:0.0938:0.0562
9628,"135,129,14",9628,"135,129,14",merge,0.745743,0.833333,0.999027,0.400000,e_ramanya,k_thaton,d_thaton,c_mawlamyine,b_muttama,no,auto: best_target_shared_by_multiple_sources,manual_review,Muttina,Muttina,0.661157,160,192,242,4,1.000000,1:9628:0.8333:0.6612 | 2:9627:0.0938:0.0392 | 3:12768:0.0573:0.0017 | 4:9629:0.0156:0.0040
9629,"177,132,142",9629,"177,132,142",merge,0.654838,0.851735,0.995346,0.125000,e_ramanya,k_thaton,d_thaton,c_mawlamyine,b_mawlamyine,no,auto: best_target_shared_by_multiple_sources,manual_review,Mawlamyine,Mawlamyine,0.362903,270,317,744,4,1.000000,1:9629:0.8517:0.3629 | 2:12768:0.0789:0.0038 | 3:10995:0.0631:0.0113 | 4:10964:0.0063:0.0012
9630,"9,135,15",9637,"93,156,146",merge,0.626757,0.851010,0.996241,0.222222,e_ramanya,k_thaton,d_thaton,c_thaton,b_donwun,no,auto: best_target_shared_by_multiple_sources,manual_review,Taikkala,Sittaung,0.381222,337,396,884,3,0.000000,1:9637:0.8510:0.3812 | 2:9630:0.1111:0.0715 | 3:12768:0.0379:0.0023
9632,"93,141,16",9632,"93,141,16",merge,0.455488,0.521739,0.995711,0.166667,e_ramanya,k_pegu,d_krapan,c_kusima,b_kusima,no,auto: best_target_shared_by_multiple_sources,manual_review,Kusumi,Kusumi,0.078091,72,138,922,2,1.000000,1:9632:0.5217:0.0781 | 2:9633:0.4783:0.0687
9633,"135,144,144",9633,"135,144,144",merge,0.728262,0.850806,0.999238,0.600000,e_ramanya,k_pegu,d_krapan,c_myaungmya,b_myaungmya,no,auto: best_target_shared_by_multiple_sources,manual_review,Myaungmya,Myaungmya,0.219563,211,248,961,4,1.000000,1:9633:0.8508:0.2196 | 2:9632:0.1129:0.0304 | 3:8606:0.0282:0.0383 | 4:8686:0.0081:0.0002
9635,"9,150,145",9635,"9,150,145",merge,0.745516,0.926357,0.995149,0.375000,e_ramanya,k_pegu,d_dagon,c_tharrawaddy,b_tharrawaddy,no,auto: best_target_shared_by_multiple_sources,manual_review,Tharrawaddy,Tharrawaddy,0.385484,478,516,1240,3,1.000000,1:9635:0.9264:0.3855 | 2:9589:0.0523:0.0347 | 3:8608:0.0213:0.0217
9636,"51,153,18",9636,"51,153,18",merge,0.722964,0.954972,0.994157,0.272727,e_ramanya,k_pegu,d_ramannadesa,c_phyu,b_phyu,no,auto: best_target_shared_by_multiple_sources,manual_review,Phyu,Phyu,0.276781,509,533,1839,3,1.000000,1:9636:0.9550:0.2768 | 2:9638:0.0413:0.0317 | 3:12768:0.0038:0.0003
9637,"93,156,146",9637,"93,156,146",merge,0.651195,0.736842,0.995912,0.333333,e_ramanya,k_pegu,d_ramannadesa,c_sittaung,b_sittaung,no,auto: best_target_shared_by_multiple_sources,manual_review,Sittaung,Sittaung,0.443439,392,532,884,4,1.000000,1:9637:0.7368:0.4434 | 2:9638:0.1466:0.1122 | 3:12862:0.1034:0.0732 | 4:12768:0.0132:0.0011
9638,"135,159,19",9638,"135,159,19",merge,0.747720,0.890819,0.998282,0.375000,e_ramanya,k_pegu,d_ramannadesa,c_sittaung,b_nyaunglebin,no,auto: best_target_shared_by_multiple_sources,manual_review,Shwegyin,Shwegyin,0.516547,359,403,695,2,1.000000,1:9638:0.8908:0.5165 | 2:12862:0.1092:0.0586
9639,"177,162,147",9639,"177,162,147",merge,0.807219,0.951724,0.995713,0.571429,e_burma,k_tagaung,d_myinmu,c_myinmu,b_myinmu,no,auto: best_target_shared_by_multiple_sources,manual_review,Myinmu,Myinmu,0.450000,414,435,920,3,1.000000,1:9639:0.9517:0.4500 | 2:8610:0.0368:0.0364 | 3:9554:0.0115:0.0054
9640,"9,165,20",9640,"9,165,20",merge,0.640982,0.627688,0.994587,0.571429,e_burma,k_tagaung,d_myinmu,c_madaya,b_madaya,no,auto: best_target_shared_by_multiple_sources,manual_review,Madaya,Madaya,0.422624,467,744,1105,4,1.000000,1:9640:0.6277:0.4226 | 2:9641:0.2124:0.2071 | 3:9558:0.1505:0.2121 | 4:8611:0.0094:0.0194
9641,"51,168,148",9641,"51,168,148",split,0.828427,0.792453,0.996322,1.000000,e_burma,k_tagaung,d_myinmu,c_madaya,b_singu,no,auto: top_two_overlap_share,manual_review,Singu,Singu,0.550459,420,530,763,4,1.000000,1:9641:0.7925:0.5505 | 2:9643:0.1094:0.0368 | 3:9642:0.0868:0.0462 | 4:8611:0.0113:0.0167
9642,"93,171,21",9642,"93,171,21",merge,0.659524,0.603329,0.994903,0.714286,e_burma,k_shan,d_mongmit,c_mong_mit,b_mong_mit,no,auto: best_target_shared_by_multiple_sources,manual_review,Momeik,Momeik,0.436747,435,721,996,4,1.000000,1:9642:0.6033:0.4367 | 2:11452:0.3412:0.1358 | 3:10975:0.0291:0.0071 | 4:9643:0.0264:0.0120
9643,"135,174,149",9643,"135,174,149",merge,0.848285,0.971579,0.997026,0.625000,e_burma,k_tagaung,d_tagaung,c_takon,b_takon,no,auto: best_target_shared_by_multiple_sources,manual_review,Takon,Takon,0.585289,923,950,1577,4,1.000000,1:9643:0.9716:0.5853 | 2:9642:0.0221:0.0211 | 3:11452:0.0042:0.0022 | 4:8611:0.0021:0.0056
9644,"177,177,22",9644,"177,177,22",merge,0.679760,0.746479,0.991745,0.571429,e_burma,k_tagaung,d_tagaung,c_myataung,b_katha,no,auto: best_target_shared_by_multiple_sources,manual_review,Katha,Katha,0.287068,424,568,1477,4,1.000000,1:9644:0.7465:0.2871 | 2:10982:0.2236:0.0423 | 3:10986:0.0194:0.0114 | 4:9643:0.0106:0.0038
9645,"9,180,150",9645,"9,180,150",merge,0.674385,0.645982,0.994369,0.666667,e_burma,k_tagaung,d_tagaung,c_takon,b_kawlin,no,auto: best_target_shared_by_multiple_sources,manual_review,Htigyaing,Htigyaing,0.457493,635,983,1388,4,1.000000,1:9645:0.6460:0.4575 | 2:9644:0.2584:0.1720 | 3:9643:0.0936:0.0583 | 4:8611:0.0020:0.0056
9646,"51,183,23",9646,"51,183,23",merge,0.695290,0.665666,0.995148,0.666667,e_burma,k_tagaung,d_myinmu,c_myedu,b_myedu,no,auto: best_target_shared_by_multiple_sources,manual_review,Myedu,Myedu,0.530726,665,999,1253,3,1.000000,1:9646:0.6657:0.5307 | 2:9645:0.1992:0.1434 | 3:9622:0.1351:0.0606
9658,"135,6,29",9658,"135,6,29",split,0.756459,0.616393,0.998574,0.800000,e_burma,k_tagaung,d_kale,c_thaungdut,b_thaungdut,no,auto: top_two_overlap_share,manual_review,Thaungdut,Thaungdut,0.922699,752,1220,815,5,1.000000,1:9658:0.6164:0.9227 | 2:9567:0.2057:0.0284 | 3:826:0.1639:0.1060 | 4:9622:0.0090:0.0049 | 5:9624:0.0049:0.0036
10142,"94,180,71",1466,"43,138,33",merge,0.559078,1.000000,0.588800,0.000000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Siberia9,Eastern Wasteland 1,0.001320,1685,1685,1276997,1,0.000000,1:1466:1.0000:0.0013
10202,"94,147,1",9324,"177,69,62",merge,0.781396,0.950198,0.994473,0.600000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Asia11,Lenggu,0.578998,1202,1265,2076,3,0.000000,1:9324:0.9502:0.5790 | 2:9321:0.0482:0.0461 | 3:9320:0.0016:0.0013
10203,"136,150,129",9301,"51,0,178",manual_review,0.500631,0.425067,0.984731,0.200000,,,,,,no,auto: low_confidence,manual_review,Asia12,Karub,0.997497,797,1875,799,5,0.000000,1:9301:0.4251:0.9975 | 2:9283:0.3520:0.4748 | 3:9282:0.1952:0.2737 | 4:9177:0.0149:0.0219 | 5:9315:0.0128:0.0233
10204,"178,153,2",9178,"135,57,89",merge,0.599206,0.598619,0.995866,0.625000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Impassable2,Goyu,0.502068,607,1014,1209,7,0.000000,1:9178:0.5986:0.5021 | 2:9174:0.2189:0.1225 | 3:9176:0.1114:0.1325 | 4:9177:0.0237:0.0188 | 5:9281:0.0178:0.0178
10322,"106,77,211",11262,"134,8,163",split,0.741256,0.783439,0.995361,1.000000,e_srivijaya,k_aru,d_batak,c_toba,b_toba,no,auto: top_two_overlap_share,manual_review,Toba,SUM_Tanjung,0.333333,369,471,1107,3,0.000000,1:11262:0.7834:0.3333 | 2:11237:0.2038:0.0287 | 3:11249:0.0127:0.0210
10323,"182,77,61",11237,"42,10,240",merge,0.570928,0.786792,0.988379,0.300000,e_srivijaya,k_aru,d_batak,c_toba,b_humbang,no,auto: best_target_shared_by_multiple_sources,manual_review,Samosir,IMPASSABLE Sumatra mountains 2,0.124626,417,530,3346,2,0.000000,1:11237:0.7868:0.1246 | 2:11249:0.2132:0.3951
10324,"115,95,215",11237,"42,10,240",merge,0.415381,0.549550,0.987732,0.181818,e_srivijaya,k_aru,d_batak,c_barus,b_tapanuli_tengah,no,auto: best_target_shared_by_multiple_sources,manual_review,Tapanuli Tengah,IMPASSABLE Sumatra mountains 2,0.036461,122,222,3346,3,0.000000,1:11237:0.5495:0.0365 | 2:11319:0.3559:0.0583 | 3:11249:0.0946:0.0734
10325,"177,182,61",11237,"42,10,240",merge,0.479929,0.661631,0.992955,0.200000,e_srivijaya,k_aru,d_batak,c_toba,b_silindung,no,auto: best_target_shared_by_multiple_sources,manual_review,Tapanuli,IMPASSABLE Sumatra mountains 2,0.065451,219,331,3346,4,0.000000,1:11237:0.6616:0.0655 | 2:11263:0.2054:0.0654 | 3:11262:0.1148:0.0343 | 4:11249:0.0181:0.0210
10326,"182,95,61",12725,"6,227,232",merge,0.408209,0.579710,0.981592,0.076923,e_srivijaya,k_aru,d_aru,c_panai,b_kualuh,no,auto: best_target_shared_by_multiple_sources,manual_review,Labuhan Batu,sea_strait_of_malacca,0.032066,360,621,11227,3,0.000000,1:12725:0.5797:0.0321 | 2:11262:0.3704:0.2078 | 3:11263:0.0499:0.0298
10327,"182,61,111",11263,"51,15,91",merge,0.461847,0.540441,0.994492,0.142857,e_srivijaya,k_aru,d_aru,c_panai,b_bilah,no,auto: best_target_shared_by_multiple_sources,manual_review,South Labuhan Batu,SUM_Panai,0.424038,441,816,1040,5,0.000000,1:11263:0.5404:0.4240 | 2:12725:0.3186:0.0232 | 3:11266:0.0895:0.0518 | 4:12724:0.0466:0.0067 | 5:11262:0.0049:0.0036
10328,"138,182,61",12738,"19,27,244",merge,0.429099,0.627119,0.959289,0.090909,e_srivijaya,k_minangkabau,d_mentawai,c_nias,b_luaha,no,auto: best_target_shared_by_multiple_sources,manual_review,Nias,sea_indian_ocean,0.009528,222,354,23300,4,0.000000,1:12738:0.6271:0.0095 | 2:12739:0.2062:0.0020 | 3:11252:0.1638:0.0739 | 4:11251:0.0028:0.0009
10329,"182,61,97",11237,"42,10,240",merge,0.297339,0.376582,0.983780,0.000000,e_srivijaya,k_aru,d_batak,c_mandailing,b_mandailing,no,auto: best_target_shared_by_multiple_sources,manual_review,Mandailing,IMPASSABLE Sumatra mountains 2,0.071130,238,632,3346,4,0.000000,1:11237:0.3766:0.0711 | 2:11318:0.2658:0.1248 | 3:11317:0.2421:0.1096 | 4:11264:0.1155:0.0674
10330,"71,61,182",11237,"42,10,240",merge,0.414377,0.572034,0.980739,0.090909,e_srivijaya,k_aru,d_batak,c_mandailing,b_panyabungan,no,auto: best_target_shared_by_multiple_sources,manual_review,Panyabungan,IMPASSABLE Sumatra mountains 2,0.080693,270,472,3346,3,0.000000,1:11237:0.5720:0.0807 | 2:11264:0.4110:0.1791 | 3:11265:0.0169:0.0034
10331,"127,61,182",11264,"174,178,142",split,0.598370,0.631179,0.995201,0.571429,e_srivijaya,k_aru,d_aru,c_padang_lawas,b_sibuhuan,no,auto: top_two_overlap_share,manual_review,Padang Lawas,SUM_Bahal,0.459834,498,789,1083,5,0.000000,1:11264:0.6312:0.4598 | 2:11266:0.2205:0.1236 | 3:11237:0.1141:0.0269 | 4:11265:0.0177:0.0060 | 5:11263:0.0165:0.0125
10332,"61,172,182",11263,"51,15,91",merge,0.523221,0.655340,0.994658,0.285714,e_srivijaya,k_aru,d_aru,c_padang_lawas,b_portibi,no,auto: best_target_shared_by_multiple_sources,manual_review,North Padang Lawas,SUM_Panai,0.259615,270,412,1040,3,0.000000,1:11263:0.6553:0.2596 | 2:11237:0.2330:0.0287 | 3:11264:0.1117:0.0425
10333,"61,182,127",11237,"42,10,240",merge,0.662634,1.000000,0.991937,0.181818,e_srivijaya,k_aru,d_batak,c_barus,b_padang_sidempuan,no,auto: best_target_shared_by_multiple_sources,manual_review,South Tapanuli,IMPASSABLE Sumatra mountains 2,0.180514,604,604,3346,1,0.000000,1:11237:1.0000:0.1805
10334,"93,163,129",12724,"5,27,248",merge,0.661196,0.997449,0.990825,0.214286,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_ujung_tanjung,no,auto: best_target_shared_by_multiple_sources,manual_review,Rokan Hilir,sea_strait_of_malacca,0.136881,782,784,5713,2,0.000000,1:12724:0.9974:0.1369 | 2:11267:0.0026:0.0018
10335,"104,93,163",12724,"5,27,248",merge,0.454057,0.671053,0.991286,0.076923,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_rupat,no,auto: best_target_shared_by_multiple_sources,manual_review,Dumai,sea_strait_of_malacca,0.026781,153,228,5713,2,0.000000,1:12724:0.6711:0.0268 | 2:11422:0.3289:0.0642
10336,"95,30,123",11266,"79,31,58",merge,0.401259,0.379802,0.994974,0.375000,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_ujung_batu,no,auto: best_target_shared_by_multiple_sources,manual_review,Rokan Hulu,SUM_Kalowang,0.245739,346,911,1408,4,0.000000,1:11266:0.3798:0.2457 | 2:11265:0.3381:0.1320 | 3:11267:0.2623:0.2159 | 4:12724:0.0198:0.0032
10337,"30,85,123",11267,"229,192,59",split,0.488703,0.518207,0.994637,0.400000,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_mandau,no,auto: top_two_overlap_share,manual_review,Bengkalis,SUM_Rokan,0.334237,370,714,1107,2,0.000000,1:11267:0.5182:0.3342 | 2:12724:0.4818:0.0602
10338,"123,113,30",11265,"232,112,20",merge,0.374726,0.436326,0.986870,0.222222,e_srivijaya,k_melayu,d_SUM_riau,c_kampar,b_tandun,no,auto: best_target_shared_by_multiple_sources,manual_review,Kampar,SUM_Rokan_Hilir,0.089546,209,479,2334,4,0.000000,1:11265:0.4363:0.0895 | 2:11266:0.3591:0.1222 | 3:11267:0.1879:0.0813 | 4:11268:0.0167:0.0082
10339,"30,86,123",11269,"96,90,40",merge,0.637159,0.748494,0.995800,0.571429,e_srivijaya,k_melayu,d_SUM_riau,c_kampar,b_lipat_kain,no,auto: best_target_shared_by_multiple_sources,manual_review,East Kampar,SUM_Pekanbaru,0.326974,497,664,1520,4,0.000000,1:11269:0.7485:0.3270 | 2:11268:0.2093:0.1424 | 3:11273:0.0271:0.0180 | 4:11265:0.0151:0.0043
10340,"51,30,123",12724,"5,27,248",merge,0.609709,0.913655,0.980784,0.214286,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_siak_sri_indrapura,no,auto: best_target_shared_by_multiple_sources,manual_review,Siak,sea_strait_of_malacca,0.079643,455,498,5713,3,0.000000,1:12724:0.9137:0.0796 | 2:11274:0.0582:0.0639 | 3:12723:0.0281:0.0011
10341,"114,30,123",12724,"5,27,248",merge,0.331002,0.387779,0.976787,0.153846,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_bengkalis,no,auto: best_target_shared_by_multiple_sources,manual_review,Meranti Islands,sea_strait_of_malacca,0.057763,330,851,5713,5,0.000000,1:12724:0.3878:0.0578 | 2:11401:0.3420:0.2021 | 3:11398:0.2139:0.2045 | 4:11403:0.0552:0.0420 | 5:12723:0.0012:0.0001
10342,"93,115,163",11271,"62,95,96",merge,0.373894,0.349146,0.993864,0.200000,e_srivijaya,k_minangkabau,d_SUM_minangkabau,c_dharmasraya,b_sijunjung,no,auto: best_target_shared_by_multiple_sources,manual_review,Kuansing,SUM_Kahwas,0.399566,368,1054,921,5,0.000000,1:11271:0.3491:0.3996 | 2:11269:0.3226:0.2237 | 3:11272:0.2144:0.2514 | 4:11282:0.0607:0.0755 | 5:11283:0.0531:0.0419
10343,"142,93,163",11275,"172,224,94",split,0.498802,0.579151,0.994596,0.200000,e_srivijaya,k_melayu,d_SUM_riau,c_indragiri,b_japura,no,auto: top_two_overlap_share,manual_review,Indragiri Hulu,SUM_Selat_Panjang,0.465116,300,518,645,6,0.000000,1:11275:0.5792:0.4651 | 2:11272:0.2625:0.1513 | 3:12723:0.1120:0.0045 | 4:12724:0.0347:0.0032 | 5:11274:0.0077:0.0088
