source_province_id,source_rgb,source_name,candidate_rank,target_province_id,target_rgb,target_name,overlap_pixels,overlap_score,target_coverage
9545,"9,93,200",Shunzhou,5,13087,"147,88,147",b_xiongzhou_changhua_northeast,12,0.015645,0.016484
9546,"51,96,73",Xingqing,1,12159,"105,143,20",b_lingzhou_lingwu,459,0.743922,0.547080
9546,"51,96,73",Xingqing,2,13086,"201,165,189",b_xiongzhou_changhua_east,140,0.226904,0.175659
9546,"51,96,73",Xingqing,3,13140,"245,241,94",b_xiongzhou_changhua_north_2,16,0.025932,0.033684
9546,"51,96,73",Xingqing,4,8543,"134,69,199",GOBI DESERT,2,0.003241,0.000232
9547,"93,99,201",Xiping,1,13140,"245,241,94",b_xiongzhou_changhua_north_2,445,0.347656,0.936842
9547,"93,99,201",Xiping,2,12157,"77,187,158",b_lingzhou_huile,400,0.312500,0.431034
9547,"93,99,201",Xiping,3,12160,"234,86,74",b_weizhou_mingsha,315,0.246094,0.405928
9547,"93,99,201",Xiping,4,13089,"215,201,120",b_weizhou_wenchi_northwest,119,0.092969,0.191935
9547,"93,99,201",Xiping,5,12159,"105,143,20",b_lingzhou_lingwu,1,0.000781,0.001192
9550,"9,108,75",Pagan,1,9550,"9,108,75",Pagan,134,0.765714,0.272358
9550,"9,108,75",Pagan,2,9552,"93,114,76",Nyaung_U,41,0.234286,0.080709
9551,"51,111,203",Popa,1,9551,"51,111,203",Popa,270,0.620690,0.537849
9551,"51,111,203",Popa,2,9552,"93,114,76",Nyaung_U,92,0.211494,0.181102
9551,"51,111,203",Popa,3,9573,"135,177,214",Binnaka,50,0.114943,0.068306
9551,"51,111,203",Popa,4,9560,"9,138,80",Maingmaw,23,0.052874,0.026901
9552,"93,114,76",Nyaung_U,1,9552,"93,114,76",Nyaung_U,342,0.924324,0.673228
9552,"93,114,76",Nyaung_U,2,9551,"51,111,203",Popa,20,0.054054,0.039841
9552,"93,114,76",Nyaung_U,3,9550,"9,108,75",Pagan,8,0.021622,0.016260
9553,"135,117,204",Tantkyitaung,1,9553,"135,117,204",Tantkyitaung,294,0.798913,0.172131
9553,"135,117,204",Tantkyitaung,2,9554,"177,120,77",Myitche,74,0.201087,0.080173
9554,"176,120,80",Myitche,1,9563,"135,147,209",Salin,345,0.982906,0.333333
9554,"176,120,80",Myitche,2,9553,"135,117,204",Tantkyitaung,6,0.017094,0.003513
9555,"9,123,205",Powundaung,1,9554,"177,120,77",Myitche,418,0.972093,0.452871
9555,"9,123,205",Powundaung,2,8610,"8,57,5",river_irrawaddy,11,0.025581,0.025000
9555,"9,123,205",Powundaung,3,9639,"177,162,147",Myinmu,1,0.002326,0.001087
9556,"51,126,78",Ava,1,9556,"51,126,78",Ava,298,0.996656,0.512027
9556,"51,126,78",Ava,2,9559,"177,135,207",Kyaukse,1,0.003344,0.001435
9557,"93,129,206",Pinya,1,9557,"93,129,206",Pinya,235,0.860806,0.540230
9557,"93,129,206",Pinya,2,9556,"51,126,78",Ava,23,0.084249,0.039519
9557,"93,129,206",Pinya,3,9552,"93,114,76",Nyaung_U,15,0.054945,0.029528
9558,"135,132,79",Taungbyon,1,9558,"135,132,79",Taungbyon,393,0.889140,0.744318
9558,"135,132,79",Taungbyon,2,9561,"51,141,208",Mekkhaya,21,0.047511,0.039474
9558,"135,132,79",Taungbyon,3,9556,"51,126,78",Ava,18,0.040724,0.030928
9558,"135,132,79",Taungbyon,4,9559,"177,135,207",Kyaukse,8,0.018100,0.011478
9558,"135,132,79",Taungbyon,5,8611,"50,60,133",river_irrawaddy,2,0.004525,0.005556
9559,"177,135,207",Kyaukse,1,9557,"93,129,206",Pinya,192,0.351005,0.441379
9559,"177,135,207",Kyaukse,2,9556,"51,126,78",Ava,141,0.257770,0.242268
9559,"177,135,207",Kyaukse,3,9559,"177,135,207",Kyaukse,115,0.210238,0.164993
9559,"177,135,207",Kyaukse,4,9560,"9,138,80",Maingmaw,97,0.177331,0.113450
9559,"177,135,207",Kyaukse,5,9552,"93,114,76",Nyaung_U,2,0.003656,0.003937
9560,"9,138,80",Maingmaw,1,9560,"9,138,80",Maingmaw,717,0.919231,0.838596
9560,"9,138,80",Maingmaw,2,9570,"9,168,85",Yawnghwe,35,0.044872,0.026042
9560,"9,138,80",Maingmaw,3,9573,"135,177,214",Binnaka,26,0.033333,0.035519
9560,"9,138,80",Maingmaw,4,9552,"93,114,76",Nyaung_U,2,0.002564,0.003937
9561,"51,141,208",Mekkhaya,1,9561,"51,141,208",Mekkhaya,354,0.737500,0.665414
9561,"51,141,208",Mekkhaya,2,10965,"104,217,255",Taunggyi,63,0.131250,0.033744
9561,"51,141,208",Mekkhaya,3,10975,"204,187,183",Hsipaw,34,0.070833,0.011452
9561,"51,141,208",Mekkhaya,4,9559,"177,135,207",Kyaukse,29,0.060417,0.041607
9562,"93,144,81",Minbu,1,9562,"93,144,81",Minbu,452,0.961702,0.580977
9562,"93,144,81",Minbu,2,9563,"135,147,209",Salin,17,0.036170,0.016425
9562,"93,144,81",Minbu,3,9564,"177,150,82",Ngape,1,0.002128,0.002222
9563,"135,147,209",Salin,1,9563,"135,147,209",Salin,270,0.823171,0.260870
9563,"135,147,209",Salin,2,9562,"93,144,81",Minbu,58,0.176829,0.074550
9564,"177,150,82",Ngape,1,9564,"177,150,82",Ngape,207,0.723776,0.460000
9564,"177,150,82",Ngape,2,9562,"93,144,81",Minbu,60,0.209790,0.077121
9564,"177,150,82",Ngape,3,9565,"9,153,210",Shwesettaw,19,0.066434,0.029096
9565,"9,153,210",Shwesettaw,1,9565,"9,153,210",Shwesettaw,201,0.609091,0.307810
9565,"9,153,210",Shwesettaw,2,9590,"9,15,95",Thayetmyo,90,0.272727,0.067720
9565,"9,153,210",Shwesettaw,3,9564,"177,150,82",Ngape,39,0.118182,0.086667
9566,"51,156,83",Arakan Mountains,1,9566,"51,156,83",Arakan Mountains,5074,0.871073,0.800568
9566,"51,156,83",Arakan Mountains,2,9592,"93,21,96",Myanaung,231,0.039657,0.144105
9566,"51,156,83",Arakan Mountains,3,826,"42,135,13",Manipur,175,0.030043,0.092789
9566,"51,156,83",Arakan Mountains,4,9590,"9,15,95",Thayetmyo,173,0.029700,0.130173
9566,"51,156,83",Arakan Mountains,5,9564,"177,150,82",Ngape,85,0.014592,0.188889
9567,"93,159,211",Naga Hills,1,9567,"93,159,211",Naga Hills,3445,0.982321,0.389706
9567,"93,159,211",Naga Hills,2,811,"42,90,133",Carguya,62,0.017679,0.030333
9568,"135,162,84",Sagaing,1,9568,"135,162,84",Sagaing,319,0.924638,0.520392
9568,"135,162,84",Sagaing,2,8610,"8,57,5",river_irrawaddy,15,0.043478,0.034091
9568,"135,162,84",Sagaing,3,8611,"50,60,133",river_irrawaddy,6,0.017391,0.016667
9568,"135,162,84",Sagaing,4,9639,"177,162,147",Myinmu,5,0.014493,0.005435
9569,"177,165,212",Halin,1,9569,"177,165,212",Halin,326,0.779904,0.449036
9569,"177,165,212",Halin,2,9646,"51,183,23",Myedu,89,0.212919,0.071030
9569,"177,165,212",Halin,3,8611,"50,60,133",river_irrawaddy,3,0.007177,0.008333
9570,"9,168,85",Yawnghwe,1,10965,"104,217,255",Taunggyi,236,0.560570,0.126406
9570,"9,168,85",Yawnghwe,2,11493,"255,40,169",Taunggyi_South,166,0.394299,0.098751
9570,"9,168,85",Yawnghwe,3,9570,"9,168,85",Yawnghwe,19,0.045131,0.014137
9571,"51,171,213",Yamethin,1,9571,"51,171,213",Yamethin,372,0.956298,0.551111
9571,"51,171,213",Yamethin,2,9572,"93,174,86",Shwemyo,13,0.033419,0.017711
9571,"51,171,213",Yamethin,3,9593,"135,24,224",Toungoo,4,0.010283,0.003077
9572,"93,174,86",Shwemyo,1,9572,"93,174,86",Shwemyo,571,0.984483,0.777929
9572,"93,174,86",Shwemyo,2,9593,"135,24,224",Toungoo,9,0.015517,0.006923
9573,"135,177,214",Binnaka,1,9573,"135,177,214",Binnaka,463,0.854244,0.632514
9573,"135,177,214",Binnaka,2,9571,"51,171,213",Yamethin,42,0.077491,0.062222
9573,"135,177,214",Binnaka,3,9570,"9,168,85",Yawnghwe,36,0.066421,0.026786
9573,"135,177,214",Binnaka,4,9560,"9,138,80",Maingmaw,1,0.001845,0.001170
9574,"177,180,87",Peikthanomyo,1,9574,"177,180,87",Peikthanomyo,341,0.902116,0.264341
9574,"177,180,87",Peikthanomyo,2,9572,"93,174,86",Shwemyo,26,0.068783,0.035422
9574,"177,180,87",Peikthanomyo,3,9571,"51,171,213",Yamethin,11,0.029101,0.016296
9575,"9,183,215",Magwe,1,9575,"9,183,215",Magwe,587,0.882707,0.957586
9575,"9,183,215",Magwe,2,9574,"177,180,87",Peikthanomyo,48,0.072180,0.037209
9575,"9,183,215",Magwe,3,9634,"177,147,17",Taungdwingyi,13,0.019549,0.015385
9575,"9,183,215",Magwe,4,9572,"93,174,86",Shwemyo,10,0.015038,0.013624
9575,"9,183,215",Magwe,5,8609,"176,54,132",river_irrawaddy,7,0.010526,0.015695
9576,"51,186,88",Vaisali,1,9576,"51,186,88",Vaisali,468,0.959016,0.906977
9576,"51,186,88",Vaisali,2,9577,"93,189,216",Launggyet,9,0.018443,0.016822
9576,"51,186,88",Vaisali,3,9580,"9,198,90",Akyab,7,0.014344,0.006731
9576,"51,186,88",Vaisali,4,9578,"135,192,89",Mrauk_U,4,0.008197,0.010870
9577,"93,189,216",Launggyet,1,9577,"93,189,216",Launggyet,434,0.970917,0.811215
9577,"93,189,216",Launggyet,2,9578,"135,192,89",Mrauk_U,13,0.029083,0.035326
9578,"135,192,89",Mrauk_U,1,9578,"135,192,89",Mrauk_U,351,0.792325,0.953804
9578,"135,192,89",Mrauk_U,2,9579,"177,195,217",Mahamuni,70,0.158014,0.167866
9578,"135,192,89",Mrauk_U,3,9576,"51,186,88",Vaisali,15,0.033860,0.029070
9578,"135,192,89",Mrauk_U,4,9577,"93,189,216",Launggyet,7,0.015801,0.013084
9579,"177,195,217",Mahamuni,1,9579,"177,195,217",Mahamuni,342,0.966102,0.820144
9579,"177,195,217",Mahamuni,2,9583,"135,207,219",Thabeik_Taung,12,0.033898,0.009281
9580,"9,198,90",Akyab,1,9580,"9,198,90",Akyab,969,0.933526,0.931731
9580,"9,198,90",Akyab,2,9576,"51,186,88",Vaisali,33,0.031792,0.063953
9580,"9,198,90",Akyab,3,9583,"135,207,219",Thabeik_Taung,31,0.029865,0.023975
9580,"9,198,90",Akyab,4,9579,"177,195,217",Mahamuni,5,0.004817,0.011990
9581,"51,201,218",Ramu,1,9581,"51,201,218",Ramu,669,0.955714,0.480603
9581,"51,201,218",Ramu,2,9580,"9,198,90",Akyab,31,0.044286,0.029808
9582,"93,204,91",Dianga,1,9582,"93,204,91",Dianga,919,0.910803,0.824955
9582,"93,204,91",Dianga,2,8722,"92,180,61",Karnaphuli,50,0.049554,0.046685
9582,"93,204,91",Dianga,3,828,"126,141,14",Chatigama,31,0.030723,0.048589
9582,"93,204,91",Dianga,4,9581,"51,201,218",Ramu,9,0.008920,0.006466
9583,"135,207,219",Thabeik_Taung,1,9583,"135,207,219",Thabeik_Taung,754,0.729913,0.583140
9583,"135,207,219",Thabeik_Taung,2,9584,"177,210,92",Matamuhuri,164,0.158761,0.094253
9583,"135,207,219",Thabeik_Taung,3,9581,"51,201,218",Ramu,91,0.088093,0.065374
9583,"135,207,219",Thabeik_Taung,4,9580,"9,198,90",Akyab,24,0.023233,0.023077
9584,"177,210,92",Matamuhuri,1,9584,"177,210,92",Matamuhuri,851,0.670079,0.489080
9584,"177,210,92",Matamuhuri,2,9582,"93,204,91",Dianga,170,0.133858,0.152603
9584,"177,210,92",Matamuhuri,3,8722,"92,180,61",Karnaphuli,168,0.132283,0.156863
9584,"177,210,92",Matamuhuri,4,9581,"51,201,218",Ramu,81,0.063780,0.058190
9585,"9,0,220",Sandoway,1,9592,"93,21,96",Myanaung,171,0.593750,0.106675
9585,"9,0,220",Sandoway,2,9585,"9,0,220",Sandoway,117,0.406250,0.107834
9586,"51,3,93",Ramree,1,9586,"51,3,93",Ramree,582,0.963576,0.994872
9586,"51,3,93",Ramree,2,9585,"9,0,220",Sandoway,18,0.029801,0.016590
9586,"51,3,93",Ramree,3,9587,"93,6,221",An,4,0.006623,0.004376
9587,"93,6,221",An,1,9587,"93,6,221",An,541,0.695373,0.591904
9587,"93,6,221",An,2,9590,"9,15,95",Thayetmyo,228,0.293059,0.171558
9587,"93,6,221",An,3,9564,"177,150,82",Ngape,6,0.007712,0.013333
9587,"93,6,221",An,4,9586,"51,3,93",Ramree,3,0.003856,0.005128
9588,"135,9,94",Sriksetra,1,9588,"135,9,94",Sriksetra,485,0.916824,0.378906
9588,"135,9,94",Sriksetra,2,9634,"177,147,17",Taungdwingyi,39,0.073724,0.046154
9588,"135,9,94",Sriksetra,3,8609,"176,54,132",river_irrawaddy,5,0.009452,0.011211
9589,"177,12,222",Myede,1,9589,"177,12,222",Myede,645,0.968468,0.829049
9589,"177,12,222",Myede,2,9635,"9,150,145",Tharrawaddy,10,0.015015,0.008065
9589,"177,12,222",Myede,3,8608,"134,51,4",river_irrawaddy,6,0.009009,0.011834
9589,"177,12,222",Myede,4,9588,"135,9,94",Sriksetra,5,0.007508,0.003906
9590,"9,15,95",Thayetmyo,1,9590,"9,15,95",Thayetmyo,439,0.993213,0.330324
9590,"9,15,95",Thayetmyo,2,8609,"176,54,132",river_irrawaddy,2,0.004525,0.004484
9590,"9,15,95",Thayetmyo,3,9565,"9,153,210",Shwesettaw,1,0.002262,0.001531
9591,"51,18,223",Hinthada,1,9591,"51,18,223",Hinthada,392,1.000000,0.231405
9592,"93,21,96",Myanaung,1,9592,"93,21,96",Myanaung,432,1.000000,0.269495
9593,"135,24,224",Toungoo,1,9593,"135,24,224",Toungoo,357,1.000000,0.274615
9594,"177,27,97",Mong_Pai,1,9594,"177,27,97",Mong_Pai,200,0.526316,0.208551
9594,"177,27,97",Mong_Pai,2,11496,"255,140,130",Mae_Hong_Song_4,154,0.405263,0.100195
9594,"177,27,97",Mong_Pai,3,11493,"255,40,169",Taunggyi_South,26,0.068421,0.015467
9595,"9,30,225",Swa,1,9593,"135,24,224",Toungoo,447,0.993333,0.343846
9595,"9,30,225",Swa,2,9571,"51,171,213",Yamethin,2,0.004444,0.002963
9595,"9,30,225",Swa,3,9595,"9,30,225",Swa,1,0.002222,0.001001
9596,"51,33,98",Pegu,1,9596,"51,33,98",Pegu,248,0.918519,0.283429
9596,"51,33,98",Pegu,2,9636,"51,153,18",Phyu,20,0.074074,0.010875
9596,"51,33,98",Pegu,3,9635,"9,150,145",Tharrawaddy,2,0.007407,0.001613
9597,"93,36,226",Syriam,1,9597,"93,36,226",Syriam,283,0.898413,0.627494
9597,"93,36,226",Syriam,2,8686,"50,72,43",sea_gulf_martaban,13,0.041270,0.001173
9597,"93,36,226",Syriam,3,12768,"49,27,244",sea_gulf_martaban,11,0.034921,0.001662
9597,"93,36,226",Syriam,4,9596,"51,33,98",Pegu,8,0.025397,0.009143
9598,"135,39,99",Dagon,1,9598,"135,39,99",Dagon,206,0.751825,0.404715
9598,"135,39,99",Dagon,2,9597,"93,36,226",Syriam,47,0.171533,0.104213
9598,"135,39,99",Dagon,3,8686,"50,72,43",sea_gulf_martaban,15,0.054745,0.001353
9598,"135,39,99",Dagon,4,9599,"177,42,227",Krapan,6,0.021898,0.008721
9599,"177,42,227",Krapan,1,9599,"177,42,227",Krapan,396,0.887892,0.575581
9599,"177,42,227",Krapan,2,9598,"135,39,99",Dagon,19,0.042601,0.037328
9599,"177,42,227",Krapan,3,8607,"92,48,131",river_irrawaddy_delta,18,0.040359,0.100000
9599,"177,42,227",Krapan,4,8686,"50,72,43",sea_gulf_martaban,13,0.029148,0.001173
9622,"93,111,11",Maukkadaw,1,9622,"93,111,11",Maukkadaw,736,0.981333,0.330341
9622,"93,111,11",Maukkadaw,2,9647,"93,186,151",Hanlan,14,0.018667,0.009722
9623,"135,114,139",Mingiu,1,9623,"135,114,139",Mingiu,1207,0.919970,0.816092
9623,"135,114,139",Mingiu,2,9625,"9,120,140",Chin,43,0.032774,0.040000
9623,"135,114,139",Mingiu,3,9622,"93,111,11",Maukkadaw,30,0.022866,0.013465
9623,"135,114,139",Mingiu,4,9624,"177,117,12",Kale,19,0.014482,0.011343
9623,"135,114,139",Mingiu,5,9647,"93,186,151",Hanlan,13,0.009909,0.009028
9624,"177,117,12",Kale,1,9624,"177,117,12",Kale,684,0.997085,0.408358
9624,"177,117,12",Kale,2,9622,"93,111,11",Maukkadaw,2,0.002915,0.000898
9625,"9,120,140",Chin,1,9625,"9,120,140",Chin,755,0.692026,0.702326
9625,"9,120,140",Chin,2,9566,"51,156,83",Arakan Mountains,273,0.250229,0.043074
9625,"9,120,140",Chin,3,9624,"177,117,12",Kale,63,0.057745,0.037612
9626,"51,123,13",Bogale,1,9626,"51,123,13",Bogale,467,0.810764,0.275842
9626,"51,123,13",Bogale,2,8686,"50,72,43",sea_gulf_martaban,55,0.095486,0.004961
9626,"51,123,13",Bogale,3,9633,"135,144,144",Myaungmya,54,0.093750,0.056191
9627,"93,126,141",Thaton,1,9627,"93,126,141",Thaton,330,0.921788,0.718954
9627,"93,126,141",Thaton,2,9630,"9,135,15",Taikkala,24,0.067039,0.039024
9627,"93,126,141",Thaton,3,12768,"49,27,244",sea_gulf_martaban,4,0.011173,0.000605
9628,"135,129,14",Muttina,1,9628,"135,129,14",Muttina,160,0.833333,0.661157
9628,"135,129,14",Muttina,2,9627,"93,126,141",Thaton,18,0.093750,0.039216
9628,"135,129,14",Muttina,3,12768,"49,27,244",sea_gulf_martaban,11,0.057292,0.001662
9628,"135,129,14",Muttina,4,9629,"177,132,142",Mawlamyine,3,0.015625,0.004032
9629,"177,132,142",Mawlamyine,1,9629,"177,132,142",Mawlamyine,270,0.851735,0.362903
9629,"177,132,142",Mawlamyine,2,12768,"49,27,244",sea_gulf_martaban,25,0.078864,0.003778
9629,"177,132,142",Mawlamyine,3,10995,"224,216,215",Thanbyuzayat,20,0.063091,0.011268
9629,"177,132,142",Mawlamyine,4,10964,"255,168,200",Mae_Sot,2,0.006309,0.001189
9630,"9,135,15",Taikkala,1,9637,"93,156,146",Sittaung,337,0.851010,0.381222
9630,"9,135,15",Taikkala,2,9630,"9,135,15",Taikkala,44,0.111111,0.071545
9630,"9,135,15",Taikkala,3,12768,"49,27,244",sea_gulf_martaban,15,0.037879,0.002267
9631,"51,138,143",Negrais,1,9631,"51,138,143",Negrais,375,0.966495,0.789474
9631,"51,138,143",Negrais,2,8686,"50,72,43",sea_gulf_martaban,13,0.033505,0.001173
9632,"93,141,16",Kusumi,1,9632,"93,141,16",Kusumi,72,0.521739,0.078091
9632,"93,141,16",Kusumi,2,9633,"135,144,144",Myaungmya,66,0.478261,0.068678
9633,"135,144,144",Myaungmya,1,9633,"135,144,144",Myaungmya,211,0.850806,0.219563
9633,"135,144,144",Myaungmya,2,9632,"93,141,16",Kusumi,28,0.112903,0.030369
9633,"135,144,144",Myaungmya,3,8606,"50,45,3",river_irrawaddy_delta,7,0.028226,0.038251
9633,"135,144,144",Myaungmya,4,8686,"50,72,43",sea_gulf_martaban,2,0.008065,0.000180
9634,"177,147,17",Taungdwingyi,1,9634,"177,147,17",Taungdwingyi,665,0.962373,0.786982
9634,"177,147,17",Taungdwingyi,2,9575,"9,183,215",Magwe,20,0.028944,0.032626
9634,"177,147,17",Taungdwingyi,3,9588,"135,9,94",Sriksetra,5,0.007236,0.003906
9634,"177,147,17",Taungdwingyi,4,8609,"176,54,132",river_irrawaddy,1,0.001447,0.002242
9635,"9,150,145",Tharrawaddy,1,9635,"9,150,145",Tharrawaddy,478,0.926357,0.385484
9635,"9,150,145",Tharrawaddy,2,9589,"177,12,222",Myede,27,0.052326,0.034704
9635,"9,150,145",Tharrawaddy,3,8608,"134,51,4",river_irrawaddy,11,0.021318,0.021696
9636,"51,153,18",Phyu,1,9636,"51,153,18",Phyu,509,0.954972,0.276781
9636,"51,153,18",Phyu,2,9638,"135,159,19",Shwegyin,22,0.041276,0.031655
9636,"51,153,18",Phyu,3,12768,"49,27,244",sea_gulf_martaban,2,0.003752,0.000302
9637,"93,156,146",Sittaung,1,9637,"93,156,146",Sittaung,392,0.736842,0.443439
9637,"93,156,146",Sittaung,2,9638,"135,159,19",Shwegyin,78,0.146617,0.112230
9637,"93,156,146",Sittaung,3,12862,"44,34,25",Dawna_Range,55,0.103383,0.073236
9637,"93,156,146",Sittaung,4,12768,"49,27,244",sea_gulf_martaban,7,0.013158,0.001058
9638,"135,159,19",Shwegyin,1,9638,"135,159,19",Shwegyin,359,0.890819,0.516547
9638,"135,159,19",Shwegyin,2,12862,"44,34,25",Dawna_Range,44,0.109181,0.058589
9639,"177,162,147",Myinmu,1,9639,"177,162,147",Myinmu,414,0.951724,0.450000
9639,"177,162,147",Myinmu,2,8610,"8,57,5",river_irrawaddy,16,0.036782,0.036364
9639,"177,162,147",Myinmu,3,9554,"177,120,77",Myitche,5,0.011494,0.005417
9640,"9,165,20",Madaya,1,9640,"9,165,20",Madaya,467,0.627688,0.422624
9640,"9,165,20",Madaya,2,9641,"51,168,148",Singu,158,0.212366,0.207077
9640,"9,165,20",Madaya,3,9558,"135,132,79",Taungbyon,112,0.150538,0.212121
9640,"9,165,20",Madaya,4,8611,"50,60,133",river_irrawaddy,7,0.009409,0.019444
9641,"51,168,148",Singu,1,9641,"51,168,148",Singu,420,0.792453,0.550459
9641,"51,168,148",Singu,2,9643,"135,174,149",Takon,58,0.109434,0.036779
9641,"51,168,148",Singu,3,9642,"93,171,21",Momeik,46,0.086792,0.046185
9641,"51,168,148",Singu,4,8611,"50,60,133",river_irrawaddy,6,0.011321,0.016667
9642,"93,171,21",Momeik,1,9642,"93,171,21",Momeik,435,0.603329,0.436747
9642,"93,171,21",Momeik,2,11452,"214,230,255",Mongmit,246,0.341193,0.135837
9642,"93,171,21",Momeik,3,10975,"204,187,183",Hsipaw,21,0.029126,0.007073
9642,"93,171,21",Momeik,4,9643,"135,174,149",Takon,19,0.026352,0.012048
9643,"135,174,149",Takon,1,9643,"135,174,149",Takon,923,0.971579,0.585289
9643,"135,174,149",Takon,2,9642,"93,171,21",Momeik,21,0.022105,0.021084
9643,"135,174,149",Takon,3,11452,"214,230,255",Mongmit,4,0.004211,0.002209
9643,"135,174,149",Takon,4,8611,"50,60,133",river_irrawaddy,2,0.002105,0.005556
9644,"177,177,22",Katha,1,9644,"177,177,22",Katha,424,0.746479,0.287068
9644,"177,177,22",Katha,2,10982,"96,226,79",Monyin,127,0.223592,0.042333
9644,"177,177,22",Katha,3,10986,"191,134,204",Shwegu,11,0.019366,0.011423
9644,"177,177,22",Katha,4,9643,"135,174,149",Takon,6,0.010563,0.003805
9645,"9,180,150",Htigyaing,1,9645,"9,180,150",Htigyaing,635,0.645982,0.457493
9645,"9,180,150",Htigyaing,2,9644,"177,177,22",Katha,254,0.258393,0.171970
9645,"9,180,150",Htigyaing,3,9643,"135,174,149",Takon,92,0.093591,0.058339
9645,"9,180,150",Htigyaing,4,8611,"50,60,133",river_irrawaddy,2,0.002035,0.005556
9646,"51,183,23",Myedu,1,9646,"51,183,23",Myedu,665,0.665666,0.530726
9646,"51,183,23",Myedu,2,9645,"9,180,150",Htigyaing,199,0.199199,0.143372
9646,"51,183,23",Myedu,3,9622,"93,111,11",Maukkadaw,135,0.135135,0.060592
9647,"93,186,151",Hanlan,1,9647,"93,186,151",Hanlan,1301,0.847005,0.903472
9647,"93,186,151",Hanlan,2,9622,"93,111,11",Maukkadaw,112,0.072917,0.050269
9647,"93,186,151",Hanlan,3,9646,"51,183,23",Myedu,102,0.066406,0.081405
9647,"93,186,151",Hanlan,4,9569,"177,165,212",Halin,21,0.013672,0.028926
9657,"93,3,156",Udaipur,1,9657,"93,3,156",Udaipur,665,1.000000,0.939266
9658,"135,6,29",Thaungdut,1,9658,"135,6,29",Thaungdut,752,0.616393,0.922699
9658,"135,6,29",Thaungdut,2,9567,"93,159,211",Naga Hills,251,0.205738,0.028394
9658,"135,6,29",Thaungdut,3,826,"42,135,13",Manipur,200,0.163934,0.106045
9658,"135,6,29",Thaungdut,4,9622,"93,111,11",Maukkadaw,11,0.009016,0.004937
9658,"135,6,29",Thaungdut,5,9624,"177,117,12",Kale,6,0.004918,0.003582
10134,"178,156,67",Anxi2,1,1408,"169,132,32",Anxi,49055,0.995939,0.999918
10134,"178,156,67",Anxi2,2,12563,"97,41,147",GOBI_Gashunn,77,0.001563,0.030351
10134,"178,156,67",Anxi2,3,12562,"100,150,43",GOBI_Gurvan_Saikhan,67,0.001360,0.028438
10134,"178,156,67",Anxi2,4,12561,"112,17,82",GOBI_Khatan_Suudal,56,0.001137,0.023265
10142,"94,180,71",Siberia9,1,1466,"43,138,33",Eastern Wasteland 1,1685,1.000000,0.001320
10202,"94,147,1",Asia11,1,9324,"177,69,62",Lenggu,1202,0.950198,0.578998
10202,"94,147,1",Asia11,2,9321,"51,60,188",Qagcheng,61,0.048221,0.046107
10202,"94,147,1",Asia11,3,9320,"9,57,60",Dabba_Tibet,2,0.001581,0.001251
10203,"136,150,129",Asia12,1,9301,"51,0,178",Karub,797,0.425067,0.997497
10203,"136,150,129",Asia12,2,9283,"135,159,169",Kagong,660,0.352000,0.474820
10203,"136,150,129",Asia12,3,9282,"93,156,41",Zogang,366,0.195200,0.273747
10203,"136,150,129",Asia12,4,9177,"93,54,216",Cawarong,28,0.014933,0.021909
10203,"136,150,129",Asia12,5,9315,"9,42,185",Jangpa,24,0.012800,0.023346
10204,"178,153,2",Impassable2,1,9178,"135,57,89",Goyu,607,0.598619,0.502068
10204,"178,153,2",Impassable2,2,9174,"177,45,87",Zayu,222,0.218935,0.122517
10204,"178,153,2",Impassable2,3,9176,"51,51,88",Golag,113,0.111440,0.132474
10204,"178,153,2",Impassable2,4,9177,"93,54,216",Cawarong,24,0.023669,0.018779
10204,"178,153,2",Impassable2,5,9281,"51,153,168",Baxoi,18,0.017751,0.017822
10322,"106,77,211",Toba,1,11262,"134,8,163",SUM_Tanjung,369,0.783439,0.333333
10322,"106,77,211",Toba,2,11237,"42,10,240",IMPASSABLE Sumatra mountains 2,96,0.203822,0.028691
10322,"106,77,211",Toba,3,11249,"54,10,248",IMPASSABLE Sumatra lakes 1,6,0.012739,0.020979
10323,"182,77,61",Samosir,1,11237,"42,10,240",IMPASSABLE Sumatra mountains 2,417,0.786792,0.124626
10323,"182,77,61",Samosir,2,11249,"54,10,248",IMPASSABLE Sumatra lakes 1,113,0.213208,0.395105
10324,"115,95,215",Tapanuli Tengah,1,11237,"42,10,240",IMPASSABLE Sumatra mountains 2,122,0.549550,0.036461
10324,"115,95,215",Tapanuli Tengah,2,11319,"58,135,92",SUM_Singkil,79,0.355856,0.058303
10324,"115,95,215",Tapanuli Tengah,3,11249,"54,10,248",IMPASSABLE Sumatra lakes 1,21,0.094595,0.073427
10325,"177,182,61",Tapanuli,1,11237,"42,10,240",IMPASSABLE Sumatra mountains 2,219,0.661631,0.065451
10325,"177,182,61",Tapanuli,2,11263,"51,15,91",SUM_Panai,68,0.205438,0.065385
10325,"177,182,61",Tapanuli,3,11262,"134,8,163",SUM_Tanjung,38,0.114804,0.034327
