"final_new_id","source_subset","effective_name","source_origin","primary_status","gap_category","review_class"
"1039","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1040","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1041","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1042","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1043","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1044","modlu_kalan","BALKAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1045","modlu_kalan","GUINEA_UPLANDS","modlu","mod_only","named_land_or_special","needs_manual_review"
"1046","modlu_kalan","GUINEA_UPLANDS","modlu","mod_only","named_land_or_special","needs_manual_review"
"1047","modlu_kalan","ASANTE_HILLS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1048","modlu_kalan","ASANTE_HILLS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1049","modlu_kalan","OGADEN_DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1050","modlu_kalan","JEBEL_BEJA","modlu","mod_only","named_land_or_special","needs_manual_review"
"1051","modlu_kalan","JEBEL_BEJA","modlu","mod_only","named_land_or_special","needs_manual_review"
"1052","modlu_kalan","river_vistula","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1053","modlu_kalan","river_vistula","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1054","modlu_kalan","river_vistula","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1055","modlu_kalan","river_vistula","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1056","modlu_kalan","river_dniester","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1057","modlu_kalan","river_dniester","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1058","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1059","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1060","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1061","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1062","modlu_kalan","Hazar DeÅˆizi","modlu","mod_only","named_land_or_special","needs_manual_review"
"1063","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1064","modlu_kalan","DaryÃ¢-ye MÃ¢zandarÃ¢n","modlu","mod_only","named_land_or_special","needs_manual_review"
"1065","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1066","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1067","modlu_kalan","river_danube","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1069","modlu_kalan","Chott el Djerid","modlu","mod_only","named_land_or_special","needs_manual_review"
"1070","modlu_kalan","river_dnieper","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1071","modlu_kalan","river_dnieper","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1072","modlu_kalan","river_dnieper","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1073","modlu_kalan","river_desna","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1074","modlu_kalan","river_desna","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1075","modlu_kalan","river_desna","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1076","modlu_kalan","Lake Chad","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1077","modlu_kalan","river_dnieper","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1078","modlu_kalan","river_dnieper","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1079","modlu_kalan","river_pripyat","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1080","modlu_kalan","WOLLO_HIGHLANDS","modlu","mod_only","named_land_or_special","needs_manual_review"
"1081","modlu_kalan","river_daugava","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1082","modlu_kalan","river_daugava","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1083","modlu_kalan","river_pripyat","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1084","modlu_kalan","river_svir","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1085","modlu_kalan","river_volkhov","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1086","modlu_kalan","lake_ilmen","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1087","modlu_kalan","river_lovat","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1088","modlu_kalan","WOLLO_HIGHLANDS","modlu","mod_only","named_land_or_special","needs_manual_review"
"1089","modlu_kalan","WOLLO_HIGHLANDS","modlu","mod_only","named_land_or_special","needs_manual_review"
"1090","modlu_kalan","river_don","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1091","modlu_kalan","river_don","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1092","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1093","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1094","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1095","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1096","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1097","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1098","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1099","modlu_kalan","river_oka","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1100","modlu_kalan","river_cheksna","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1101","modlu_kalan","river_cheksna","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1102","modlu_kalan","river_oka","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1103","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1104","modlu_kalan","river_oka","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1105","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1106","modlu_kalan","river_volga","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1107","modlu_kalan","EASTERN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1108","modlu_kalan","EASTERN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1109","modlu_kalan","Costa d'Abruzzo","modlu","mod_only","named_land_or_special","needs_manual_review"
"1110","modlu_kalan","sea_gulf_venice","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1111","modlu_kalan","sea_aegean","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1280","modlu_kalan","EASTERN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1293","modlu_kalan","EAST INDIAN OCEAN TI","both","benign_shared","maritime_or_water","likely_benign_or_low_priority"
"1305","modlu_kalan","Jetisu","modlu","mod_only","named_land_or_special","needs_manual_review"
"1307","modlu_kalan","river_indus","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1308","modlu_kalan","river_indus","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1309","modlu_kalan","river_indus","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1311","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1312","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1313","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1314","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1315","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1316","modlu_kalan","river_brahmaputra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1317","modlu_kalan","river_casamance","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1320","modlu_kalan","SINAI DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1322","modlu_kalan","SINAI DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1326","modlu_kalan","JIBAL-AL-HIJAZI","modlu","mod_only","named_land_or_special","needs_manual_review"
"1330","modlu_kalan","JIBAL-AL-HIJAZI","modlu","mod_only","named_land_or_special","needs_manual_review"
"1332","modlu_kalan","JIBAL-AL-HIJAZI","modlu","mod_only","named_land_or_special","needs_manual_review"
"1334","modlu_kalan","DANAKIL_HILLS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1335","modlu_kalan","AD-DAHNA DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1343","modlu_kalan","SYRIAN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1344","modlu_kalan","SYRIAN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1347","modlu_kalan","TAKLAMAKAN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1348","modlu_kalan","Cam Co","modlu","mod_only","named_land_or_special","needs_manual_review"
"1373","modlu_kalan","SYRIAN DESERT","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1379","modlu_kalan","SYRIAN IMPASSABLE","modlu","mod_only","named_land_or_special","needs_manual_review"
"1380","modlu_kalan","SYRIAN IMPASSABLE","modlu","mod_only","named_land_or_special","needs_manual_review"
"1382","modlu_kalan","KhalÄ«j al-Ê¿Aqabah","modlu","mod_only","named_land_or_special","needs_manual_review"
"1383","modlu_kalan","SÄá¸¥il al-HijÄz","modlu","mod_only","named_land_or_special","needs_manual_review"
"1384","modlu_kalan","SÄá¸¥il Ê¿AsÄ«r","modlu","mod_only","named_land_or_special","needs_manual_review"
"1385","modlu_kalan","sea_bab_el_mandeb","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1386","modlu_kalan","sea_gulf_aden","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1387","modlu_kalan","sea_gulf_aden","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1388","modlu_kalan","sea_guardafui_channel","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1389","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1390","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1391","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1392","modlu_kalan","sea_gulf_oman","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1393","modlu_kalan","sea_strait_of_hormuz","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1394","modlu_kalan","sea_persian_gulf","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1395","modlu_kalan","sea_persian_gulf","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1396","modlu_kalan","sea_gulf_oman","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1397","modlu_kalan","Kacchanuá¹ Raá¹‡a","modlu","mod_only","named_land_or_special","needs_manual_review"
"1398","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1399","modlu_kalan","Koá¹…kaá¹‡a KarÄvaá¸·i","modlu","mod_only","named_land_or_special","needs_manual_review"
"1400","modlu_kalan","MalabÄr KarÄvaá¸·i","modlu","mod_only","named_land_or_special","needs_manual_review"
"1401","modlu_kalan","sea_laccadive_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1402","modlu_kalan","sea_laccadive_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1403","modlu_kalan","Ilaá¹…kaiyiá¹‰ Kaá¹­aá¹Ÿkarai","modlu","mod_only","named_land_or_special","needs_manual_review"
"1404","modlu_kalan","sea_palk_bay","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1405","modlu_kalan","Ilaá¹…kaiyiá¹‰ Kaá¹­aá¹Ÿkarai","modlu","mod_only","named_land_or_special","needs_manual_review"
"1406","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1407","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1408","orijinal_dogu","Anxi","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"1409","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1410","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1411","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1412","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1417","modlu_kalan","AZERBAIJAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1428","modlu_kalan","AZERBAIJAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1429","modlu_kalan","AZERBAIJAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1436","modlu_kalan","AZERBAIJAN MOUNTAINS","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"1437","modlu_kalan","PERSIAN IMPASSABLE TERRAIN","modlu","mod_only","named_land_or_special","needs_manual_review"
"1464","modlu_kalan","Siberian Wastes","modlu","mod_only","named_land_or_special","needs_manual_review"
"1465","modlu_kalan","ATLANTIC TI","modlu","mod_only","named_land_or_special","needs_manual_review"
"1466","modlu_kalan","Eastern Wasteland 1","both","benign_shared","terrain_or_impassable","likely_benign_or_low_priority"
"1467","modlu_kalan","INDIAN OCEAN TI","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"1471","modlu_kalan","PERSIAN IMPASSABLE TERRAIN","modlu","mod_only","named_land_or_special","needs_manual_review"
"1472","modlu_kalan","MIDDLE SWEDEN LAKES","modlu","mod_only","named_land_or_special","needs_manual_review"
"1473","modlu_kalan","SOUTH SWEDEN LAKES","modlu","mod_only","named_land_or_special","needs_manual_review"
