"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"9556","b_bruchhausen","bruchhausen","2837","BRUCHHAUSEN","","","already_matches_expected_name","kept"
"9562","b_hoya","hoya","2839","HOYA","","","already_matches_expected_name","kept"
"9573","b_stade","stade","2795","STADE","","","already_matches_expected_name","kept"
"9579","b_bederkesa","bederkesa","2791","BEDERKESA","","","already_matches_expected_name","kept"
"9585","b_cuxhaven","cuxhaven","2792","CUXHAVEN","","","already_matches_expected_name","kept"
"9591","b_buxtehude","buxtehude","2803","BUXTEHUDE","","","already_matches_expected_name","kept"
"9602","b_lippe","lippe","2844","LIPPE","","","already_matches_expected_name","kept"
"9608","b_schwalenberg","schwalenberg","2909","SCHWALENBERG","","","already_matches_expected_name","kept"
"9618","b_bremen","bremen","2793","BREMEN","","","already_matches_expected_name","kept"
"9624","b_verden","verden","2794","VERDEN","","","already_matches_expected_name","kept"
"9630","b_zeven","zeven","2796","ZEVEN","","","already_matches_expected_name","kept"
"9642","b_schauenburg","schauenburg","2845","SCHAUENBURG","","","already_matches_expected_name","kept"
"9648","b_minden","minden","2840","MINDEN","","","already_matches_expected_name","kept"
"9660","b_wolpe","wolpe","2846","WOLPE","","","already_matches_expected_name","kept"
"9666","b_depenau","depenau","2897","DEPENAU","","","already_matches_expected_name","kept"
"9677","b_oldenburg","oldenburg","2438","OLDENBURG","","","already_matches_expected_name","kept"
"9683","b_leer","leer","2436","LEER","","","already_matches_expected_name","kept"
"9689","b_twistringen","twistringen","2442","TWISTRINGEN","","","already_matches_expected_name","kept"
"9706","b_ravensberg","ravensberg","2443","RAVENSBERG","","","already_matches_expected_name","kept"
"9713","b_osnabruck","osnabruck","2440","OSNABRUCK","","","already_matches_expected_name","kept"
"9719","b_vechta","vechta","2444","VECHTA","","","already_matches_expected_name","kept"
"9725","b_wiedenbruck","wiedenbruck","2841","WIEDENBRUCK","","","already_matches_expected_name","kept"
"9735","b_arnsberg","arnsberg","2680","ARNSBERG","","","already_matches_expected_name","kept"
"9741","b_bilstein","bilstein","2681","BILSTEIN","","","already_matches_expected_name","kept"
"9747","b_soest","soest","2674","SOEST","","","already_matches_expected_name","kept"
"9753","b_buren","buren","2843","BUREN","","","already_matches_expected_name","kept"
"9764","b_bentheim","bentheim","2430","BENTHEIM","","","already_matches_expected_name","kept"
"9771","b_laar","laar","9665","Laar","","","already_matches_expected_name","kept"
"9778","b_almelo","almelo","2431","ALMELO","","","already_matches_expected_name","kept"
"9790","b_tecklenburg","tecklenburg","2446","TECKLENBURG","","","already_matches_expected_name","kept"
"9796","b_papenburg","papenburg","2441","PAPENBURG","","","already_matches_expected_name","kept"
"9802","b_meppen","meppen","2439","MEPPEN","","","already_matches_expected_name","kept"
"9808","b_cloppenburg","cloppenburg","2445","CLOPPENBURG","","","already_matches_expected_name","kept"
"9818","b_munster","munster","2670","MUNSTER","","","already_matches_expected_name","kept"
"9824","b_warendorf","warendorf","2671","WARENDORF","","","already_matches_expected_name","kept"
"9830","b_ahlen","ahlen","2672","AHLEN","","","already_matches_expected_name","kept"
"9840","b_paderborn","paderborn","2847","PADERBORN","","","already_matches_expected_name","kept"
"9846","b_brakel","brakel","2848","BRAKEL","","","already_matches_expected_name","kept"
"9852","b_lippstadt","lippstadt","2842","LIPPSTADT","","","already_matches_expected_name","kept"
"9869","b_ratzeburg","ratzeburg","2806","RATZEBURG","","","already_matches_expected_name","kept"
"9879","b_lauenburg","lauenburg","9667","Lauenburg","","","already_matches_expected_name","kept"
"9891","b_dannenberg","dannenberg","2894","DANNENBERG","","","already_matches_expected_name","kept"
"9897","b_luchow","luchow","2895","LUCHOW","","","already_matches_expected_name","kept"
"9907","b_schwerin","schwerin","2808","SCHWERIN","","","already_matches_expected_name","kept"
"9916","b_wismar","wismar","9668","Crivitz","","","no_unique_definition_match","unresolved"
"9942","b_luneburg","luneburg","2893","LUNEBURG","","","already_matches_expected_name","kept"
"9948","b_uelzen","uelzen","2937","UELZEN","","","already_matches_expected_name","kept"
"9954","b_walsrode","walsrode","2903","WALSRODE","","","already_matches_expected_name","kept"
"9960","b_celle","celle","2904","CELLE","","","already_matches_expected_name","kept"
"9966","b_gifhorn","gifhorn","2905","GIFHORN","","","already_matches_expected_name","kept"
"9977","b_blankenburg","blankenburg","2932","BLANKENBURG","","","already_matches_expected_name","kept"
"9983","b_hohenstein","hohenstein","2931","HOHENSTEIN","","","already_matches_expected_name","kept"
"9989","b_werningerode","werningerode","2917","WERNIGERODE","","","no_unique_definition_match","unresolved"
"9999","b_goslar","goslar","2918","GOSLAR","","","already_matches_expected_name","kept"
"10005","b_gottingen","gottingen","2920","GOTTINGEN","","","already_matches_expected_name","kept"
"10015","b_hannover","hannover","2898","HANNOVER","","","already_matches_expected_name","kept"
"10021","b_wunsdorf","wunsdorf","2896","WUNSDORF","","","already_matches_expected_name","kept"
"10027","b_woldenberg","woldenberg","2914","WOLDENBERG","","","already_matches_expected_name","kept"
"10038","b_everstein","everstein","2910","EVERSTEIN","","","already_matches_expected_name","kept"
"10045","b_hildesheim","hildesheim","2913","HILDESHEIM","","","already_matches_expected_name","kept"
"10051","b_homburg","homburg","2912","HOMBURG","","","multiple_definition_matches","unresolved"
"10057","b_dassel","dassel","2911","DASSEL","","","already_matches_expected_name","kept"
"10068","b_brunswick","brunswick","2901","BRUNSWICK","","","already_matches_expected_name","kept"
"10074","b_wolfenbuttel","wolfenbuttel","2902","WOLFENBUTTEL","","","already_matches_expected_name","kept"
"10092","b_meissen","meissen","3027","MEISSEN","","","already_matches_expected_name","kept"
"10098","b_radebeul","radebeul","3035","RADEBEUL","","","already_matches_expected_name","kept"
"10104","b_grossenhain","grossenhain","3034","GROSSENHAIN","","","already_matches_expected_name","kept"
"10114","b_dresden","dresden","3030","DRESDEN","","","already_matches_expected_name","kept"
"10120","b_bischofswerda","bischofswerda","3033","BISCHOFSWERDA","","","already_matches_expected_name","kept"
"10126","b_freiberg","freiberg","3028","FREIBERG","","","already_matches_expected_name","kept"
"10136","b_wolkenstein","wolkenstein","3012","WOLKENSTEIN","","","already_matches_expected_name","kept"
"10142","b_waldenburg","waldenburg","3013","WALDENBURG","","","already_matches_expected_name","kept"
"10163","b_colditz","colditz","3015","COLDITZ","","","already_matches_expected_name","kept"
"10169","b_devin","devin","3017","DEVIN","","","already_matches_expected_name","kept"
"10175","b_leisning","leisning","3016","LEISNING","","","already_matches_expected_name","kept"
"10185","b_naumburg","naumburg","3020","NAUMBURG","","","already_matches_expected_name","kept"
"10191","b_altenburg","altenburg","3014","ALTENBURG","","","already_matches_expected_name","kept"
"10201","b_reichenbach","reichenbach","3039","REICHENBACH","","","already_matches_expected_name","kept"
"10207","b_plauen","plauen","3004","PLAUEN","","","already_matches_expected_name","kept"
"10213","b_gera","gera","3038","GERA","","","already_matches_expected_name","kept"
"10219","b_cheb","cheb","2997","CHEB","","","already_matches_expected_name","kept"
"10225","b_rehau","rehau","3001","REHAU","","","already_matches_expected_name","kept"
"10243","b_juterbog","juterbog","3180","JUTERBOG","","","already_matches_expected_name","kept"
"10249","b_dahme","dahme","3178","DAHME","","","already_matches_expected_name","kept"
"10259","b_cottbus","cottbus","3181","COTTBUS","","","already_matches_expected_name","kept"
"10265","b_kamenz","kamenz","3141","KAMENZ","","","already_matches_expected_name","kept"
"10271","b_lubben","lubben","3182","LUBBEN","","","already_matches_expected_name","kept"
"10281","b_gorlitz","gorlitz","2980","GORLITZ","","","already_matches_expected_name","kept"
"10287","b_bautzen","bautzen","3032","BAUTZEN","","","already_matches_expected_name","kept"
"10293","b_spremberg","spremberg","3136","SPREMBERG","","","already_matches_expected_name","kept"
"10303","b_spreewald","spreewald","3140","SPREEWALD","","","already_matches_expected_name","kept"
"10309","b_storkow","storkow","3159","STORKOW","","","already_matches_expected_name","kept"
"10319","b_naumberg","naumberg","3143","NAUMBERG","","","already_matches_expected_name","kept"
"10326","b_forst","forst","3138","FORST","","","already_matches_expected_name","kept"
"10343","b_hamburg","hamburg","2802","HAMBURG","","","already_matches_expected_name","kept"
"10349","b_ahrensburg","ahrensburg","2805","AHRENSBURG","","","already_matches_expected_name","kept"
"10360","b_ditmarschen","ditmarschen","2797","DITHMARSCHEN","","","no_unique_definition_match","unresolved"
"10366","b_neumunster","neumunster","2799","NEUMUNSTER","","","already_matches_expected_name","kept"
"10372","b_itzehoe","itzehoe","2798","ITZEHOE","","","already_matches_expected_name","kept"
"10389","b_eisenach","eisenach","3009","EISENACH","","","already_matches_expected_name","kept"
"10395","b_gleichen","gleichen","3006","GLEICHEN","","","already_matches_expected_name","kept"
"10405","b_gleichenstein","gleichenstein","2919","GLEICHENSTEIN","","","already_matches_expected_name","kept"
"10411","b_ebeleben","ebeleben","2928","EBELEBEN","","","already_matches_expected_name","kept"
"10417","b_muhlhausen","muhlhausen","2921","MUHLHAUSEN","","","already_matches_expected_name","kept"
"10427","b_orlamunde","orlamunde","3005","ORLAMUNDE","","","already_matches_expected_name","kept"
"10434","b_kafernburg","kafernburg","3008","KAFERNBURG","","","already_matches_expected_name","kept"
"10440","b_beichtinen","beichtinen","3007","BEICHTINEN","","","already_matches_expected_name","kept"
"10450","b_schwarzburg","schwarzburg","2999","SCHWARZBURG","","","already_matches_expected_name","kept"
"10457","b_lobdaburg","lobdaburg","3003","LOBDABURG","","","already_matches_expected_name","kept"
"10463","b_hof","hof","3000","HOF","","","already_matches_expected_name","kept"
"10526","b_rotterdam","rotterdam","2403","ROTTERDAM","","","already_matches_expected_name","kept"
"10532","b_haarlem","haarlem","2405","HAARLEM","","","already_matches_expected_name","kept"
"10539","b_delft","delft","2404","DELFT","","","already_matches_expected_name","kept"
"10545","b_dort","dort","2402","DORT","","","already_matches_expected_name","kept"
"10552","b_den_haag","den_haag","10309","Den Haag","","","already_matches_expected_name","kept"
"10562","b_ouderkerk","ouderkerk","10310","Ouderkerk","","","already_matches_expected_name","kept"
"10567","b_amsterdam","amsterdam","2406","AMSTERDAM","","","already_matches_expected_name","kept"
"10578","b_medemblik","medemblik","2409","MEDEMBLIK","","","already_matches_expected_name","kept"
"10584","b_aalkmar","aalkmar","2407","AALKMAR","","","already_matches_expected_name","kept"
"10590","b_edam","edam","2408","EDAM","","","already_matches_expected_name","kept"
"10602","b_woudrichem","woudrichem","10272","Woudrichem","","","already_matches_expected_name","kept"
"10608","b_geertruidenberg","geertruidenberg","10271","Geertruidenberg","","","already_matches_expected_name","kept"
"10618","b_middelburg","middelburg","2112","MIDDELBURG","","","already_matches_expected_name","kept"
"10625","b_brielle","brielle","2401","BRIELLE","","","already_matches_expected_name","kept"
"10632","b_goes","goes","10269","Goes","","","already_matches_expected_name","kept"
"10638","b_zierikzee","zierikzee","10270","ZIERIKZEE","","","already_matches_expected_name","kept"
"10654","b_utrecth","utrecth","2424","UTRECHT","","","no_unique_definition_match","unresolved"
"10660","b_amersfoort","amersfoort","2451","AMERSFOORT","","","already_matches_expected_name","kept"
"10667","b_naarden","naarden","10311","Naarden","","","already_matches_expected_name","kept"
"10673","b_woerden","woerden","10312","Woerden","","","already_matches_expected_name","kept"
"10679","b_baarn","baarn","10313","Baarn","","","already_matches_expected_name","kept"
"10690","b_ommen","ommen","2423","OMMEN","","","already_matches_expected_name","kept"
"10696","b_zwolle","zwolle","2421","ZWOLLE","","","already_matches_expected_name","kept"
"10702","b_kampen","kampen","2416","KAMPEN","","","already_matches_expected_name","kept"
"10709","b_deventer","deventer","10318","Deventer","","","already_matches_expected_name","kept"
"10719","b_coevorden","coevorden","2422","COEVORDEN","","","already_matches_expected_name","kept"
"10725","b_groningen","groningen","2417","GRONINGEN","","","already_matches_expected_name","kept"
"10731","b_assen","assen","2420","ASSEN","","","already_matches_expected_name","kept"
"10737","b_steenwijk","steenwijk","2452","STEENWIJK","","","already_matches_expected_name","kept"
"10754","b_harlingen","harlingen","2411","HARLINGEN","","","already_matches_expected_name","kept"
"10760","b_leeuwarden","leeuwarden","2413","LEEUWARDEN","","","already_matches_expected_name","kept"
"10766","b_staveren","staveren","2410","STAVEREN","","","already_matches_expected_name","kept"
"10772","b_wadeilannen","wadeilannen","2412","WAADEILANNEN","","","no_unique_definition_match","unresolved"
"10778","b_dokkum","dokkum","2414","DOKKUM","","","already_matches_expected_name","kept"
"10788","b_emmen","emmen","2419","EMMEN","","","already_matches_expected_name","kept"
