"root","barony","source_type","old_source_id","final_new_id","reason"
"h_india","b_dhubri","modlu","816","816","tracking"
"h_india","b_kamatapur","modlu","1244","1244","tracking"
"h_india","b_nalrajar_garh","modlu","817","817","tracking"
"h_india","b_bhitagarh","modlu","818","818","tracking"
"h_india","b_haruppeswara","modlu","1418","1418","tracking"
"h_india","b_numaligarh","modlu","813","813","tracking"
"h_india","b_narayanpur","modlu","812","812","tracking"
"h_india","b_charaideo","modlu","810","810","tracking"
"h_india","b_carguya","modlu","811","811","fallback_live_barony"
"h_india","b_kundina","modlu","1177","1177","tracking"
"h_india","b_tinsukia","modlu","808","808","fallback_live_barony"
"h_india","b_ghuguha_dol","modlu","809","809","tracking"
"h_india","b_goalpara","modlu","1246","1246","tracking"
"h_india","b_sri_surya_pahar","modlu","819","819","tracking"
"h_india","b_kamakhya","modlu","820","820","tracking"
"h_india","b_pragyotisapura","modlu","815","815","tracking"
"h_india","b_dimapur","modlu","1296","1296","tracking"
"h_india","b_herombial","modlu","821","821","tracking"
"h_india","b_maibong","modlu","822","822","tracking"
"h_india","b_oddiyana2","modlu","823","823","tracking"
"h_india","b_kohima","modlu","13035","13035","tracking"
"h_india","b_manipur","modlu","826","826","fallback_live_barony"
"h_india","b_khoupum","modlu","827","827","fallback_live_barony"
"h_india","b_unakoti","modlu","853","853","tracking"
"h_india","b_tlawng","modlu","854","854","fallback_live_barony"
"h_india","b_srihatta","modlu","1245","1245","tracking"
"h_india","b_jangalbari","modlu","824","824","tracking"
"h_india","b_habiganj","modlu","825","825","tracking"
"h_india","b_katak","modlu","1129","1129","tracking"
"h_india","b_bhubaneswar","modlu","927","927","tracking"
"h_india","b_konarak","modlu","928","928","tracking"
"h_india","b_dhauli","modlu","929","929","tracking"
"h_india","b_sakshigopal","modlu","930","930","tracking"
"h_india","b_athgarh","modlu","931","931","tracking"
"h_india","b_viraja","modlu","1231","1231","tracking"
"h_india","b_ratnagiri","modlu","932","932","tracking"
"h_india","b_bhadrak","modlu","3980","3980","tracking"
"h_india","b_baleshvara","modlu","3981","3981","tracking"
"h_india","b_raibania","modlu","3982","3982","tracking"
"h_india","b_mandasa","modlu","1224","1224","tracking"
"h_india","b_kalinganagara","modlu","9648","9648","tracking"
"h_india","b_srikakulam","modlu","9649","9649","tracking"
"h_india","b_puri","modlu","1225","1225","tracking"
"h_india","b_ganjam","modlu","9650","9650","tracking"
"h_india","b_gopalpur","modlu","9651","9651","tracking"
"h_india","b_vizagipatam","modlu","1128","1128","tracking"
"h_india","b_nandapur","modlu","1226","1226","tracking"
"h_india","b_cakrakuta","modlu","1227","1227","tracking"
"h_india","b_umerkote","modlu","3999","3999","tracking"
"h_india","b_kanker","modlu","9659","9659","tracking"
"h_india","b_barasuru","modlu","1252","1252","tracking"
"h_india","b_bhadracala","modlu","7913","7913","tracking"
"h_india","b_malkangiri","modlu","7914","7914","tracking"
"h_india","b_chutur","modlu","7915","7915","tracking"
"h_india","b_suvarnapura","modlu","1230","1230","tracking"
"h_india","b_yajatinagara","modlu","3994","3994","tracking"
"h_india","b_vinitapura","modlu","3995","3995","tracking"
"h_india","b_ranipur","modlu","3996","3996","tracking"
"h_india","b_khinjali","modlu","1229","1229","tracking"
"h_india","b_nilamadhav","modlu","3989","3989","tracking"
"h_india","b_nayagarh","modlu","3990","3990","tracking"
"h_india","b_swetakapura","modlu","1228","1228","tracking"
"h_india","b_rayagada","modlu","9652","9652","tracking"
"h_india","b_asurgarh","modlu","9653","9653","tracking"
"h_india","b_khijjinga","modlu","1247","1247","tracking"
"h_india","b_asanapat","modlu","3983","3983","tracking"
"h_india","b_bahalda","modlu","3984","3984","tracking"
"h_india","b_ghatagaon","modlu","3985","3985","tracking"
"h_india","b_malayagiri","modlu","3986","3986","tracking"
"h_india","b_kodalaka","modlu","1156","1156","tracking"
"h_india","b_bajrakot","modlu","3987","3987","tracking"
"h_india","b_deogarh","modlu","3988","3988","tracking"
"h_india","b_sambalpur","modlu","1249","1249","tracking"
"h_india","b_rajgangpur","modlu","3997","3997","tracking"
"h_india","b_bikramkhol","modlu","3998","3998","tracking"
"h_india","b_ratanpur","modlu","1272","1272","tracking"
"h_india","b_savarinarayana","modlu","921","921","tracking"
"h_india","b_pali","modlu","922","922","tracking"
"h_india","b_tummana","modlu","1277","1277","tracking"
"h_india","b_amarkantak","modlu","923","923","tracking"
"h_india","b_rayapura","modlu","1160","1160","tracking"
"h_india","b_shivapura","modlu","3991","3991","tracking"
"h_india","b_camparanya","modlu","3992","3992","tracking"
"h_india","b_sripuri","modlu","1155","1155","tracking"
"h_india","b_rajiva_lochana","modlu","3993","3993","tracking"
"h_india","b_kiranapura","modlu","1270","1270","tracking"
"h_india","b_lanjika","modlu","7932","7932","tracking"
"h_india","b_mungeli","modlu","7933","7933","tracking"
"h_india","b_nandgram","modlu","7934","7934","tracking"
"h_india","b_mahoba","modlu","1301","1301","tracking"
"h_india","b_ajaigarh","modlu","3959","3959","tracking"
"h_india","b_chitrakuta","modlu","3960","3960","tracking"
"h_india","b_rath","modlu","3961","3961","tracking"
"h_india","b_kalinjar","modlu","1171","1171","tracking"
"h_india","b_khajuraho","modlu","3962","3962","tracking"
"h_india","b_bhatta","modlu","3963","3963","tracking"
"h_india","b_umri","modlu","3964","3964","tracking"
"h_india","b_damoh","modlu","1274","1274","tracking"
"h_india","b_dhamoni","modlu","3965","3965","tracking"
"h_india","b_nohta","modlu","3966","3966","tracking"
"h_india","b_tripuri","modlu","1271","1271","tracking"
"h_india","b_mandla","modlu","914","914","tracking"
"h_india","b_banjar","modlu","915","915","tracking"
"h_india","b_bohani","modlu","916","916","tracking"
"h_india","b_moti_mahal","modlu","924","924","tracking"
"h_india","b_chauragarh","modlu","1164","1164","tracking"
"h_india","b_barman","modlu","917","917","tracking"
"h_india","b_hoshangabad","modlu","918","918","tracking"
"h_india","b_handia","modlu","919","919","tracking"
"h_india","b_acalapura","modlu","1285","1285","tracking"
"h_india","b_amraoti","modlu","7925","7925","tracking"
"h_india","b_kalam","modlu","7926","7926","tracking"
"h_india","b_wun","modlu","7927","7927","tracking"
"h_india","b_gawilgarh","modlu","920","920","tracking"
"h_india","b_ramagiri","modlu","1159","1159","tracking"
"h_india","b_kherla","modlu","1286","1286","tracking"
"h_india","b_seoni","modlu","7931","7931","tracking"
"h_india","b_canda","modlu","1269","1269","tracking"
"h_india","b_kundina_SOUTHINDIA","modlu","7928","7928","tracking"
"h_india","b_nagpur","modlu","7929","7929","tracking"
"h_india","b_bhandara","modlu","7930","7930","tracking"
"h_india","b_vairagara","modlu","1254","1254","tracking"
"h_india","b_gondia","modlu","7935","7935","tracking"
"h_india","b_gurgi","modlu","1278","1278","tracking"
"h_india","b_chandrehi","modlu","3967","3967","tracking"
"h_india","b_beohari","modlu","907","907","tracking"
"h_india","b_bandhugadha","modlu","1165","1165","tracking"
"h_india","b_bahoriband","modlu","925","925","tracking"
"h_india","b_soubhagyapura","modlu","926","926","tracking"
"h_india","b_honnore","modlu","1124","1124","tracking"
"h_india","b_gopakapattana","modlu","1220","1220","tracking"
"h_india","b_hinawr","modlu","7795","7795","tracking"
"h_india","b_devagiri","modlu","1145","1145","tracking"
"h_india","b_elapura","modlu","7899","7899","tracking"
"h_india","b_jhodga","modlu","7900","7900","tracking"
"h_india","b_jalna","modlu","7917","7917","tracking"
"h_india","b_pratishthana","modlu","1142","1142","tracking"
"h_india","b_sindkhed","modlu","7918","7918","tracking"
"h_india","b_bhainsa","modlu","7919","7919","tracking"
"h_india","b_vatsagulma","modlu","1259","1259","tracking"
"h_india","b_parnakheta","modlu","1261","1261","tracking"
"h_india","b_mekhar","modlu","7924","7924","tracking"
"h_india","b_mahur","modlu","7921","7921","tracking"
"h_india","b_nirmal","modlu","7920","7920","tracking"
"h_india","b_kerimeri","modlu","7922","7922","tracking"
"h_india","b_mancherial","modlu","7923","7923","tracking"
"h_india","b_thana","modlu","1125","1125","tracking"
"h_india","b_suraparaka","modlu","7788","7788","tracking"
"h_india","b_ambaranatha","modlu","7789","7789","tracking"
"h_india","b_chaul","modlu","7790","7790","tracking"
"h_india","b_panaji","modlu","7794","7794","tracking"
"h_india","b_dabhol","modlu","7791","7791","tracking"
"h_india","b_chiplun","modlu","7792","7792","tracking"
"h_india","b_kollapura","modlu","7793","7793","tracking"
"h_india","b_kondana","modlu","1213","1213","tracking"
"h_india","b_jirnanagara","modlu","7888","7888","tracking"
"h_india","b_bhimashankara","modlu","7880","7880","tracking"
"h_india","b_patkapur","modlu","7889","7889","tracking"
"h_india","b_nasikya","modlu","1260","1260","tracking"
"h_india","b_seunapura","modlu","7897","7897","tracking"
"h_india","b_ankai","modlu","7898","7898","tracking"
"h_india","b_ahmadnagar","modlu","7893","7893","tracking"
"h_india","b_taradavadi","modlu","1206","1206","tracking"
"h_india","b_hastikundi","modlu","7884","7884","tracking"
"h_india","b_vijayapura_bis","modlu","7885","7885","tracking"
"h_india","b_karahataka","modlu","7879","7879","tracking"
"h_india","b_miraj","modlu","7883","7883","tracking"
"h_india","b_karhada","modlu","7882","7882","tracking"
"h_india","b_pundarika","modlu","7881","7881","tracking"
"h_india","b_lattalura","modlu","1212","1212","tracking"
"h_india","b_nanded","modlu","1258","1258","tracking"
"h_india","b_bhid","modlu","7894","7894","tracking"
"h_india","b_darur","modlu","7895","7895","tracking"
"h_india","b_qandhar","modlu","7896","7896","tracking"
"h_india","b_naldurg","modlu","1146","1146","tracking"
"h_india","b_sholapur","modlu","7890","7890","tracking"
"h_india","b_purnagiri","modlu","7891","7891","tracking"
"h_india","b_ausa","modlu","7892","7892","tracking"
"h_india","b_kolhapur","modlu","1416","1416","tracking"
"h_india","b_kurundaka","modlu","7868","7868","tracking"
"h_india","b_pranala","modlu","7869","7869","tracking"
"h_india","b_kalyani","modlu","1143","1143","tracking"
"h_india","b_manyakheta","modlu","1210","1210","tracking"
"h_india","b_bidar","modlu","1158","1158","tracking"
"h_india","b_gulbarga","modlu","7901","7901","tracking"
"h_india","b_sagar","modlu","1265","1265","tracking"
"h_india","b_bagavi","modlu","7886","7886","tracking"
"h_india","b_kembavi","modlu","7887","7887","tracking"
"h_india","b_srirangapatna","modlu","1196","1196","tracking"
"h_india","b_manyapura","modlu","1118","1118","tracking"
"h_india","b_nandagiri","modlu","1217","1217","tracking"
"h_india","b_belapura","modlu","7865","7865","tracking"
"h_india","b_dwarasamudra","modlu","1197","1197","tracking"
"h_india","b_shravana_belgola","modlu","7866","7866","tracking"
"h_india","b_sosavur","modlu","7867","7867","tracking"
"h_india","b_talakad","modlu","1216","1216","tracking"
"h_india","b_mercara","modlu","7847","7847","tracking"
"h_india","b_moyar","modlu","7848","7848","tracking"
"h_india","b_seringapatam","modlu","7849","7849","tracking"
"h_india","b_uchangidurga","modlu","1121","1121","tracking"
"h_india","b_basavapattana","modlu","7861","7861","tracking"
"h_india","b_honnavalli","modlu","7863","7863","tracking"
"h_india","b_gutti","modlu","7857","7857","tracking"
"h_india","b_kandanavolu","modlu","7854","7854","tracking"
"h_india","b_adavani","modlu","7856","7856","tracking"
"h_india","b_parivi","modlu","7864","7864","tracking"
"h_india","b_nidugallu","modlu","7860","7860","tracking"
"h_india","b_hemavati","modlu","7862","7862","tracking"
"h_india","b_adoni","modlu","7855","7855","tracking"
"h_india","b_vijayanagara","modlu","7858","7858","tracking"
"h_india","b_kampili","modlu","7859","7859","tracking"
"h_india","b_masur","modlu","7850","7850","tracking"
"h_india","b_shringeri","modlu","7851","7851","tracking"
"h_india","b_arka","modlu","7852","7852","tracking"
"h_india","b_kudala","modlu","7853","7853","tracking"
"h_india","b_mudgal","modlu","1203","1203","tracking"
"h_india","b_alampur","modlu","1218","1218","tracking"
"h_india","b_mushangi","modlu","7877","7877","tracking"
"h_india","b_raichur","modlu","7878","7878","tracking"
"h_india","b_vatapi","modlu","1198","1198","tracking"
"h_india","b_kudalasangama","modlu","1202","1202","tracking"
"h_india","b_belgaum","modlu","7870","7870","tracking"
"h_india","b_keladi","modlu","7871","7871","tracking"
"h_india","b_vaijayanti","modlu","1140","1140","tracking"
"h_india","b_hubli","modlu","7872","7872","tracking"
"h_india","b_hangal","modlu","7873","7873","tracking"
"h_india","b_koppam","modlu","7874","7874","tracking"
"h_india","b_vankapura","modlu","7875","7875","tracking"
"h_india","b_anegandi","modlu","7876","7876","tracking"
"h_india","b_warangal","modlu","1256","1256","tracking"
"h_india","b_medak","modlu","1257","1257","tracking"
"h_india","b_kollipake","modlu","1144","1144","tracking"
"h_india","b_kaulas","modlu","7907","7907","tracking"
"h_india","b_kambampet","modlu","1208","1208","tracking"
"h_india","b_ellur","modlu","7912","7912","tracking"
"h_india","b_vinukonda","modlu","7909","7909","tracking"
"h_india","b_palwancha","modlu","7910","7910","tracking"
"h_india","b_palampet","modlu","7908","7908","tracking"
"h_india","b_balkonda","modlu","1157","1157","tracking"
"h_india","b_vemulavada","modlu","1255","1255","tracking"
"h_india","b_indur","modlu","7906","7906","tracking"
"h_india","b_racakonda","modlu","1209","1209","tracking"
"h_india","b_golkonda","modlu","7903","7903","tracking"
"h_india","b_nalgonda","modlu","7904","7904","tracking"
"h_india","b_pannagallu","modlu","1211","1211","tracking"
"h_india","b_yetagiri","modlu","7902","7902","tracking"
"h_india","b_devarakonda","modlu","7905","7905","tracking"
"h_india","b_mahoyadapuram","modlu","1114","1114","tracking"
"h_india","b_kunjakari","modlu","7801","7801","tracking"
"h_india","b_kottayam","modlu","7802","7802","tracking"
"h_india","b_calicut","modlu","1117","1117","tracking"
"h_india","b_malappuram","modlu","7799","7799","tracking"
"h_india","b_palakkad","modlu","7800","7800","tracking"
"h_india","b_kollam","modlu","7803","7803","tracking"
"h_india","b_vizhinjam","modlu","1413","1413","tracking"
"h_india","b_kottar","modlu","7814","7814","tracking"
"h_india","b_kannanur","modlu","7798","7798","tracking"
"h_india","b_udayavara","modlu","1200","1200","tracking"
"h_india","b_mangalur","modlu","7797","7797","tracking"
"h_india","b_mahal","modlu","1360","1360","tracking"
"h_india","b_thiladhunmathi","modlu","8712","8712","tracking"
"h_india","b_madurai","modlu","1112","1112","tracking"
"h_india","b_rameshvaram","modlu","7809","7809","tracking"
"h_india","b_virudhukkalvetti","modlu","7810","7810","tracking"
"h_india","b_tirunelveli","modlu","1214","1214","tracking"
"h_india","b_sivakasi","modlu","7811","7811","tracking"
"h_india","b_korkai","modlu","7812","7812","tracking"
"h_india","b_kayal","modlu","7813","7813","tracking"
"h_india","b_karavur","modlu","1201","1201","tracking"
"h_india","b_tenkasi","modlu","1116","1116","tracking"
"h_india","b_kovai","modlu","7804","7804","tracking"
"h_india","b_tiruppur","modlu","7805","7805","tracking"
"h_india","b_uraiyur","modlu","7807","7807","tracking"
"h_india","b_dindigul","modlu","7806","7806","tracking"
"h_india","b_sivaganga","modlu","7808","7808","tracking"
"h_india","b_gangaikondacolapuram","modlu","7837","7837","tracking"
"h_india","b_tanjavur","modlu","1115","1115","tracking"
"h_india","b_tirukoilur","modlu","7835","7835","tracking"
"h_india","b_kannanur_2","modlu","7836","7836","tracking"
"h_india","b_nagapattinam","modlu","7838","7838","tracking"
"h_india","b_tagadur","modlu","1120","1120","tracking"
"h_india","b_kelrayan","modlu","7833","7833","tracking"
"h_india","b_srirangam","modlu","7834","7834","tracking"
"h_india","b_muluvagil","modlu","7824","7824","tracking"
"h_india","b_kuvalala","modlu","7828","7828","tracking"
"h_india","b_kudalasangama_bis","modlu","7829","7829","tracking"
"h_india","b_tiruvannamalai","modlu","7830","7830","tracking"
"h_india","b_uttaramerur","modlu","7831","7831","tracking"
"h_india","b_jinji","modlu","7832","7832","tracking"
