"source_title_id","source_tier","cluster_key","source_root_title","in_master","status","relation_type","rewrite_allowed","canonical_namespace","canonical_title_id"
"b_qimen","b","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","exact","yes","vanilla","b_qimen"
"b_nanyang","b","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","contextual","yes","mod","b_nanyang_china"
"b_rongjing","b","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","exact","yes","vanilla","b_rongjing"
"b_xuyi","b","h_china > k_huainan > d_huainan","h_china","yes","mapped","contextual","yes","mod","b_xuyi_china"
"b_chengji","b","h_china > k_guannei > d_qincheng","h_china","yes","mapped","contextual","yes","mod","b_chengji_china"
"b_pingle","b","h_china > k_lingxi > d_jingjiang","h_china","yes","mapped","exact","yes","vanilla","b_pingle"
"b_dingcheng","b","h_china > k_huainan > d_huaixi","h_china","yes","mapped","exact","yes","vanilla","b_dingcheng"
"b_ren","b","h_china > k_hebei > d_xingming","h_china","yes","mapped","exact","yes","vanilla","b_ren"
"b_songshui","b","h_china > k_qianzhong > d_luoshi","h_china","yes","mapped","exact","yes","vanilla","b_songshui"
"b_xiagui","b","h_china > k_guannei > d_yongxing","h_china","yes","mapped","contextual","yes","mod","b_xiagui_china"
"b_changping","b","h_china > k_youji > d_youzhou","h_china","yes","mapped","exact","yes","vanilla","b_changping"
"c_shouchang","c","h_china > k_hexi > d_guasha","h_china","yes","mapped","exact","yes","vanilla","c_shouchang"
"b_cirlxj_heishabao","b","h_china > k_daibei > d_xinan","h_china","yes","mapped","exact","yes","vanilla","b_cirlxj_heishabao"
"b_jiangdu","b","h_china > k_huainan > d_huainan","h_china","yes","mapped","contextual","yes","mod","b_jiangdu"
"c_jiangzhou_2","c","h_china > k_hedong > d_hezhong","h_china","yes","mapped","contextual","yes","mod","c_jiangzhou_china"
"b_nanzheng","b","h_china > k_xingyuan > d_xingyuan","h_china","yes","mapped","exact","yes","vanilla","b_nanzheng"
"b_lingshan","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_lingshan"
"b_qianhua","b","h_china > k_jiangxi > d_zhaoxin","h_china","yes","mapped","contextual","yes","mod","b_qianhua_china"
"b_wuyaun_1","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_wuyaun_1"
"b_mao","b","h_china > k_liangzhe > d_zhedong","h_china","yes","mapped","exact","yes","vanilla","b_mao"
"b_puning_1","b","h_china > k_lingxi > d_rongguan","h_china","yes","mapped","exact","yes","vanilla","b_puning_1"
"b_wuning","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_wuning"
"d_xinan","d","h_china > k_daibei > d_xinan","h_china","yes","mapped","exact","yes","vanilla","d_xinan"
"c_quzhou_1","c","h_china > k_qianzhong > d_shimen","h_china","yes","mapped","exact","yes","vanilla","c_quzhou_1"
"b_pu","b","h_china > k_hedong > d_hezhong","h_china","yes","mapped","exact","yes","vanilla","b_pu"
"c_zuining","c","h_china > k_dali > d_tonghai","h_china","yes","mapped","exact","yes","vanilla","c_zuining"
"c_cangzhou","c","h_china > k_hebei > d_cangjing","h_china","yes","mapped","contextual","yes","mod","c_cangzhou_china"
"b_bodao","b","h_china > k_dongchuan > d_wuxin","h_china","yes","mapped","exact","yes","vanilla","b_bodao"
"c_liyang_2","c","h_china > k_huainan > d_huaixi","h_china","yes","mapped","exact","yes","vanilla","c_liyang_2"
"b_lianjiang_1","b","h_china > k_lingnan > d_gaoliang","h_china","yes","mapped","exact","yes","vanilla","b_lianjiang_1"
"c_fenzhou","c","h_china > k_hedong > d_hedong","h_china","yes","mapped","contextual","yes","mod","c_fenzhou_china"
"b_ji_2","b","h_china > k_hebei > d_heyang","h_china","yes","mapped","exact","yes","vanilla","b_ji_2"
"c_yazhou","c","h_china > k_lingnan > d_qiongguan","h_china","yes","mapped","contextual","yes","mod","c_yazhou"
"b_fugou","b","h_china > k_henan > d_chenxu","h_china","yes","mapped","exact","yes","vanilla","b_fugou"
"b_anyi","b","h_china > k_hedong > d_hezhong","h_china","yes","mapped","contextual","yes","mod","b_anyi_china"
"b_mianzhu","b","h_china > k_xichuan > d_xichuan","h_china","yes","mapped","contextual","yes","mod","b_mianzhu_china"
"d_qiongnan","d","h_china > k_xichuan > d_qiongnan","h_china","yes","mapped","exact","yes","vanilla","d_qiongnan"
"b_bohai","b","h_china > k_hebei > d_cangjing","h_china","yes","mapped","exact","yes","vanilla","b_bohai"
"b_wuyang_1","b","h_china > k_lingxi > d_guiguan","h_china","yes","mapped","exact","yes","vanilla","b_wuyang_1"
"c_guozhou_1","c","h_china > k_xingyuan > d_lilang","h_china","yes","mapped","exact","yes","vanilla","c_guozhou_1"
"b_yangguan","b","h_china > k_hexi > d_guasha","h_china","yes","mapped","contextual","yes","mod","b_yangguan"
"b_qinshui","b","h_china > k_hedong > d_zelu","h_china","yes","mapped","exact","yes","vanilla","b_qinshui"
"b_qi","b","h_china > k_qingxu > d_xusi","h_china","yes","mapped","exact","yes","vanilla","b_qi"
"b_suian","b","h_china > k_liangzhe > d_zhexi","h_china","yes","mapped","exact","yes","vanilla","b_suian"
"d_nghe_an","d","h_china > k_viet > d_nghe_an","h_china","yes","mapped","contextual","yes","mod","d_nghe_an"
"b_dangyang","b","h_china > k_shannan > d_jingnan","h_china","yes","mapped","contextual","yes","mod","b_dangyang_china"
"b_anju","b","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","exact","yes","vanilla","b_anju"
"c_shanchan","c","h_china > k_dali > d_tuodong","h_china","yes","mapped","exact","yes","vanilla","c_shanchan"
"b_xituo","b","h_china > k_dali > d_huichuan","h_china","yes","mapped","exact","yes","vanilla","b_xituo"
"b_qinglan","b","h_china > k_qianzhong > d_luodian","h_china","yes","mapped","exact","yes","vanilla","b_qinglan"
"b_qingxi","b","h_china > k_liangzhe > d_zhexi","h_china","yes","mapped","exact","yes","vanilla","b_qingxi"
"c_huangzhou_1","c","h_china > k_qianzhong > d_zangke","h_china","yes","mapped","contextual","yes","mod","c_huangzhou_china"
"c_mozhou","c","h_china > k_youji > d_yingmo","h_china","yes","mapped","contextual","yes","mod","c_mozhou_china"
"b_jiangzhou","b","h_china > k_qianzhong > d_luodian","h_china","yes","mapped","exact","yes","vanilla","b_jiangzhou"
"b_rouxuan","b","h_china > k_daibei > d_sanggan","h_china","yes","mapped","exact","yes","vanilla","b_rouxuan"
"d_yongguan","d","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","contextual","yes","mod","d_yongguan_china"
"b_ye_2","b","h_china > k_henan > d_dongji","h_china","yes","mapped","exact","yes","vanilla","b_ye_2"
"b_jiaocheng","b","h_china > k_hedong > d_hedong","h_china","yes","mapped","contextual","yes","mod","b_jiaocheng_china"
"b_wushan_1","b","h_china > k_kuizhou > d_kuizhong","h_china","yes","mapped","contextual","yes","mod","b_wushan_china"
"c_sizhou","c","h_china > k_kuizhou > d_qianzhong","h_china","yes","mapped","exact","yes","vanilla","c_sizhou"
"b_dujiu","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_dujiu"
"c_chengdu","c","h_china > k_xichuan > d_xichuan","h_china","yes","mapped","contextual","yes","mod","c_chengdu"
"b_jianan","b","h_china > k_fujian > d_jianning","h_china","yes","mapped","exact","yes","vanilla","b_jianan"
"b_fanshi","b","h_china > k_hedong > d_yanmen","h_china","yes","mapped","contextual","yes","mod","b_fanshi_china"
"b_cangwu","b","h_china > k_lingxi > d_jingjiang","h_china","yes","mapped","exact","yes","vanilla","b_cangwu"
"b_jiameng","b","h_china > k_xingyuan > d_lilang","h_china","yes","mapped","exact","yes","vanilla","b_jiameng"
"b_yuanjiang","b","h_china > k_shannan > d_jingnan","h_china","yes","mapped","contextual","yes","mod","b_yuanjiang"
"b_shangluo","b","h_china > k_guannei > d_jinshang","h_china","yes","mapped","exact","yes","vanilla","b_shangluo"
"b_lanshan","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","exact","yes","vanilla","b_lanshan"
"b_fuping","b","h_china > k_guannei > d_yongxing","h_china","yes","mapped","contextual","yes","mod","b_fuping_china"
"c_xiangyang","c","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","exact","yes","vanilla","c_xiangyang"
"b_shukun","b","h_china > k_lingxi > d_yongguan","h_china","yes","mapped","exact","yes","vanilla","b_shukun"
"b_she_1","b","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","exact","yes","vanilla","b_she_1"
"b_yongxing_1","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","exact","yes","vanilla","b_yongxing_1"
"b_linzhou_xintai","b","h_china > k_daibei > d_xinan","h_china","yes","mapped","exact","yes","vanilla","b_linzhou_xintai"
"b_thang_long","b","h_china > k_viet > d_thang_long","h_china","yes","mapped","contextual","yes","mod","b_thang_long"
"b_hanchuan","b","h_china > k_shannan > d_jingnan","h_china","yes","mapped","exact","yes","vanilla","b_hanchuan"
"d_heyang","d","h_china > k_hebei > d_heyang","h_china","yes","mapped","contextual","yes","mod","d_heyang_china"
"b_yuan","b","h_china > k_hedong > d_hezhong","h_china","yes","mapped","exact","yes","vanilla","b_yuan"
"b_lishui","b","h_china > k_jiangdong > d_jiangdong","h_china","yes","mapped","contextual","yes","mod","b_lishui"
"b_xicheng","b","h_china > k_guannei > d_jinshang","h_china","yes","mapped","contextual","yes","mod","b_xicheng_china"
"b_ayue","b","h_china > k_dali > d_tonghai","h_china","yes","mapped","exact","yes","vanilla","b_ayue"
"b_puan","b","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","exact","yes","vanilla","b_puan"
"c_qingyuan","c","h_china > k_lingxi > d_guiguan","h_china","yes","mapped","exact","yes","vanilla","c_qingyuan"
"k_dongchuan","k","h_china > k_dongchuan","h_china","yes","mapped","exact","yes","vanilla","k_dongchuan"
"b_qianyuan","b","h_china > k_guannei > d_fengxiang","h_china","yes","mapped","exact","yes","vanilla","b_qianyuan"
"b_wuzhou","b","h_china > k_daibei > d_yunshuo","h_china","yes","mapped","exact","yes","vanilla","b_wuzhou"
"d_zhaoxin","d","h_china > k_jiangxi > d_zhaoxin","h_china","yes","mapped","exact","yes","vanilla","d_zhaoxin"
"c_huazhou","c","h_china > k_henan > d_zhenghua","h_china","yes","mapped","contextual","yes","mod","c_huazhou_china"
"c_yingzhou_2","c","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","exact","yes","vanilla","c_yingzhou_2"
"b_anning","b","h_china > k_dali > d_tuodong","h_china","yes","mapped","contextual","yes","mod","b_anning"
"c_shouzhou","c","h_china > k_huainan > d_huaixi","h_china","yes","mapped","contextual","yes","mod","c_shouzhou_song_china"
"b_taikang","b","h_china > k_henan > d_chenxu","h_china","yes","mapped","contextual","yes","mod","b_taikang_china"
"b_tuodong","b","h_china > k_dali > d_tuodong","h_china","yes","mapped","exact","yes","vanilla","b_tuodong"
"b_quoc_oai","b","h_china > k_viet > d_lam_tay","h_china","yes","mapped","exact","yes","vanilla","b_quoc_oai"
"b_chengxiang","b","h_china > k_lingnan > d_huixun","h_china","yes","mapped","exact","yes","vanilla","b_chengxiang"
"b_pingnan","b","h_china > k_lingxi > d_jingjiang","h_china","yes","mapped","exact","yes","vanilla","b_pingnan"
"c_shezhou","c","h_china > k_jiangdong > d_xuanshe","h_china","yes","mapped","contextual","yes","mod","c_shezhou_china"
"c_huichuan","c","h_china > k_dali > d_huichuan","h_china","yes","mapped","contextual","yes","mod","c_huichuan"
"b_qujiang","b","h_china > k_xingyuan > d_baqu","h_china","yes","mapped","contextual","yes","mod","b_qujiang"
"b_muong_lay","b","h_china > k_viet > d_lam_tay","h_china","yes","mapped","exact","yes","vanilla","b_muong_lay"
"b_yimeng","b","h_china > k_lingxi > d_guiguan","h_china","yes","mapped","exact","yes","vanilla","b_yimeng"
"b_ruichang","b","h_china > k_jiangxi > d_dingjiang","h_china","yes","mapped","exact","yes","vanilla","b_ruichang"
"b_beiliu","b","h_china > k_lingxi > d_rongguan","h_china","yes","mapped","exact","yes","vanilla","b_beiliu"
"b_dunqiu","b","h_china > k_hebei > d_weibo","h_china","yes","mapped","exact","yes","vanilla","b_dunqiu"
"b_tonghai","b","h_china > k_dali > d_tonghai","h_china","yes","mapped","contextual","yes","mod","b_tonghai"
"b_dongyang","b","h_china > k_liangzhe > d_zhedong","h_china","yes","mapped","exact","yes","vanilla","b_dongyang"
"b_anyue","b","h_china > k_dongchuan > d_dongchuan","h_china","yes","mapped","exact","yes","vanilla","b_anyue"
"b_wende","b","h_china > k_daibei > d_sanggan","h_china","yes","mapped","exact","yes","vanilla","b_wende"
"b_gaotang","b","h_china > k_hebei > d_weibo","h_china","yes","mapped","contextual","yes","mod","b_gaotang_china"
"b_yuecheng_1","b","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","b_yuecheng_1"
"b_liangshan","b","h_china > k_kuizhou > d_kuizhong","h_china","yes","mapped","exact","yes","vanilla","b_liangshan"
"b_dali","b","h_china > k_hunan > d_lingling","h_china","yes","mapped","contextual","yes","mod","b_dali"
"e_liangyi","e","h_china","h_china","yes","mapped","contextual","yes","mod","e_liangyi"
"b_gaoting","b","h_china > k_hunan > d_hunan","h_china","yes","mapped","exact","yes","vanilla","b_gaoting"
"d_jingjiang","d","h_china > k_lingxi > d_jingjiang","h_china","yes","mapped","exact","yes","vanilla","d_jingjiang"
"b_beiyang","b","h_china > k_shannan > d_xiangdeng","h_china","yes","mapped","exact","yes","vanilla","b_beiyang"
"b_nghe_an_2","b","h_china > k_viet > d_nghe_an","h_china","yes","mapped","exact","yes","vanilla","b_nghe_an_2"
"b_xunyang_2","b","h_china > k_guannei > d_jinshang","h_china","yes","mapped","contextual","yes","mod","b_xunyang_china"
"d_guasha","d","h_china > k_hexi > d_guasha","h_china","yes","mapped","exact","yes","vanilla","d_guasha"
"b_qingjiang_1","b","h_china > k_kuizhou > d_qianzhong","h_china","yes","mapped","exact","yes","vanilla","b_qingjiang_1"
"b_yushi","b","h_china > k_dali > d_tuodong","h_china","yes","mapped","contextual","yes","mod","b_yushi"
"b_wulin","b","h_china > k_lingxi > d_jingjiang","h_china","yes","mapped","exact","yes","vanilla","b_wulin"
"b_gaoping","b","h_china > k_hedong > d_zelu","h_china","yes","mapped","exact","yes","vanilla","b_gaoping"
"c_yangzhou","c","h_china > k_huainan > d_huainan","h_china","yes","mapped","contextual","yes","mod","c_yangzhou_china"
"b_xingan","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_xingan"
"c_luxi","c","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","exact","yes","vanilla","c_luxi"
"b_jinchang","b","h_china > k_hexi > d_guasha","h_china","yes","mapped","contextual","yes","mod","b_jinchang"
"b_yongqing_2","b","h_china > k_youji > d_youzhou","h_china","yes","mapped","exact","yes","vanilla","b_yongqing_2"
"b_leshou","b","h_china > k_youji > d_yingmo","h_china","yes","mapped","exact","yes","vanilla","b_leshou"
"b_hefei","b","h_china > k_huainan > d_huaixi","h_china","yes","mapped","exact","yes","vanilla","b_hefei"
"b_jiuquan","b","h_china > k_hexi > d_gansu","h_china","yes","mapped","exact","yes","vanilla","b_jiuquan"
"c_changzhou","c","h_china > k_jiangdong > d_jiangdong","h_china","yes","mapped","contextual","yes","mod","c_changzhou_china"
"k_qingxu","k","h_china > k_qingxu","h_china","yes","mapped","exact","yes","vanilla","k_qingxu"
"b_taihu","b","h_china > k_huainan > d_huaixi","h_china","yes","mapped","exact","yes","vanilla","b_taihu"
"c_xingyuan","c","h_china > k_xingyuan > d_xingyuan","h_china","yes","mapped","exact","yes","vanilla","c_xingyuan"
"b_zhangqiu","b","h_china > k_qingxu > d_yuncao","h_china","yes","mapped","contextual","yes","mod","b_zhangqiu"
"b_fengzhou","b","h_china > k_qianzhong > d_luoshi","h_china","yes","mapped","contextual","yes","mod","b_Liao_Fengzhou"
"b_jianghua","b","h_china > k_hunan > d_lingling","h_china","yes","mapped","exact","yes","vanilla","b_jianghua"
"c_mizhou","c","h_china > k_qingxu > d_yanhai","h_china","yes","mapped","exact","yes","vanilla","c_mizhou"
"b_yongqiu","b","h_china > k_henan > d_biansong","h_china","yes","mapped","contextual","yes","mod","b_yongqiu_china"
"b_haikang","b","h_china > k_lingnan > d_gaoliang","h_china","yes","mapped","exact","yes","vanilla","b_haikang"
"b_pengyuan","b","h_china > k_guannei > d_binning","h_china","yes","mapped","contextual","yes","mod","b_pengyuan_china"
"c_hongzhou_2","c","h_china > k_daibei > d_yunshuo","h_china","yes","mapped","contextual","yes","mod","c_hongzhou_china"
"b_zou","b","h_china > k_qingxu > d_yanhai","h_china","yes","mapped","exact","yes","vanilla","b_zou"
"b_xinchang","b","h_china > k_jiangxi > d_jiangxi","h_china","yes","mapped","exact","yes","vanilla","b_xinchang"
"b_pingxing","b","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","b_pingxing"
"c_ruzhou","c","h_china > k_henan > d_dongji","h_china","yes","mapped","contextual","yes","mod","c_ruzhou_china"
"b_luyi","b","h_china > k_henan > d_biansong","h_china","yes","mapped","exact","yes","vanilla","b_luyi"
"b_aowei","b","h_china > k_hexi > d_hexi","h_china","yes","mapped","exact","yes","vanilla","b_aowei"
"d_cangjing","d","h_china > k_hebei > d_cangjing","h_china","yes","mapped","exact","yes","vanilla","d_cangjing"
"b_linglu","b","h_china > k_lingnan > d_gaoliang","h_china","yes","mapped","exact","yes","vanilla","b_linglu"
"b_yique","b","h_china > k_henan > d_dongji","h_china","yes","mapped","contextual","yes","mod","b_yique_china"
"b_huairen","b","h_china > k_qingxu > d_yanhai","h_china","yes","mapped","contextual","yes","mod","b_huairen_china"
"b_houzhou","b","h_china > k_qianzhong > d_zangke","h_china","yes","mapped","exact","yes","vanilla","b_houzhou"
"b_pengshui","b","h_china > k_kuizhou > d_qianzhong","h_china","yes","mapped","exact","yes","vanilla","b_pengshui"
"b_dalian","b","h_china > k_lingxi > d_rongguan","h_china","yes","mapped","exact","yes","vanilla","b_dalian"
"b_lechang","b","h_china > k_lingnan > d_huixun","h_china","yes","mapped","exact","yes","vanilla","b_lechang"
"b_shengping","b","h_china > k_guannei > d_fufang","h_china","yes","mapped","exact","yes","vanilla","b_shengping"
"c_enzhou","c","h_china > k_lingnan > d_lingnan","h_china","yes","mapped","exact","yes","vanilla","c_enzhou"
"c_binzhou","c","h_china > k_guannei > d_binning","h_china","yes","mapped","contextual","yes","mod","c_binzhou_qin_china"
"b_jincheng_2","b","h_china > k_hedong > d_zelu","h_china","yes","mapped","contextual","yes","mod","b_jincheng"
"d_wuxi","d","h_china > k_kuizhou > d_wuxi","h_china","yes","mapped","contextual","yes","mod","d_wuxi_china"
