"source_title_id","source_tier","cluster_key","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","source_province_count"
"c_nanan","c","h_china > k_jiangxi > d_zhaoxin","h_china","k_jiangxi","d_zhaoxin","c_nanan","02_china.txt","h_china > e_jingyang > k_jiangxi > d_zhaoxin > c_nanan","3"
"b_siqiongshan","b","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_yazhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_yazhou > b_siqiongshan","1"
"b_youxi","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_nanjian","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_nanjian > b_youxi","1"
"b_xiangyuan_1","b","h_china > k_hunan > d_lingling","h_china","k_hunan","d_lingling","c_quanzhou_2","02_china.txt","h_china > e_jingyang > k_hunan > d_lingling > c_quanzhou_2 > b_xiangyuan_1","1"
"c_wuzhou","c","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_wuzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_wuzhou","4"
"c_zhongzhou","c","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_zhongzhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_zhongzhou","3"
"e_zhongyuan","e","h_china","h_china","","","","02_china.txt","h_china > e_zhongyuan","283"
"b_jiulong","b","h_china > k_xichuan > d_xichuan","h_china","k_xichuan","d_xichuan","c_pengzhou","02_china.txt","h_china > e_liangyi > k_xichuan > d_xichuan > c_pengzhou > b_jiulong","1"
"b_hejiang","b","h_china > k_dongchuan > d_wuxin","h_china","k_dongchuan","d_wuxin","c_luzhou_2","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin > c_luzhou_2 > b_hejiang","1"
"b_qiao","b","h_china > k_henan > d_biansong","h_china","k_henan","d_biansong","c_bozhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_biansong > c_bozhou > b_qiao","1"
"b_wangdu","b","h_china > k_youji > d_yideng","h_china","k_youji","d_yideng","c_dingzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_yideng > c_dingzhou > b_wangdu","1"
"c_fuzhou_1","c","h_china > k_fujian > d_weiwu","h_china","k_fujian","d_weiwu","c_fuzhou_1","02_china.txt","h_china > e_jingyang > k_fujian > d_weiwu > c_fuzhou_1","5"
"b_sam_nuea","b","h_china > k_viet > d_nghe_an","h_china","k_viet","d_nghe_an","c_sam_nuea","02_china.txt","h_china > e_lingnan > k_viet > d_nghe_an > c_sam_nuea > b_sam_nuea","1"
"b_yangchuan","b","h_china > k_kuizhou > d_qianzhong","h_china","k_kuizhou","d_qianzhong","c_yizhou_3","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_yizhou_3 > b_yangchuan","1"
"b_yunjie","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_guangwu","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_guangwu > b_yunjie","0"
"b_fengshan","b","h_china > k_lingxi > d_rongguan","h_china","k_lingxi","d_rongguan","c_lianzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_rongguan > c_lianzhou_1 > b_fengshan","1"
"b_lewen","b","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_fuzhou_4","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_fuzhou_4 > b_lewen","1"
"d_yideng","d","h_china > k_youji > d_yideng","h_china","k_youji","d_yideng","","02_china.txt","h_china > e_zhongyuan > k_youji > d_yideng","5"
"c_shuangzhou","c","h_china > k_lingnan > d_lingnan","h_china","k_lingnan","d_lingnan","c_shuangzhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_lingnan > c_shuangzhou","4"
"b_yilong","b","h_china > k_dali > d_tuodong","h_china","k_dali","d_tuodong","c_dongchuan","02_china.txt","h_china > e_liangyi > k_dali > d_tuodong > c_dongchuan > b_yilong","1"
"b_fuchang","b","h_china > k_henan > d_dongji","h_china","k_henan","d_dongji","c_henan","02_china.txt","h_china > e_zhongyuan > k_henan > d_dongji > c_henan > b_fuchang","1"
"b_yuhang","b","h_china > k_liangzhe > d_zhexi","h_china","k_liangzhe","d_zhexi","c_hangzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_hangzhou > b_yuhang","1"
"b_gan","b","h_china > k_jiangxi > d_zhaoxin","h_china","k_jiangxi","d_zhaoxin","c_qianzhou","02_china.txt","h_china > e_jingyang > k_jiangxi > d_zhaoxin > c_qianzhou > b_gan","1"
"c_yezhou","c","h_china > k_kuizhou > d_wuxi","h_china","k_kuizhou","d_wuxi","c_yezhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_yezhou","3"
"b_fuqu","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_yanzhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_yanzhou > b_fuqu","1"
"b_xinquan","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_baishan","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_baishan > b_xinquan","1"
"b_shan","b","h_china > k_henan > d_shanguo","h_china","k_henan","d_shanguo","c_shanzhou_2","02_china.txt","h_china > e_zhongyuan > k_henan > d_shanguo > c_shanzhou_2 > b_shan","1"
"b_loutou","b","h_china > k_dali > d_jianchuan","h_china","k_dali","d_jianchuan","c_xiangcheng","02_china.txt","h_china > e_liangyi > k_dali > d_jianchuan > c_xiangcheng > b_loutou","1"
"c_weichu","c","h_china > k_dali > d_dali","h_china","k_dali","d_dali","c_weichu","02_china.txt","h_china > e_liangyi > k_dali > d_dali > c_weichu","2"
"b_penglai","b","h_china > k_qingxu > d_ziqing","h_china","k_qingxu","d_ziqing","c_dengzhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_ziqing > c_dengzhou > b_penglai","1"
"b_gongzhou","b","h_china > k_qianzhong > d_luoshi","h_china","k_qianzhong","d_luoshi","c_shaoqing","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luoshi > c_shaoqing > b_gongzhou","1"
"b_fuzheng","b","h_china > k_guannei > d_fufang","h_china","k_guannei","d_fufang","c_yan_an","02_china.txt","h_china > e_yongliang > k_guannei > d_fufang > c_yan_an > b_fuzheng","1"
"b_heyuan","b","h_china > k_lingnan > d_huixun","h_china","k_lingnan","d_huixun","c_huizhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_huizhou_1 > b_heyuan","1"
"b_nung","b","h_china > k_viet > d_hai_dong","h_china","k_viet","d_hai_dong","c_binh_nguyen","02_china.txt","h_china > e_lingnan > k_viet > d_hai_dong > c_binh_nguyen > b_nung","1"
"c_wuzhou_1","c","h_china > k_lingxi > d_jingjiang","h_china","k_lingxi","d_jingjiang","c_wuzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_wuzhou_1","3"
"c_wanan","c","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_wanan","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_wanan","3"
"c_rangzhou","c","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_rangzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_rangzhou","3"
"b_chenliu","b","h_china > k_henan > d_biansong","h_china","k_henan","d_biansong","c_bianzhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_biansong > c_bianzhou > b_chenliu","1"
"c_yuzhou_2","c","h_china > k_dongchuan > d_wuxin","h_china","k_dongchuan","d_wuxin","c_yuzhou_2","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin > c_yuzhou_2","3"
"b_dachang","b","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_kuizhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_kuizhou > b_dachang","1"
"d_hunan","d","h_china > k_hunan > d_hunan","h_china","k_hunan","d_hunan","","02_china.txt","h_china > e_jingyang > k_hunan > d_hunan","21"
"b_miaochuan","b","h_china > k_hexi > d_longyou","h_china","k_hexi","d_longyou","c_xiningzhou","02_china.txt","h_china > e_yongliang > k_hexi > d_longyou > c_xiningzhou > b_miaochuan","0"
"b_xiangyang","b","h_china > k_shannan > d_xiangdeng","h_china","k_shannan","d_xiangdeng","c_xiangyang","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_xiangyang > b_xiangyang","1"
"b_huanyuan","b","h_china > k_daibei > d_yunshuo","h_china","k_daibei","d_yunshuo","c_yingzhou_5","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_yingzhou_5 > b_huanyuan","1"
"b_shangdang","b","h_china > k_hedong > d_zelu","h_china","k_hedong","d_zelu","c_longde","02_china.txt","h_china > e_zhongyuan > k_hedong > d_zelu > c_longde > b_shangdang","1"
"b_wushan","b","h_china > k_guannei > d_fengxiang","h_china","k_guannei","d_fengxiang","c_longzhou_2","02_china.txt","h_china > e_yongliang > k_guannei > d_fengxiang > c_longzhou_2 > b_wushan","1"
"b_lingshui","b","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_wanan","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_wanan > b_lingshui","1"
"b_jiangjin","b","h_china > k_dongchuan > d_wuxin","h_china","k_dongchuan","d_wuxin","c_yuzhou_2","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin > c_yuzhou_2 > b_jiangjin","1"
"b_susong","b","h_china > k_huainan > d_huaixi","h_china","k_huainan","d_huaixi","c_shuzhou","02_china.txt","h_china > e_jingyang > k_huainan > d_huaixi > c_shuzhou > b_susong","1"
"b_heyang","b","h_china > k_hebei > d_heyang","h_china","k_hebei","d_heyang","c_huaizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_heyang > c_huaizhou > b_heyang","1"
"b_huolu","b","h_china > k_hebei > d_chengde","h_china","k_hebei","d_chengde","c_zhenzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_zhenzhou > b_huolu","1"
"d_chenxu","d","h_china > k_henan > d_chenxu","h_china","k_henan","d_chenxu","","02_china.txt","h_china > e_zhongyuan > k_henan > d_chenxu","14"
"c_hengzhou_1","c","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_hengzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_hengzhou_1","2"
"b_houqiu","b","h_china > k_huainan > d_huaixi","h_china","k_huainan","d_huaixi","c_shouzhou","02_china.txt","h_china > e_jingyang > k_huainan > d_huaixi > c_shouzhou > b_houqiu","1"
"k_huainan","k","h_china > k_huainan","h_china","k_huainan","","","02_china.txt","h_china > e_jingyang > k_huainan","38"
"b_kaibian","b","h_china > k_qianzhong > d_shimen","h_china","k_qianzhong","d_shimen","c_yinzhou_1","02_china.txt","h_china > e_liangyi > k_qianzhong > d_shimen > c_yinzhou_1 > b_kaibian","1"
"b_changhua_1","b","h_china > k_lingnan > d_qiongguan","h_china","k_lingnan","d_qiongguan","c_danzhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_qiongguan > c_danzhou_1 > b_changhua_1","1"
"b_yingshan","b","h_china > k_shannan > d_eyue","h_china","k_shannan","d_eyue","c_anzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_anzhou > b_yingshan","1"
"b_yiyang","b","h_china > k_henan > d_chenxu","h_china","k_henan","d_chenxu","c_shenzhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_chenxu > c_shenzhou > b_yiyang","1"
"b_longchi","b","h_china > k_lingxi > d_rongguan","h_china","k_lingxi","d_rongguan","c_baizhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_rongguan > c_baizhou > b_longchi","1"
"b_dianbai","b","h_china > k_lingnan > d_gaoliang","h_china","k_lingnan","d_gaoliang","c_gaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_gaozhou > b_dianbai","1"
"d_jingyuan","d","h_china > k_guannei > d_jingyuan","h_china","k_guannei","d_jingyuan","","02_china.txt","h_china > e_yongliang > k_guannei > d_jingyuan","8"
"c_fengxiang","c","h_china > k_guannei > d_fengxiang","h_china","k_guannei","d_fengxiang","c_fengxiang","02_china.txt","h_china > e_yongliang > k_guannei > d_fengxiang > c_fengxiang","3"
"b_huanggang","b","h_china > k_shannan > d_eyue","h_china","k_shannan","d_eyue","c_huangzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_huangzhou > b_huanggang","1"
"b_heiqing","b","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_shengzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_shengzhou > b_heiqing","1"
"c_shazhou","c","h_china > k_hexi > d_guasha","h_china","k_hexi","d_guasha","c_shazhou","02_china.txt","h_china > e_yongliang > k_hexi > d_guasha > c_shazhou","0"
"c_gaozhou","c","h_china > k_lingnan > d_gaoliang","h_china","k_lingnan","d_gaoliang","c_gaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_gaozhou","3"
"c_buri","c","h_china > k_dali > d_yinsheng","h_china","k_dali","d_yinsheng","c_buri","02_china.txt","h_china > e_liangyi > k_dali > d_yinsheng > c_buri","3"
"c_jiangling","c","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_jiangling","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_jiangling","5"
"c_zhaozhou_1","c","h_china > k_lingxi > d_jingjiang","h_china","k_lingxi","d_jingjiang","c_zhaozhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_zhaozhou_1","3"
"b_cirlxj_shanyu","b","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_lxj_yunneizhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_lxj_yunneizhou > b_cirlxj_shanyu","1"
"b_shanyang_2","b","h_china > k_huainan > d_huainan","h_china","k_huainan","d_huainan","c_chuzhou_1","02_china.txt","h_china > e_jingyang > k_huainan > d_huainan > c_chuzhou_1 > b_shanyang_2","1"
"b_kunmimg","b","h_china > k_dali > d_jianchuan","h_china","k_dali","d_jianchuan","c_xiangcheng","02_china.txt","h_china > e_liangyi > k_dali > d_jianchuan > c_xiangcheng > b_kunmimg","1"
"c_hezhong","c","h_china > k_hedong > d_hezhong","h_china","k_hedong","d_hezhong","c_hezhong","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hezhong > c_hezhong","4"
"c_zhaozhou","c","h_china > k_hebei > d_chengde","h_china","k_hebei","d_chengde","c_zhaozhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_zhaozhou","3"
"b_lean","b","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_taizhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_taizhou > b_lean","1"
"c_linzhou","c","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_linzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_linzhou","3"
"b_zhongbu","b","h_china > k_guannei > d_fufang","h_china","k_guannei","d_fufang","c_fangzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_fufang > c_fangzhou > b_zhongbu","1"
"b_jinjiang","b","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_quanzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_quanzhou > b_jinjiang","1"
"b_lulong","b","h_china > k_youji > d_youzhou","h_china","k_youji","d_youzhou","c_pinzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_youzhou > c_pinzhou > b_lulong","1"
"b_guangwu","b","h_china > k_hexi > d_hexi","h_china","k_hexi","d_hexi","c_guangwu","02_china.txt","h_china > e_yongliang > k_hexi > d_hexi > c_guangwu > b_guangwu","1"
"b_nancheng","b","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_jianchang","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_jianchang > b_nancheng","1"
"c_yunzhou_2","c","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_yunzhou_2","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_yunzhou_2","3"
"b_shangrao","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_xinhzou","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_xinhzou > b_shangrao","1"
"b_wucheng_2","b","h_china > k_liangzhe > d_zhexi","h_china","k_liangzhe","d_zhexi","c_huzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_huzhou > b_wucheng_2","1"
"b_huaining","b","h_china > k_huainan > d_huaixi","h_china","k_huainan","d_huaixi","c_shuzhou","02_china.txt","h_china > e_jingyang > k_huainan > d_huaixi > c_shuzhou > b_huaining","1"
"b_hailing","b","h_china > k_huainan > d_huainan","h_china","k_huainan","d_huainan","c_taizhou_1","02_china.txt","h_china > e_jingyang > k_huainan > d_huainan > c_taizhou_1 > b_hailing","1"
"d_jiangdong","d","h_china > k_jiangdong > d_jiangdong","h_china","k_jiangdong","d_jiangdong","","02_china.txt","h_china > e_jingyang > k_jiangdong > d_jiangdong","14"
"c_shanzhou","c","h_china > k_henan > d_biansong","h_china","k_henan","d_biansong","c_shanzhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_biansong > c_shanzhou","2"
"c_yalong","c","h_china > k_hexi > d_qilian","h_china","k_hexi","d_qilian","c_yalong","02_china.txt","h_china > e_yongliang > k_hexi > d_qilian > c_yalong","0"
"c_qizhou","c","h_china > k_qingxu > d_yuncao","h_china","k_qingxu","d_yuncao","c_qizhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yuncao > c_qizhou","4"
"b_xinping","b","h_china > k_guannei > d_binning","h_china","k_guannei","d_binning","c_binzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_binning > c_binzhou > b_xinping","1"
"b_changtai","b","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_zhangzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_zhangzhou > b_changtai","1"
"b_dianjiang","b","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_zhongzhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_zhongzhou > b_dianjiang","1"
"c_jiushijiuquan","c","h_china > k_daibei > d_sanggan","h_china","k_daibei","d_sanggan","c_jiushijiuquan","02_china.txt","h_china > e_zhongyuan > k_daibei > d_sanggan > c_jiushijiuquan","3"
"b_yuping","b","h_china > k_lingxi > d_rongguan","h_china","k_lingxi","d_rongguan","c_yulin","02_china.txt","h_china > e_lingnan > k_lingxi > d_rongguan > c_yulin > b_yuping","1"
"b_dien_chau","b","h_china > k_viet > d_nghe_an","h_china","k_viet","d_nghe_an","c_nghe_an","02_china.txt","h_china > e_lingnan > k_viet > d_nghe_an > c_nghe_an > b_dien_chau","1"
"b_anji","b","h_china > k_liangzhe > d_zhexi","h_china","k_liangzhe","d_zhexi","c_huzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_huzhou > b_anji","1"
"b_shunchang","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_nanjian","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_nanjian > b_shunchang","1"
"b_jianli","b","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_fuzhou_3","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_fuzhou_3 > b_jianli","1"
"b_qimen","b","h_china > k_jiangdong > d_xuanshe","h_china","k_jiangdong","d_xuanshe","c_shezhou","02_china.txt","h_china > e_jingyang > k_jiangdong > d_xuanshe > c_shezhou > b_qimen","1"
"b_nanyang","b","h_china > k_shannan > d_xiangdeng","h_china","k_shannan","d_xiangdeng","c_dengzhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_dengzhou_1 > b_nanyang","1"
"b_rongjing","b","h_china > k_xichuan > d_qiongnan","h_china","k_xichuan","d_qiongnan","c_yazhou_2","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_yazhou_2 > b_rongjing","1"
"b_xuyi","b","h_china > k_huainan > d_huainan","h_china","k_huainan","d_huainan","c_chuzhou_1","02_china.txt","h_china > e_jingyang > k_huainan > d_huainan > c_chuzhou_1 > b_xuyi","1"
"b_chengji","b","h_china > k_guannei > d_qincheng","h_china","k_guannei","d_qincheng","c_qinzhou_1","02_china.txt","h_china > e_yongliang > k_guannei > d_qincheng > c_qinzhou_1 > b_chengji","1"
"b_pingle","b","h_china > k_lingxi > d_jingjiang","h_china","k_lingxi","d_jingjiang","c_zhaozhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_zhaozhou_1 > b_pingle","1"
"b_dingcheng","b","h_china > k_huainan > d_huaixi","h_china","k_huainan","d_huaixi","c_guangzhou","02_china.txt","h_china > e_jingyang > k_huainan > d_huaixi > c_guangzhou > b_dingcheng","1"
"b_ren","b","h_china > k_hebei > d_xingming","h_china","k_hebei","d_xingming","c_xingzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_xingzhou > b_ren","1"
"b_songshui","b","h_china > k_qianzhong > d_luoshi","h_china","k_qianzhong","d_luoshi","c_zongzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luoshi > c_zongzhou > b_songshui","1"
"b_xiagui","b","h_china > k_guannei > d_yongxing","h_china","k_guannei","d_yongxing","c_huayin","02_china.txt","h_china > e_yongliang > k_guannei > d_yongxing > c_huayin > b_xiagui","1"
"b_changping","b","h_china > k_youji > d_youzhou","h_china","k_youji","d_youzhou","c_youzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_youzhou > c_youzhou > b_changping","1"
"c_shouchang","c","h_china > k_hexi > d_guasha","h_china","k_hexi","d_guasha","c_shouchang","02_china.txt","h_china > e_yongliang > k_hexi > d_guasha > c_shouchang","0"
